LineItem_val,Title_val,Funding_PriorYear_val,Funding_CurrentYear_val,Funding_BudgetYearOne_val,Funding_BudgetYearOneBase_val,Funding_BudgetYearOneOCO_val,Funding_BudgetYearTwo_val,Funding_BudgetYearThree_val,Funding_BudgetYearFour_val,Funding_BudgetYearFive_val,Funding_CostToComplete_val,Funding_TotalCost_val,@SOURCE_FILENAME,@RECORDID,@ROWID,@PARENTROWID,@PARENT
"RDTE: BA04: PE 0605230F","GBSD","0.000","75.166","113.919","113.919","0.000","293.959","321.054","1034.249","1576.429","Continuing","Continuing","2017-BASE_RDTE-2017-AIRFORCE_V1-U_RDTE_MasterJustificationBook_Air_Force_PB_2017.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2017.xml","57f337960d9dbadec4fb515c4044f85bf3ff64a4e8f67bcd49e64cf610b38a4a","0-1b069485e8750600e2906d06915c08a9b14a8d1d54c8709dcb12ac65c488f7a7","2-850f80aa4e777efddca02780c19f7fe340cf470a2e55e1e453f5aec451a2dd6b","root.record.ProjectList.Project"
"RDTE: BA04: PE 0605230F","GBSD","0.000","75.166","113.919","113.919","0.000","293.959","321.054","1034.249","1576.429","Continuing","Continuing","2017-BASE_RDTE-2017-AIRFORCE_V1-U_RDTE_MasterJustificationBook_Air_Force_PB_2017.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2017.xml","57f337960d9dbadec4fb515c4044f85bf3ff64a4e8f67bcd49e64cf610b38a4a","0-e5cb1a7a06d51beaae4394af5ad0b1d7ce68759ed3e04254f8f81f10789a97fc","3-b84a6470141bb08d883cc57b22d102bd805134ebe29c9f2235351efa49d337db","root.record.ProjectList.Project"
"RDTE: BA04: PE 0605230F","GBSD","0.000","75.166","113.919","113.919","0.000","293.959","321.054","1034.249","1576.429","Continuing","Continuing","2017-BASE_RDTE-2017-AIRFORCE_V1-U_RDTE_MasterJustificationBook_Air_Force_PB_2017.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2017.xml","57f337960d9dbadec4fb515c4044f85bf3ff64a4e8f67bcd49e64cf610b38a4a","0-1d4e9100909500b4d5b0dcc565f9d49639876795f873ceb56a425949b45d6528","4-85c861d605b8a5bce7db7c9165c1148928b943698ad6fa0fe626cb8f22a0eef9","root.record.ProjectList.Project"
"RDTE: BA04: PE 0605230F","GBSD","0.000","75.166","113.919","113.919","0.000","293.959","321.054","1034.249","1576.429","Continuing","Continuing","2017-BASE_RDTE-2017-AIRFORCE_V1-U_RDTE_MasterJustificationBook_Air_Force_PB_2017.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2017.xml","57f337960d9dbadec4fb515c4044f85bf3ff64a4e8f67bcd49e64cf610b38a4a","0-9352525c893e5ecac1f4fa4de9a336a1ff9aea05306802d636aba016e1cae21e","5-ddd98c3932a3c5cbf84a9e8b2d865ae1c6a56b3b20d466043257d5bbc188b3df","root.record.ProjectList.Project"
"APAF: BA05: Line Item #OTHACF","Other Aircraft","1.140","2.459","1.694","1.694","0.000","5.468","5.713","1.975","2.011","Continuing","Continuing","2017-BASE_RDTE-2017-AIRFORCE_V1-U_RDTE_MasterJustificationBook_Air_Force_PB_2017.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2017.xml","c3414b2f8f4b31ceec2667ef6ffbd3c6c53b9875f9f4c56d6752c051999243ba","0-feb23df95084a573568ab19ed5b2a115d4b69ccd0a33bf57e75602030a355690","1-f8d7c09cc8d9cef8f9a3ca3df11504b26f212504b59e8a45df7bb3d8905382c4","root.record.ProjectList.Project"
"APAF: BA06: Line item # 000999","Initial Spares/Repair Parts","0.130","0.279","0.214","0.214","0.000","0.219","0.214","0.216","0.220","Continuing","Continuing","2017-BASE_RDTE-2017-AIRFORCE_V1-U_RDTE_MasterJustificationBook_Air_Force_PB_2017.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2017.xml","c3414b2f8f4b31ceec2667ef6ffbd3c6c53b9875f9f4c56d6752c051999243ba","1-7a2e633de69224c66887e20c367edae5d286a83798e2d2b0cd27deabda03fe4d","1-f8d7c09cc8d9cef8f9a3ca3df11504b26f212504b59e8a45df7bb3d8905382c4","root.record.ProjectList.Project"
"P-54","OPAF: BA03: Line Item # 837170: Combat Survivor Evader Locator","0.000","0.000","0.000","0.000","0.000","27.290","0.000","0.000","0.000","0.000","0.000","2017-BASE_RDTE-2017-AIRFORCE_V1-U_RDTE_MasterJustificationBook_Air_Force_PB_2017.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2017.xml","8efa0dc2d461336537a698a94667d00e8cc1c30d65a0ccfd1bb107f9e7c8aade","0-723bb95f4a5b7bb59a489e0686fb485ad3b0debc7842df78b19a98e38cad0c82","0-a34dc33ef93c781b88b2ab8d9122f5c67ed76711702e9a653dd98cf34ea58114","root.record.ProjectList.Project"
"MILCON: PE 0401319F","PAR Facilities","0.000","0.000","22.220","22.220","0.000","277.500","31.000","0.000","0.000","","","2017-BASE_RDTE-2017-AIRFORCE_V1-U_RDTE_MasterJustificationBook_Air_Force_PB_2017.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2017.xml","b7dee9e88f72e8d2ed3c57056e0e668b935f9105aedd024dbcde22913847a89f","0-7cf01fb41a9a22af3a7452e63866c9ddcd6b87b66782c8ba6a8fa9fbf9222cfa","0-e049ef6bc0a3a10c881ce6070f7bde69ee7c16c59d3f4b4a9f78e657eb04de4e","root.record.ProjectList.Project"
"RDTE: BA 06: PE 0604759F","Major T&E Investment","45.985","73.302","66.385","66.385","0.000","65.706","66.001","67.265","68.464","Continuing","Continuing","2017-BASE_RDTE-2017-AIRFORCE_V1-U_RDTE_MasterJustificationBook_Air_Force_PB_2017.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2017.xml","165bff48e5250ad507e466750a13404c1e619deeae6b58cd7d3e155f3afe0f84","0-83c570f8ebdb733e9c444118b589dbfcb2b44ca7d4fa10643183d8b4d1e15206","0-c676938a93e06af01d68e47a01045cee122257763cda880d8b236a17b350d5a2","root.record.ProjectList.Project"
"RDTE: BA 06: PE 0605807F","Test and Evaluation Support","691.977","683.308","661.417","661.417","0.000","672.180","680.576","693.772","706.945","Continuing","Continuing","2017-BASE_RDTE-2017-AIRFORCE_V1-U_RDTE_MasterJustificationBook_Air_Force_PB_2017.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2017.xml","165bff48e5250ad507e466750a13404c1e619deeae6b58cd7d3e155f3afe0f84","1-076f602a1318785e4f3ef4d6951603f5033ef671ccee711dd2aae2744dab094e","0-c676938a93e06af01d68e47a01045cee122257763cda880d8b236a17b350d5a2","root.record.ProjectList.Project"
"RDTE: BA 06: PE 0605976F","Facility Restoration and Modernization - T&E","46.955","40.518","134.111","134.111","0.000","135.116","125.388","89.071","69.807","Continuing","Continuing","2017-BASE_RDTE-2017-AIRFORCE_V1-U_RDTE_MasterJustificationBook_Air_Force_PB_2017.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2017.xml","165bff48e5250ad507e466750a13404c1e619deeae6b58cd7d3e155f3afe0f84","2-18615840486a9c716223177dfe169bf5d09eaf9ef870339be9523ed00ce910cd","0-c676938a93e06af01d68e47a01045cee122257763cda880d8b236a17b350d5a2","root.record.ProjectList.Project"
"RDTE:  BA 06: PE 0605978F","Facility Sustainment - T&E Support","32.965","27.895","28.091","28.091","0.000","28.637","29.093","29.633","30.158","Continuing","Continuing","2017-BASE_RDTE-2017-AIRFORCE_V1-U_RDTE_MasterJustificationBook_Air_Force_PB_2017.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2017.xml","165bff48e5250ad507e466750a13404c1e619deeae6b58cd7d3e155f3afe0f84","3-8e3d87394d629110b558b7f2e9c1d43a6351164459ff30406857894c67755c88","0-c676938a93e06af01d68e47a01045cee122257763cda880d8b236a17b350d5a2","root.record.ProjectList.Project"
"RDTE: BA 06: PE 0604759F","Major T&E Investment","45.985","73.302","66.385","66.385","0.000","65.706","66.001","67.265","68.464","Continuing","Continuing","2017-BASE_RDTE-2017-AIRFORCE_V1-U_RDTE_MasterJustificationBook_Air_Force_PB_2017.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2017.xml","165bff48e5250ad507e466750a13404c1e619deeae6b58cd7d3e155f3afe0f84","0-291531edd8067763e63360c9d3b8aeed393d0e622873d270c6807082f6c9ee4b","1-ad02792712999eb4ee94f9c6c528e8d277dc1dacd0413a9ba31b2e1aafba5d3b","root.record.ProjectList.Project"
"RDTE: BA 06: PE 0605807F","Test and Evaluation Support","691.977","683.308","661.417","661.417","0.000","672.180","680.576","693.772","706.945","Continuing","Continuing","2017-BASE_RDTE-2017-AIRFORCE_V1-U_RDTE_MasterJustificationBook_Air_Force_PB_2017.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2017.xml","165bff48e5250ad507e466750a13404c1e619deeae6b58cd7d3e155f3afe0f84","1-11af25372ad944fab951124f7324bc9f5bb9a8640da2d2efaa6964837b6aac92","1-ad02792712999eb4ee94f9c6c528e8d277dc1dacd0413a9ba31b2e1aafba5d3b","root.record.ProjectList.Project"
"RDTE: BA 06: PE 0605976","Facility Restoration & Modernization - T&E","46.955","40.518","134.111","134.111","0.000","135.116","125.388","89.071","69.807","Continuing","Continuing","2017-BASE_RDTE-2017-AIRFORCE_V1-U_RDTE_MasterJustificationBook_Air_Force_PB_2017.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2017.xml","165bff48e5250ad507e466750a13404c1e619deeae6b58cd7d3e155f3afe0f84","2-962172093e69fa3b7377b88885326f505503f54ea6b69068ae7431c77f1151f9","1-ad02792712999eb4ee94f9c6c528e8d277dc1dacd0413a9ba31b2e1aafba5d3b","root.record.ProjectList.Project"
"RDTE: BA 06: PE 0605978F","Facilities Sustainment - T&E Support","32.965","27.895","28.091","28.091","0.000","28.637","29.093","29.633","30.158","Continuing","Continuing","2017-BASE_RDTE-2017-AIRFORCE_V1-U_RDTE_MasterJustificationBook_Air_Force_PB_2017.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2017.xml","165bff48e5250ad507e466750a13404c1e619deeae6b58cd7d3e155f3afe0f84","3-7ebf213bd854834a57f25aec9adcc94f1c79dae5b4b0e2ac862808ec36f98005","1-ad02792712999eb4ee94f9c6c528e8d277dc1dacd0413a9ba31b2e1aafba5d3b","root.record.ProjectList.Project"
"RDTE: BA 06: PE 0604759F","Major T&E Investment","45.985","73.302","66.385","66.385","0.000","65.706","66.001","67.265","68.464","Continuing","Continuing","2017-BASE_RDTE-2017-AIRFORCE_V1-U_RDTE_MasterJustificationBook_Air_Force_PB_2017.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2017.xml","165bff48e5250ad507e466750a13404c1e619deeae6b58cd7d3e155f3afe0f84","0-ce3c389c90b731ea53f6c374242ce5ae70e0f358c0c28761497b73ec4249a4bd","2-871befb1f2547a1dc01b1f272e6673cd7b8843bfdefcbee1c88142935eb27d50","root.record.ProjectList.Project"
"RDTE: BA 06: PE 0605807F","Test and Evaluation Support","691.977","683.308","661.417","661.417","0.000","672.180","680.576","693.772","706.945","Continuing","Continuing","2017-BASE_RDTE-2017-AIRFORCE_V1-U_RDTE_MasterJustificationBook_Air_Force_PB_2017.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2017.xml","165bff48e5250ad507e466750a13404c1e619deeae6b58cd7d3e155f3afe0f84","1-341e46417ced34a71fd1e0347596d6aa12f469e2998126a54a1767f079a112c1","2-871befb1f2547a1dc01b1f272e6673cd7b8843bfdefcbee1c88142935eb27d50","root.record.ProjectList.Project"
"RDTE: BA 06: PE 0605976F","Facility Restoration & Modernization - T&E","46.955","40.518","134.111","134.111","0.000","135.116","125.388","89.071","69.807","Continuing","Continuing","2017-BASE_RDTE-2017-AIRFORCE_V1-U_RDTE_MasterJustificationBook_Air_Force_PB_2017.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2017.xml","165bff48e5250ad507e466750a13404c1e619deeae6b58cd7d3e155f3afe0f84","2-3ed1eede01b4418963c4f179e2ab74c7193a2df51778f5a2e8a94a466bbce525","2-871befb1f2547a1dc01b1f272e6673cd7b8843bfdefcbee1c88142935eb27d50","root.record.ProjectList.Project"
"RDTE: BA 06: PE 0605978F","Facilities Sustainment -T&E Support","32.965","27.895","28.091","28.091","0.000","28.637","29.093","29.633","30.158","Continuing","Continuing","2017-BASE_RDTE-2017-AIRFORCE_V1-U_RDTE_MasterJustificationBook_Air_Force_PB_2017.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2017.xml","165bff48e5250ad507e466750a13404c1e619deeae6b58cd7d3e155f3afe0f84","3-2d6dabe5fdbe9c65fa473566e4162fbe31f7527b39f26f8375068a2933b81c07","2-871befb1f2547a1dc01b1f272e6673cd7b8843bfdefcbee1c88142935eb27d50","root.record.ProjectList.Project"
"RDTE: BA 06: PE 0604256F","Threat Simulator Development","24.318","23.844","21.630","21.630","0.000","22.038","22.426","22.839","23.245","Continuing","Continuing","2017-BASE_RDTE-2017-AIRFORCE_V1-U_RDTE_MasterJustificationBook_Air_Force_PB_2017.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2017.xml","44f8cf9cc8ae839ec829b0d5b2e1add6073a58d987077cb303da8aec560a1aa8","0-834387b3f0a2daed60e09d7e0eb2828f6bc92849cb129b523d6153c93dea05ee","0-10c2c0bc3fd458bd3777f5b2904833eb83091523f3f6712608fb1b318573462e","root.record.ProjectList.Project"
"RDTE: BA 06: PE 0605807F","Test and Evaluation Support","691.977","683.308","661.417","661.417","0.000","672.180","680.576","693.772","706.945","Continuing","Continuing","2017-BASE_RDTE-2017-AIRFORCE_V1-U_RDTE_MasterJustificationBook_Air_Force_PB_2017.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2017.xml","44f8cf9cc8ae839ec829b0d5b2e1add6073a58d987077cb303da8aec560a1aa8","1-96f772bdce947d5014d8be3637c3f9c876bdbc1738a5e9f45c121e4f8e796f78","0-10c2c0bc3fd458bd3777f5b2904833eb83091523f3f6712608fb1b318573462e","root.record.ProjectList.Project"
"RDTE: BA 06: PE 0605976F","Facility Restoration & Modernization - T&E","46.955","40.518","134.111","134.111","0.000","135.116","125.388","89.071","69.807","Continuing","Continuing","2017-BASE_RDTE-2017-AIRFORCE_V1-U_RDTE_MasterJustificationBook_Air_Force_PB_2017.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2017.xml","44f8cf9cc8ae839ec829b0d5b2e1add6073a58d987077cb303da8aec560a1aa8","2-54bc7c762346e230578ab213b6a44e3ea938d1037855609d083c769cbd8cf7d5","0-10c2c0bc3fd458bd3777f5b2904833eb83091523f3f6712608fb1b318573462e","root.record.ProjectList.Project"
"RDTE: BA 06: PE 0605978F","Facility Sustainment - T&E Support","32.965","27.895","28.091","28.091","0.000","28.637","29.093","29.633","30.158","Continuing","Continuing","2017-BASE_RDTE-2017-AIRFORCE_V1-U_RDTE_MasterJustificationBook_Air_Force_PB_2017.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2017.xml","44f8cf9cc8ae839ec829b0d5b2e1add6073a58d987077cb303da8aec560a1aa8","3-afb7300e5c5538ab43132613ae66fb12955fefb903e22b014c7522c38f7bbc00","0-10c2c0bc3fd458bd3777f5b2904833eb83091523f3f6712608fb1b318573462e","root.record.ProjectList.Project"
"NA","NA","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","","","2017-BASE_RDTE-2017-AIRFORCE_V1-U_RDTE_MasterJustificationBook_Air_Force_PB_2017.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2017.xml","1ef28b8db805f6bb051ba80b7cbe4569ea5b9b3441432ba41bfe625f038d81c9","0-cb302ddab95a450008e75fcb4380c550fe426540eda65c1428a66660f3a4f9be","0-ebd3897ab2869487c96928c3319da445372afecbb9fb499ac11682f61a8e3e11","root.record.ProjectList.Project"
"NA","NA","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","","","2017-BASE_RDTE-2017-AIRFORCE_V1-U_RDTE_MasterJustificationBook_Air_Force_PB_2017.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2017.xml","1ef28b8db805f6bb051ba80b7cbe4569ea5b9b3441432ba41bfe625f038d81c9","0-8bb940e9132914e03d4fe78594c5098a55bcbf46a24725e9c7cec6dc00aeade7","1-1774b38488749ce59a8371ea469da9fc63de3d1f5536759a56f66827c9afd691","root.record.ProjectList.Project"
"RDT&E: BA03: PE0603401F","Advanced Spacecraft Technology","10.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","2017-BASE_RDTE-2017-AIRFORCE_V1-U_RDTE_MasterJustificationBook_Air_Force_PB_2017.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2017.xml","6ab3a26ce0d3d09ffcb454d4209e0b337dd424fe8a828432b6f7c2fc6cfb21e3","0-b3ba8c9ccb87c25a75c48977850ff1d949da8e461943d1acf87ef1d4ede89e20","0-36489a1b70a1433c5282e62e6a593aedd5faac09c536372428acd445b64cdf02","root.record.ProjectList.Project"
"RDTE: BA06: PE 0604256F","Threat Simulator Development","24.318","23.844","21.630","21.630","0.000","22.038","22.426","22.839","23.245","Continuing","Continuing","2017-BASE_RDTE-2017-AIRFORCE_V1-U_RDTE_MasterJustificationBook_Air_Force_PB_2017.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2017.xml","ec169778841d43d19cc80170c29a0395a9d702f05847b886857f72c37693fc9d","0-586a3533e1c1150a78148cc6d871cfe09132afb7a287461d242120eeeca28a77","0-9a58b85b1cd72cada032b25934f68bdfafdd9100d79f61a92011fc7e0c28a3e9","root.record.ProjectList.Project"
"RDTE: BA06: PE 0604759F","Major T&E Investment","45.985","73.302","66.385","66.385","0.000","65.706","66.001","67.265","68.464","Continuing","Continuing","2017-BASE_RDTE-2017-AIRFORCE_V1-U_RDTE_MasterJustificationBook_Air_Force_PB_2017.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2017.xml","ec169778841d43d19cc80170c29a0395a9d702f05847b886857f72c37693fc9d","1-3a7008de0356c27b621b13f493ba9fa8496dd61758ad224da47bf0c7ad554945","0-9a58b85b1cd72cada032b25934f68bdfafdd9100d79f61a92011fc7e0c28a3e9","root.record.ProjectList.Project"
"RDTE: BA06: PE 0605807F","Test and Evaluation Support","691.977","683.308","661.417","661.417","0.000","672.180","680.576","693.772","706.945","Continuing","Continuing","2017-BASE_RDTE-2017-AIRFORCE_V1-U_RDTE_MasterJustificationBook_Air_Force_PB_2017.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2017.xml","ec169778841d43d19cc80170c29a0395a9d702f05847b886857f72c37693fc9d","2-918041ce868bff784be1b3f9e4a7e1f17d63ae105a809b854d46a8c5dd27a1eb","0-9a58b85b1cd72cada032b25934f68bdfafdd9100d79f61a92011fc7e0c28a3e9","root.record.ProjectList.Project"
"RDTE: BA06: PE 0605978F","Facility Sustainment - T&E Support","32.965","27.895","28.091","28.091","0.000","28.637","29.093","29.633","30.158","Continuing","Continuing","2017-BASE_RDTE-2017-AIRFORCE_V1-U_RDTE_MasterJustificationBook_Air_Force_PB_2017.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2017.xml","ec169778841d43d19cc80170c29a0395a9d702f05847b886857f72c37693fc9d","3-64dbe253f4fc8e091e6ac8f9a7aea0470ff375873a84af4e8a88e28d25a41bfe","0-9a58b85b1cd72cada032b25934f68bdfafdd9100d79f61a92011fc7e0c28a3e9","root.record.ProjectList.Project"
"RDTE: BA06: PE 0604256F","Threat Simulator Development","24.318","23.844","21.630","21.630","0.000","22.038","22.426","22.839","23.245","Continuing","Continuing","2017-BASE_RDTE-2017-AIRFORCE_V1-U_RDTE_MasterJustificationBook_Air_Force_PB_2017.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2017.xml","cfb1f2b84c61041f4fc2115370e060f316b3e758ba2975afa06e0fbf0c0d2bb9","0-b112f836ad55a4d21bd980d9fc4cee27548789e760501bd8c3e7b3e27dec8a13","0-1d160155c805a5fca2a90ba0b9da7a97e3ff2fad67112d0c680bf71dc53f4823","root.record.ProjectList.Project"
"RDTE: BA06: PE 0604759F","Major T&E Investment","45.985","73.302","66.385","66.385","0.000","65.706","66.001","67.265","68.464","Continuing","Continuing","2017-BASE_RDTE-2017-AIRFORCE_V1-U_RDTE_MasterJustificationBook_Air_Force_PB_2017.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2017.xml","cfb1f2b84c61041f4fc2115370e060f316b3e758ba2975afa06e0fbf0c0d2bb9","1-126ec2d6a80be22f55781e36866159d1053fcf89df027eabeec1cc3b941afada","0-1d160155c805a5fca2a90ba0b9da7a97e3ff2fad67112d0c680bf71dc53f4823","root.record.ProjectList.Project"
"RDTE: BA06: PE 0605807F","Test & Evaluation Support","691.977","683.308","661.417","661.417","0.000","672.180","680.576","693.772","706.945","Continuing","Continuing","2017-BASE_RDTE-2017-AIRFORCE_V1-U_RDTE_MasterJustificationBook_Air_Force_PB_2017.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2017.xml","cfb1f2b84c61041f4fc2115370e060f316b3e758ba2975afa06e0fbf0c0d2bb9","2-79c91a0e538d46aefc716261c5a010493bc163ddf488fd31001a5d32c149cd4b","0-1d160155c805a5fca2a90ba0b9da7a97e3ff2fad67112d0c680bf71dc53f4823","root.record.ProjectList.Project"
"RDTE: BA06: PE 0605976F","Facility Restoration and Modernization-T&E","46.955","40.518","134.111","134.111","0.000","135.116","125.388","89.071","69.807","Continuing","Continuing","2017-BASE_RDTE-2017-AIRFORCE_V1-U_RDTE_MasterJustificationBook_Air_Force_PB_2017.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2017.xml","cfb1f2b84c61041f4fc2115370e060f316b3e758ba2975afa06e0fbf0c0d2bb9","3-86e3c9ccf82961a893f558a3d914f52185780daa14f2a1e153ba6626c39127df","0-1d160155c805a5fca2a90ba0b9da7a97e3ff2fad67112d0c680bf71dc53f4823","root.record.ProjectList.Project"
"N/A","N/A","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","","","2017-BASE_RDTE-2017-AIRFORCE_V1-U_RDTE_MasterJustificationBook_Air_Force_PB_2017.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2017.xml","e76af6f529b0afbd776eb7251b52d6d85a2f5a97518bfcb6b97e04b9927bd560","0-c90708a745bae0b20461647fb64c96efb5fdee60446c812cbfe13ef72eb15519","1-ba9aff179663b0b3a03478c94a80c27058cb78ea9653eb66e2993c37fed730cc","root.record.ProjectList.Project"
"N/A","N/A","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","","","2017-BASE_RDTE-2017-AIRFORCE_V1-U_RDTE_MasterJustificationBook_Air_Force_PB_2017.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2017.xml","6e9eb7ba6ff87594ab81e0178df5861d6f4b8039634dfa254662246c5f307c40","0-ea241f8dd4dfde82e792db34fe1ee35f65601c09dccf2b6bf2f1e11d5f55c1c4","0-6be246c0d8e6357ccc74d871b5e2a6d463943661b1f6e3d04ba238575b9ca82f","root.record.ProjectList.Project"
"MILCON: PE 0604015","Long Range Strike Bomber","0.000","77.130","0.000","0.000","0.000","0.000","0.000","0.000","0.000","","","2017-BASE_RDTE-2017-AIRFORCE_V1-U_RDTE_MasterJustificationBook_Air_Force_PB_2017.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2017.xml","73d37baf5878e53e58fc9b291d3ac3d4453008c90ea519d2e23deae9c130ffdf","0-703d86fa3fc04e06d5fc49960bb6964c218ce4033f6eccadcb03ebed737a49c1","0-4a570cbc26dac8a6e516f67e6676e91f00ec810804c78ae1aa1fe85024fd0149","root.record.ProjectList.Project"
"RDTE: BA07: PE 0305202F","Dragon U-2 (JMIP)","5.511","34.471","37.217","37.217","0.000","6.942","1.487","0.000","0.000","","","2017-BASE_RDTE-2017-AIRFORCE_V1-U_RDTE_MasterJustificationBook_Air_Force_PB_2017.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2017.xml","0cf99a5832ae490eb5ffdd814cd2772e60775bf98cbb26b1a4d73baba924c1bf","0-e722421d5217aca017d1f47eab781893f2324ce0e8f8aaf38feca0d2a9d7b6a3","0-a8bef8d253eb5b72cba00e2192df8987f2c98cfb76d09698e483a53580b6f8a2","root.record.ProjectList.Project"
"N/A","N/A","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","","","2017-BASE_RDTE-2017-AIRFORCE_V1-U_RDTE_MasterJustificationBook_Air_Force_PB_2017.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2017.xml","0cf99a5832ae490eb5ffdd814cd2772e60775bf98cbb26b1a4d73baba924c1bf","0-ef79bc805610ba16731a5426bf9e6328dc09defcd7b01d069823759c2ca22f96","1-7bed8f338d0e89a000abfc512eabf7ece9d01185a67523b3ac03a7daa0ed37cf","root.record.ProjectList.Project"
"RDTE: BA07: PE 0305265F","GPS III Space Segment","204.864","180.359","141.888","141.888","0.000","110.860","43.561","78.866","80.265","464.191","1304.854","2017-BASE_RDTE-2017-AIRFORCE_V1-U_RDTE_MasterJustificationBook_Air_Force_PB_2017.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2017.xml","e9f32c6c4bf8b47982d91e4a4739cd63f46c31c75f24134562de3913c483e748","0-c3c8bed54625e4ce374c0759cc413b2307e750efc91e1d51a93fb1f1b8c7fcfe","0-30de332408cf3ad007ad0727e49289651d157a20dfd54b0ff63aba1b28bdac9d","root.record.ProjectList.Project"
