Name_val,Cost_CurrentYear_Quantity_val,Cost_CurrentYear_TotalCost_val,Cost_BudgetYearOneBase_Quantity_val,Cost_BudgetYearOneBase_TotalCost_val,Cost_BudgetYearOne_Quantity_val,Cost_BudgetYearOne_TotalCost_val,Cost_BudgetYearTwo_Quantity_val,Cost_BudgetYearTwo_TotalCost_val,Cost_PriorYear_Quantity_val,Cost_PriorYear_TotalCost_val,Cost_BudgetYearThree_Quantity_val,Cost_BudgetYearThree_TotalCost_val,Cost_BudgetYearFour_Quantity_val,Cost_BudgetYearFour_TotalCost_val,@SOURCE_FILENAME,@RECORDID,@ROWID,@PARENTROWID,@PARENT
"Air Force Reserve","","","36","0.729","36","0.729","","","","","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","b258f3af81e00e06e01d594fe0ad3952ecee5f4934a7d59a02173ec581326bf6","2-73d266d451d23f9cc0ed6b73c57ce4de4fb33ee1e94be4e9f194cb1a11b14060","0-469c58d12175e5c4ef9e9fe20ff73c00e42d22381d8934dd6abe44c8fda91b1e","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","3","0.806","12","3.279","12","3.279","","","","","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","682ee998e54ac8cd6ed987a1983ea36def854d374a3950a1d13f89247a321c78","0-44db3433733b643714f347c1dd5998ccec377f675fea4f0638b45d6522a48893","0-5d2546e165209c23fe92c94131dbb15ddff3ac79687039102e9cb6f89f765958","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","","","","","","","2","10.485","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","ea429714b0f0f95031178afd8eaa3fa79fedb4f85200d5db526c01311ed9c868","0-1f2cd82f47f33a33a34a63ec731541f01b43429be1a2929972bb02bce2c2928c","0-f8616dd3bc1d6775441a7104733401620bd5acfdb5e960f52048b1fd3b476a56","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","1","4.762","","","","","","","","","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","48cac64a95c0fbfd27f250127738ee59a2dd85af9fcef2f8c49ffdd0746049fb","0-eb557ac93a57ef2c9bfd4ff95e0cd2baf24c74cdbbc1b333184bd070811d2176","0-7c73aaf0bb02184d005a53398a2a726f05cd77b1066cd8a1a8767352a820cf53","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","4","42.593","","","","","","","","","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","48cac64a95c0fbfd27f250127738ee59a2dd85af9fcef2f8c49ffdd0746049fb","0-b1610b6f8a2d01be47e4a7e856f9e93f9f3326feda1d70faac6d414c36de1481","0-5a9ed78f2a93840e855f0476e13e680cc6aabc6fbd81c29acf27b44db28c7d23","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","1","5.119","","","","","","","","","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","48cac64a95c0fbfd27f250127738ee59a2dd85af9fcef2f8c49ffdd0746049fb","0-38484f58fd0bc0644ff4e727944189d113e0184f6d1b160a887a8534598d6740","0-9bbce98842e6a582b1ccb970eafbb93067640447dffeec0232bd390dd5228d53","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","2","23.072","2","23.072","1","9.204","","","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","286b7cf9e90b6bd7776acc6386ba0f6c652f48fdfdcdd3d2e23e9a1113ddec6c","0-14452242b654bbd31759851e38cde85fb77346c5d8ac9a4bf1f4e2c23a9d64c9","0-3d3008016109fdf41fe3a15e5a797ee02070087bef7e6cff9c1a14431146e588","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","2","0.046","2","0.046","","","","","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","ad6561f583b220d2abb8c85dde1f5ac4e9cffe72add3a37c0d5254ae703a554b","0-4bc1c0c5268ad212bf6995e09fb0cce10e55e3e88cd9e45ed254e02e58e20163","0-e318b2895fa376f58163b7737f597348c3fd87b7fb831bb2e44335ea20b52948","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","","","","","","","17","4.667","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","c1d19cdb96832605436b46dec26e5b56387c2767f6ec0ddf7eda9a40f54ed560","0-a47d301249b6657abeb34b4b16beb7fc334310f519b2e0e103aa8fa9b4644a38","0-046bb0746638be1926580d0f8e496322c519548b4c16f64ec38e24960d1c0aea","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","","","","","24","4.502","","","8","1.245","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","d20154ecf2f02671a2a5a5d088b88dbb1b6b8d4ea4871cc2b0eeab26971db95d","0-61770034c0c94187d0fe5380d20db3d4ec90a3ccd1fb6f549674d771d2959a2e","0-62f9a5b521f6e1163f69656c630bcb5ffa444edfd6ba9a0441b3daa524080fbc","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","17","1.545","17","1.545","","","","","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","a6b1daa62a2995074c25d5c4ae921bdabc91b3a73cd308932f554227cb374135","0-252f0306bc715d2a211e6605f377cc6c35b6cf4a3b7900ed34ee7318376cf21f","0-b5cdf273cb93dfed42ef2cfd477f55fb5790696f95c5de88ab9b276765993a4d","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","6","3.799","6","3.799","8","5.158","","","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","534fe9dda4a9df4863ef50dfa98669402e89fd306e571839ae1500652455a12a","0-a6efbee9351992e8b305eaeb4508b4f9f3e183cc9ae54100f1d93439c8028052","0-767763398a45c78666e4bb81f47ee301c69812f91215bae33317640634be7f1d","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","0","1.435","0","1.435","","","","","2","0.992","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","534fe9dda4a9df4863ef50dfa98669402e89fd306e571839ae1500652455a12a","0-df7dbe2057d76333aab447d60c591f2e53b8fc552921787660ed5e684ddf33de","0-8efa91a2cc0661a74cd0b4ef299ba308e0c87993048d1e9206b042508ace617e","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air National Guard","","","","","","","5","0.000","","","3","0.000","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","534fe9dda4a9df4863ef50dfa98669402e89fd306e571839ae1500652455a12a","1-7175ff7eda06d323d22c9005d8fe9887bc864e1160d3c9b8c0a76d0753111396","0-8efa91a2cc0661a74cd0b4ef299ba308e0c87993048d1e9206b042508ace617e","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","25","1.905","","","","","","","","","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","534fe9dda4a9df4863ef50dfa98669402e89fd306e571839ae1500652455a12a","0-be4fa337c31978172d7e34a938da8ae0c17a6c8ea2b3db91543c28478e34197f","0-2f4b01dd06adfa2c213af462da423aa65127609523741daed106c521b580cb42","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air National Guard","25","1.325","","","","","","","","","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","534fe9dda4a9df4863ef50dfa98669402e89fd306e571839ae1500652455a12a","1-f246935da69b5140b9a228f0e3047b0bd5b802f22425cdae13c65dc863094543","0-2f4b01dd06adfa2c213af462da423aa65127609523741daed106c521b580cb42","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","","","","","9","3.642","","","14","5.761","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","fadb07c6826a0adfa8a8c503c403c634bd867ece364476e306cb767b4d2a0f2b","0-7be6ee225969829c088fcda14468e3bbe25258afbf86a6c067179efbe2c9d660","0-7edd79a84b2217e712b384946567081d7e018eb8a3800c0eee69c947f9ccdf81","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air National Guard","","","","","","","","","","","9","3.704","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","fadb07c6826a0adfa8a8c503c403c634bd867ece364476e306cb767b4d2a0f2b","1-ec395112287d3721926926dd2858af72e70e24af3d4ac03c513b4b34cbe940a4","0-7edd79a84b2217e712b384946567081d7e018eb8a3800c0eee69c947f9ccdf81","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","","","","","","","619","63.446","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","fadb07c6826a0adfa8a8c503c403c634bd867ece364476e306cb767b4d2a0f2b","0-307c1e0b987dd6c4abd00542d56770613042eb7210957473c2df5f9a16fed6c8","0-e23d2875612585004f15c022ce7578e91162d5e3a4bbb02adb2e288ffafd5f25","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air National Guard","","","","","","","","","77","9.141","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","fadb07c6826a0adfa8a8c503c403c634bd867ece364476e306cb767b4d2a0f2b","1-232663ed6f1f46bd75c3a538462e74244d3df7717e0faf5d5daaab81f13958a2","0-e23d2875612585004f15c022ce7578e91162d5e3a4bbb02adb2e288ffafd5f25","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","835","0.588","","","","","","","45","0.036","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","fadb07c6826a0adfa8a8c503c403c634bd867ece364476e306cb767b4d2a0f2b","0-58a8bdcb49850e9e5b659b046b27f9b6335497237dd2df176ac707dd21cb4f12","0-deb9b97778328eeaa666e454af7a18decc3177ab64925ec7f0bc805fb5a3bfc9","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air National Guard","98","0.065","","","","","","","","","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","fadb07c6826a0adfa8a8c503c403c634bd867ece364476e306cb767b4d2a0f2b","1-98f5fd86a64d89fe72f0ca3c347e5f0030b8d05d84f722f7f1cade67441c926a","0-deb9b97778328eeaa666e454af7a18decc3177ab64925ec7f0bc805fb5a3bfc9","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","22","30.402","9","17.24","9","17.24","","","","","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","fadb07c6826a0adfa8a8c503c403c634bd867ece364476e306cb767b4d2a0f2b","0-f99a5b60c010f8724523f34b3f065b5012a82593046b81f1974e408d117daf29","0-635be8851f6c62fb5866dddafd3724b5cfdbb1a378281bff50b12980cbeb8d3b","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air National Guard","2","2.688","","","","","","","","","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","fadb07c6826a0adfa8a8c503c403c634bd867ece364476e306cb767b4d2a0f2b","1-5dfdd12004e05ece8f75945a66670faac2cdda65714121e734e28b6fe5ab1eb8","0-635be8851f6c62fb5866dddafd3724b5cfdbb1a378281bff50b12980cbeb8d3b","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","10","0.281","10","0.281","","","","","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","fadb07c6826a0adfa8a8c503c403c634bd867ece364476e306cb767b4d2a0f2b","0-eac31f65f21829721171a044d7e65707bb8144145e3f52a461f42438d6356c25","0-ec8910d68122c3c4f8d345bb47019d28f6557d4f02896b6df7b4e3b88c575bd7","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","33","4.594","33","4.594","6","0.85","","","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_MISSILE-PROCUREMENT_JustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2014.xml","3209ba2eec0012a17206298d8b4399b8a5e81a641a9a1d9193b250b8bfe9fe71","0-ed5f91eea454fd652ff7fe83c00b6b4051d0983ba57de91a0022d9394ae16a12","0-9532480519e9c0476e4cc093d73612c2dfae3c7f361d1ec377cc31a545e1df70","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","33","4.594","33","4.594","6","0.85","","","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_MISSILE-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","d86fd140f056acb8471b243eaf659caec3f7c0cff12bdb4d675b4bc9f129ac22","0-147a37ea82e4e62d62be42e516638a8339d79e03a2308df673fd36d36b27b477","0-39fe43751c0884cd8a553e1b74c14c0fbaa885c42a75458cfe2dda303233e67d","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","","","","","","","8","0.747","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_OTHER-PROCUREMENT_JustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2014.xml","6de08e14d3bd91a0fde6b9ba5734e5e549d6d6591a3e8c05a9f7b3ed3981ccdf","0-8f8a482ce902c0d9233c4683a19d58b6bf081b7ac28b65fe886c5775b305beeb","0-efe5b20bb2d0207e6b22454ce7722ee2daf06c9f6bf2a38494829276aef22e30","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","","","","","","","1","0.606","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_OTHER-PROCUREMENT_JustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2014.xml","ca527d441803425cdcd3d6eca2d46db6fe26b706851560a6cc846e959fd7d091","0-8af44fd1f0b687357515e6ddb891ca0ba7d2f1f22931596856bf5aec85b18763","0-14dc558be06e41ff8b111edbe5488a6aec0c1a733e6f9a6957d7687364b620db","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","","","","","","","8","0.747","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_OTHER-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","1a768d092b331508335fa6c3e0d7eed4ce692eef185cf5361889ebe4ec495a4f","0-807cf0afa2bdf1ae51e8bfceaabf386f4793febceb8dacc1dadd002857a0af7a","0-e84fd169470fd1d672a301e509c94c996dbf8c6184e01e0a5dbfedc42d236a20","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","","","","","","","1","0.606","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_OTHER-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","0866911c0c637e2044d6f0e9999805d0bf6b6285e4dab52bf977f375ff1c1f40","0-ec226fde9cdd6b8111eb5fa571cfbaf76feb3ecf892224613921950dfc016e48","0-8ccf655971a1148379a88c6b92f1e654237742384e155992ac660668c178d5a7","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","67","1.04","67","1.04","64","0.308","","","","","","","2014-AMENDED_PROCUREMENT_AND_RDTE-2014-AIRFORCE_AIRCRAFT-PROCUREMENT_JustificationBook_Air_Force_PBAmended_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PBAmended_2014.xml","109f06a7bb06ab125125785c20926e64de46320f87f97e2e21a9b2aed50175ce","0-2d4f39f379964915035a50484f3a1a659d3558bbdedecb8a2da1bda0feb71fe8","0-64e826a001aa059819ad81a752b356178a39f0d093a28f72065a0b42ce52fbbf","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air National Guard","","","52","1.03","52","1.03","","","","","","","","","2014-AMENDED_PROCUREMENT_AND_RDTE-2014-AIRFORCE_AIRCRAFT-PROCUREMENT_JustificationBook_Air_Force_PBAmended_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PBAmended_2014.xml","109f06a7bb06ab125125785c20926e64de46320f87f97e2e21a9b2aed50175ce","1-c429278fb40c1195bb199183e800c7fe64504a5c718ff52af36471b241e1e172","0-64e826a001aa059819ad81a752b356178a39f0d093a28f72065a0b42ce52fbbf","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Reserve","","","36","0.729","36","0.729","","","","","","","","","2014-AMENDED_PROCUREMENT_AND_RDTE-2014-AIRFORCE_AIRCRAFT-PROCUREMENT_JustificationBook_Air_Force_PBAmended_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PBAmended_2014.xml","109f06a7bb06ab125125785c20926e64de46320f87f97e2e21a9b2aed50175ce","2-3a7a3e925b5ac597bca2c8bf2f8b817cb64a8e5816eea3163163e13f12566929","0-64e826a001aa059819ad81a752b356178a39f0d093a28f72065a0b42ce52fbbf","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","1","4.762","","","","","","","","","","","","","2014-AMENDED_PROCUREMENT_AND_RDTE-2014-AIRFORCE_AIRCRAFT-PROCUREMENT_JustificationBook_Air_Force_PBAmended_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PBAmended_2014.xml","95466541712b9828b72c6492852fb60cdeabd00b348da7cb8de7a9aa97fd8e3e","0-fc81c1db9fddb11fd354a807ebab556d899ebbfce2cd4d180d7ac2203e15a2c8","0-053c3cf6f8988f91e7528ad8075f1f8d0e8c62c3bdad378f7a07a0bf2d4bba96","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","4","42.593","","","","","","","","","","","","","2014-AMENDED_PROCUREMENT_AND_RDTE-2014-AIRFORCE_AIRCRAFT-PROCUREMENT_JustificationBook_Air_Force_PBAmended_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PBAmended_2014.xml","95466541712b9828b72c6492852fb60cdeabd00b348da7cb8de7a9aa97fd8e3e","0-24fbba247b20a07edf206d7af89bfc42afb9bbf904611f723bf3c7a4a893fb64","0-0a3e3b9453c11abb5c1bc851281d44a88eadb38decfd5e87d85afcc9acbf56e9","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","1","5.119","","","","","","","","","","","","","2014-AMENDED_PROCUREMENT_AND_RDTE-2014-AIRFORCE_AIRCRAFT-PROCUREMENT_JustificationBook_Air_Force_PBAmended_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PBAmended_2014.xml","95466541712b9828b72c6492852fb60cdeabd00b348da7cb8de7a9aa97fd8e3e","0-581cc53927a0e5cc2e6a29d59fa7b568ccaec94b138558971399c365e439ff36","0-fcbcd5dd382ee3b8ba92b86d9971b674cdbd95a35ea24e1d02b12f676302b526","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","67","1.04","67","1.04","64","0.308","","","","","","","2014-AMENDED_PROCUREMENT_AND_RDTE-2014-AIRFORCE_AIRCRAFT-PROCUREMENT_MasterJustificationBook_Air_Force_PBAmended_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PBAmended_2014.xml","8e2220efe1667a92813cab4603f35c3261cc7dfe2788f5a8709b6fcc71bdf8bd","0-899572ff082a3f0de9ccbf638d305a6a6ec227eec37ee6202eb613322c97f6eb","0-7530526cc73a0aad559348f16ee9471905f6863e07abed5a086f6d1e48dc869e","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air National Guard","","","52","1.03","52","1.03","","","","","","","","","2014-AMENDED_PROCUREMENT_AND_RDTE-2014-AIRFORCE_AIRCRAFT-PROCUREMENT_MasterJustificationBook_Air_Force_PBAmended_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PBAmended_2014.xml","8e2220efe1667a92813cab4603f35c3261cc7dfe2788f5a8709b6fcc71bdf8bd","1-427226a8ff2668ae5b0e4cf868429938b6e0363154c1c6158168449ad5f238fa","0-7530526cc73a0aad559348f16ee9471905f6863e07abed5a086f6d1e48dc869e","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Reserve","","","36","0.729","36","0.729","","","","","","","","","2014-AMENDED_PROCUREMENT_AND_RDTE-2014-AIRFORCE_AIRCRAFT-PROCUREMENT_MasterJustificationBook_Air_Force_PBAmended_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PBAmended_2014.xml","8e2220efe1667a92813cab4603f35c3261cc7dfe2788f5a8709b6fcc71bdf8bd","2-6b60c477c2eba0c8166e5ffc62f148364fc5de8f0ebc6395c7cce240e59d18ad","0-7530526cc73a0aad559348f16ee9471905f6863e07abed5a086f6d1e48dc869e","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
