Name_val,Location_val,@SOURCE_FILENAME,@RECORDID,@ROWID,MinimumSustainingRate_val,MaximumProductionRate_val,Rate185_val,InitialQuantity_AdminLeadTimeBeforeOct1InMonths_val,InitialQuantity_AdminLeadTimeAfterOct1InMonths_val,InitialQuantity_ProductionLeadTimeAfterOct1InMonths_val,InitialQuantity_TotalLeadTimeAfterOct1InMonths_val,ReorderQuantity_AdminLeadTimeBeforeOct1InMonths_val,ReorderQuantity_AdminLeadTimeAfterOct1InMonths_val,ReorderQuantity_ProductionLeadTimeAfterOct1InMonths_val,ReorderQuantity_TotalLeadTimeAfterOct1InMonths_val,@PARENTROWID,@PARENT
"TBD","DISA","2015-BASE_PROCUREMENT-2015-DEFENSE_DISA-PROCUREMENT_JustificationBook_Defense_Information_Systems_Agency_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Defense_Information_Systems_Agency_PB_2015.xml","b4a2bfa222274882e1035a15dfb0b4c9d8c25f2347323e4862655e6df742eb3b","0-2dedd6a3e61045612cb42b6f5e417b5e980c8124a0d576244d0831b854c55add","","","","","","","","","","","","1-eca19dfd3906562429faf4ae3f72881b7f9b0d62a3ab0323429977419d7698d1","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement"
"TBD","DISA","2015-BASE_PROCUREMENT-2015-DEFENSE_DISA-PROCUREMENT_JustificationBook_Defense_Information_Systems_Agency_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Defense_Information_Systems_Agency_PB_2015.xml","b4a2bfa222274882e1035a15dfb0b4c9d8c25f2347323e4862655e6df742eb3b","0-50bccca2a536e4eedbf2805831ba07c255a5a2e76d429bb233be445eec5249f1","","","","","","","","","","","","2-59d8251a486c90aa309b48feddf1866bff1a0ed8a0ac0d85ac84ea8e61e15c97","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement"
"Army","Wash DC","2015-BASE_PROCUREMENT-2015-DEFENSE_DISA-PROCUREMENT_MasterJustificationBook_Defense_Information_Systems_Agency_PB_2015.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense_Information_Systems_Agency_PB_2015.xml","46f5b0cb620cc8131df0eb4cca2098c8027c89e7af780731f45e9cca00571563","0-b029c78d4e7b8d173f17ff09fd35b2850a93e2656a0ac986ba6b9ff62d6d885e","","","","","","","","","","","","0-6037e94ba15dfa982895aca5dcf48261096727eafd3e15ab5177ca9ab1496d26","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement"
"TBD","DISA","2015-BASE_PROCUREMENT-2015-DEFENSE_DISA-PROCUREMENT_MasterJustificationBook_Defense_Information_Systems_Agency_PB_2015.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense_Information_Systems_Agency_PB_2015.xml","a142c81e24088ccf76f5b06f779fca0d49ce474dee0c7d8dae3f938eb877e7a7","0-f48b7824b4b6b246f048fb66f25e6a8d7b7efe75b04c88944033fa130c3972eb","","","","","","","","","","","","0-7c469190a28dc63ee5d7322be4a0384741653c28e827553082a979170dece361","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement"
"TBD","DISA","2015-BASE_PROCUREMENT-2015-DEFENSE_DISA-PROCUREMENT_MasterJustificationBook_Defense_Information_Systems_Agency_PB_2015.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense_Information_Systems_Agency_PB_2015.xml","a142c81e24088ccf76f5b06f779fca0d49ce474dee0c7d8dae3f938eb877e7a7","0-6d6ca0c3256943a53a90fb8078941b4ad39d7c063b5679f0120e5dc16e350572","","","","","","","","","","","","1-bcb40fb9e8afaeebd84ad1140d7ce3ac783cefb91881f40df3acd49ce10d6f01","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement"
"TBD","DISA","2015-BASE_PROCUREMENT-2015-DEFENSE_DISA-PROCUREMENT_MasterJustificationBook_Defense_Information_Systems_Agency_PB_2015.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense_Information_Systems_Agency_PB_2015.xml","a142c81e24088ccf76f5b06f779fca0d49ce474dee0c7d8dae3f938eb877e7a7","0-7ce4735110ba414137aea5b718dc9602d545b83d6bdbbbb0dbdc68eb2a2662f2","","","","","","","","","","","","2-bc53a05dbdd276176ca63f9347e8ae596e3e90d37928205af10be004f10dbfe4","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement"
"Army","Wash DC","2015-BASE_PROCUREMENT-2015-DEFENSE_VOL1-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2015.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2015.xml","ab73ac5f88aee4bb33d1de8ada5b4c0940ca12003fdad467a84544f799685258","0-eba0ce22ecf092409dd381099cd6563e33286c14970f81742990495c90edd08b","","","","","","","","","","","","0-df524b976a2cb23988b98eb948e1626ac0fb23b240525b8e0a9792b9ab25df9c","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement"
"TBD","DISA","2015-BASE_PROCUREMENT-2015-DEFENSE_VOL1-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2015.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2015.xml","f8fb97f0c35eb66e82a2dd33be510d6d7ff7f0d5096fc825199018e824e85efc","0-970f73fe670a9a3583f44c0834184889ded56fe721dc85d2b66eee7d457b3f49","","","","","","","","","","","","0-71b05622f32507f69b379d4d9a5ae898d0c2bd9e2eb1bb8ad9b858bce1901358","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement"
"TBD","DISA","2015-BASE_PROCUREMENT-2015-DEFENSE_VOL1-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2015.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2015.xml","f8fb97f0c35eb66e82a2dd33be510d6d7ff7f0d5096fc825199018e824e85efc","0-db76b41220e9d9fd82752269f76de47b722cea5474a04c738029176ca44d450d","","","","","","","","","","","","1-115e8b44eb42f0f279c06c5746fb131133881eba1254282ebdb373f066963055","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement"
"TBD","DISA","2015-BASE_PROCUREMENT-2015-DEFENSE_VOL1-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2015.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2015.xml","f8fb97f0c35eb66e82a2dd33be510d6d7ff7f0d5096fc825199018e824e85efc","0-054ac507e8fbe934004d31a1a2f25ab02c98c885f83f5e56c308af8626b55306","","","","","","","","","","","","2-702620a228c831a4d8fc03c15f307c9a42f1cdcaff4ebf4956a4e2888a9d98a9","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement"
"Unknown","Unknown","2015-BASE_PROCUREMENT-2015-DEFENSE_DMACT-PROCUREMENT_JustificationBook_Defense_Media_Activity_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Defense_Media_Activity_PB_2015.xml","d0c7d5f51e6500315966f765f99fe0bd37d3fbd93b030aaa2ca6e9b50672cdde","0-f39077559aac898f67fb362707f20ea4dc2472551fdd0df94e57d9984eedf751","","","","","","","","","","","","0-ba63ee34f36e0fcb1460c5199d2040f8245ba59e8f85ea4eddd1054579bbff03","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement"
"unknown","unknown","2015-BASE_PROCUREMENT-2015-DEFENSE_DMACT-PROCUREMENT_JustificationBook_Defense_Media_Activity_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Defense_Media_Activity_PB_2015.xml","d0c7d5f51e6500315966f765f99fe0bd37d3fbd93b030aaa2ca6e9b50672cdde","0-cbab5d32eaa06d7675fd6b4433d2cb7d5872d2c117b8ee5e29a167b7b44e69f5","","","","","","","","","","","","0-f4c93476cc74340733fc5a1e51be189399482bd13450b367480f07290e9bc6b4","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement"
"Unknown","Unknown","2015-BASE_PROCUREMENT-2015-DEFENSE_DMACT-PROCUREMENT_JustificationBook_Defense_Media_Activity_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Defense_Media_Activity_PB_2015.xml","d0c7d5f51e6500315966f765f99fe0bd37d3fbd93b030aaa2ca6e9b50672cdde","0-d95e78bf8224d9b1bd96e535bcfff4d08f5086571c6ecd42b8c9cd2f9c61f703","","","","","","","","","","","","1-5cbb834a1ef1f468c2a655a42e8714bcc14965aeaea7c544cbf9beb30c6cf483","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement"
"Unknown","Unknown","2015-BASE_PROCUREMENT-2015-DEFENSE_DMACT-PROCUREMENT_MasterJustificationBook_Defense_Media_Activity_PB_2015.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense_Media_Activity_PB_2015.xml","3419636438835c4a39a1acc187ca1de588bf6cf562700805d7bdcbecf442fb79","0-b2326c6f3ccb3a77efc4719036ad477c31b029ab789031878d6573df1f8cdbe1","","","","","","","","","","","","0-a9cb3ffbb25e454f9e3c36596ac8bd94765521c392a1d4b4407bb0f5ec90a8b8","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement"
"unknown","unknown","2015-BASE_PROCUREMENT-2015-DEFENSE_DMACT-PROCUREMENT_MasterJustificationBook_Defense_Media_Activity_PB_2015.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense_Media_Activity_PB_2015.xml","3419636438835c4a39a1acc187ca1de588bf6cf562700805d7bdcbecf442fb79","0-fb1ad5a48537a2fc44ae7ec03988282fc060725694a1daab52e955bfe66df7a5","","","","","","","","","","","","0-4416345cd8e18f9e913fec15d24d24b836720a82dc00fa9f18bb84860d822010","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement"
"Unknown","Unknown","2015-BASE_PROCUREMENT-2015-DEFENSE_DMACT-PROCUREMENT_MasterJustificationBook_Defense_Media_Activity_PB_2015.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense_Media_Activity_PB_2015.xml","3419636438835c4a39a1acc187ca1de588bf6cf562700805d7bdcbecf442fb79","0-1efb1e1194446a174167848a2296c4a4cb65a75c716470e60dfb45c7b3f4cae9","","","","","","","","","","","","1-fb97c11d3c14ab3e2e2f6f3da2af7db32cce9b841194b693a5e2dfc055d61e40","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement"
"Unknown","Unknown","2015-BASE_PROCUREMENT-2015-DEFENSE_VOL1-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2015.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2015.xml","08d433f1b2264b6d04c54229c596701af5f3cebecc97e20b280ad0e074c8fcda","0-cad0318bbcd6065a148267084a0ada7c6f8c85b5b0ecafd821e4dec723fd4eaf","","","","","","","","","","","","0-c4f1426cdb0e692d5c9d8f481140ac75035925f262c17ba85db558f2177930f3","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement"
"unknown","unknown","2015-BASE_PROCUREMENT-2015-DEFENSE_VOL1-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2015.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2015.xml","08d433f1b2264b6d04c54229c596701af5f3cebecc97e20b280ad0e074c8fcda","0-4179a016ad61e08033a65b88661f4b1a914f435c92ea281ceb6c4d3f29b26b5c","","","","","","","","","","","","0-685aabc2555dcd3ee6d1a7b3519996bb85b767b65e59e52818d105f25cf404a4","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement"
"Unknown","Unknown","2015-BASE_PROCUREMENT-2015-DEFENSE_VOL1-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2015.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2015.xml","08d433f1b2264b6d04c54229c596701af5f3cebecc97e20b280ad0e074c8fcda","0-f7fdcbfcd0ed0237e27d19056737a663681716f95cb192c8bf3f7438fb124517","","","","","","","","","","","","1-4d513b8e6c6a42d984f29fdca496c1c0bdb7829fb9e2c7d910a946a5ee32f1e2","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement"
"GDIT","Arlington, VA","2015-BASE_PROCUREMENT-2015-DEFENSE_OSD-PROCUREMENT_JustificationBook_Office_of_Secretary_Of_Defense_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Office_of_Secretary_Of_Defense_PB_2015.xml","27c1327f06f932a9c9af4905eee12f679ce405ca147f394f03b4cb06b4be9605","0-0e96a2d08b943657fc438301e24f4ad9063f319360e23ecaf34d35687530df89","","","","","","","","","","","","0-7f078b2d15ab7389ea625ced57982a307054a916488bb67123b8b6a4e3ca6fa9","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement"
"GDIT","Arlington, VA","2015-BASE_PROCUREMENT-2015-DEFENSE_OSD-PROCUREMENT_JustificationBook_Office_of_Secretary_Of_Defense_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Office_of_Secretary_Of_Defense_PB_2015.xml","27c1327f06f932a9c9af4905eee12f679ce405ca147f394f03b4cb06b4be9605","0-f94c625f8145cc092d03061038c40b3803396cc6b155a43cf6885239a3461d3a","","","","","","","","","","","","1-d78bb3a8440bd872dcf4f6a749b6336930f4b3a5ab31e0e6841c3b13e92ea584","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement"
"GDIT","Arlington, VA","2015-BASE_PROCUREMENT-2015-DEFENSE_OSD-PROCUREMENT_JustificationBook_Office_of_Secretary_Of_Defense_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Office_of_Secretary_Of_Defense_PB_2015.xml","27c1327f06f932a9c9af4905eee12f679ce405ca147f394f03b4cb06b4be9605","0-c333f1a3b6f016f23f8953078a3b9d6a5f53786c84e29a7de429428e2dc3a64d","","","","","","","","","","","","2-401fac4954332008586b923b2ad2420911fb4c575534a7e9236ea8f16a4e7fdf","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement"
"GDIT","Arlington, VA","2015-BASE_PROCUREMENT-2015-DEFENSE_OSD-PROCUREMENT_JustificationBook_Office_of_Secretary_Of_Defense_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Office_of_Secretary_Of_Defense_PB_2015.xml","27c1327f06f932a9c9af4905eee12f679ce405ca147f394f03b4cb06b4be9605","0-b18beba301b35ba8345bd7387b4409f48d639992b4d4a6c0fcea6033c5b49b7d","","","","","","","","","","","","3-e6138fc6688efc1b71d66408f6d9635d6fb7758f6a9a250abe6abdeea5655f14","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement"
"GDIT","Arlington, VA","2015-BASE_PROCUREMENT-2015-DEFENSE_OSD-PROCUREMENT_JustificationBook_Office_of_Secretary_Of_Defense_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Office_of_Secretary_Of_Defense_PB_2015.xml","27c1327f06f932a9c9af4905eee12f679ce405ca147f394f03b4cb06b4be9605","0-6b9073f1c98a2670f27ee9517d3fe15a4ab2f392d73cd9339a89aea41b687f60","","","","","","","","","","","","4-557f58b9d7d7a938aaa6e7cd7721c7983177c91b0ef7ecec163021ab6549c3c5","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement"
"GDIT","Arlington, VA","2015-BASE_PROCUREMENT-2015-DEFENSE_OSD-PROCUREMENT_JustificationBook_Office_of_Secretary_Of_Defense_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Office_of_Secretary_Of_Defense_PB_2015.xml","27c1327f06f932a9c9af4905eee12f679ce405ca147f394f03b4cb06b4be9605","0-57d09d797d021fd96914a162f0a22b3b6a20b5d5b1ad8162b40d238d1e68e60e","","","","","","","","","","","","5-1ca8f7227e590105edd279fd039e4177a28dd215ef576bbb11447239f9e27705","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement"
"AFRL","Rome, NY","2015-BASE_PROCUREMENT-2015-DEFENSE_OSD-PROCUREMENT_JustificationBook_Office_of_Secretary_Of_Defense_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Office_of_Secretary_Of_Defense_PB_2015.xml","27c1327f06f932a9c9af4905eee12f679ce405ca147f394f03b4cb06b4be9605","0-f93979f73b4197f4821c90ae434ae1fbd6fd0bed79d4bc536d13c5594d60fbac","","","","","","","","","","","","6-d7d56dc270e995113b6e9b52455bbbebd35145b2dc1f02fb16f0ec518dc31827","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement"
"NGA","Springfield, VA","2015-BASE_PROCUREMENT-2015-DEFENSE_OSD-PROCUREMENT_JustificationBook_Office_of_Secretary_Of_Defense_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Office_of_Secretary_Of_Defense_PB_2015.xml","27c1327f06f932a9c9af4905eee12f679ce405ca147f394f03b4cb06b4be9605","0-d9bdd58a56dc27ee62cfba7a25f9c8da3acc400c21f0bfcaf9d50cdb5d899d91","","","","","","","","","","","","7-cfe47e2e7a0dcc5ebc88313a1e91a8514afc88f2433253010d125a0b17a01548","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement"
"DIA","Bolling AFB, MD","2015-BASE_PROCUREMENT-2015-DEFENSE_OSD-PROCUREMENT_JustificationBook_Office_of_Secretary_Of_Defense_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Office_of_Secretary_Of_Defense_PB_2015.xml","27c1327f06f932a9c9af4905eee12f679ce405ca147f394f03b4cb06b4be9605","0-d2cb016be02dc3bfbadff8809952867886c707be67fbb4b614c221fa2ff728a8","","","","","","","","","","","","8-fc49dd37e58922ae90e441e7c37ac6f747038be7120c0748673362caa4202430","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement"
"DIA","Bolling AFB, MD","2015-BASE_PROCUREMENT-2015-DEFENSE_OSD-PROCUREMENT_JustificationBook_Office_of_Secretary_Of_Defense_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Office_of_Secretary_Of_Defense_PB_2015.xml","27c1327f06f932a9c9af4905eee12f679ce405ca147f394f03b4cb06b4be9605","0-f55b1f1621e54ee537265bdd133927581ceaad565ade9ea747ae9e34a4a77142","","","","","","","","","","","","9-1e52e428b01693f12d0a5cf1357b0ab6708e6e1c035ae3d526436cace6852585","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement"
"Northrop","Grumman","2015-BASE_PROCUREMENT-2015-DEFENSE_OSD-PROCUREMENT_JustificationBook_Office_of_Secretary_Of_Defense_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Office_of_Secretary_Of_Defense_PB_2015.xml","27c1327f06f932a9c9af4905eee12f679ce405ca147f394f03b4cb06b4be9605","0-d70efa3b2889e874ed963458dc641b527395f77456408f4f1b3bc9f1763cd36d","","","","","","","","","","","","10-e95aa54970f5f5f4080e55c8f2ba76f78973135d510b1fba037447c224a939db","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement"
"DIA","Bolling AFB, MD","2015-BASE_PROCUREMENT-2015-DEFENSE_OSD-PROCUREMENT_JustificationBook_Office_of_Secretary_Of_Defense_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Office_of_Secretary_Of_Defense_PB_2015.xml","27c1327f06f932a9c9af4905eee12f679ce405ca147f394f03b4cb06b4be9605","0-726a1d5d8a96547a84d4a52d64032e5563536ee0aad58b697b22c1bfd1cd8de3","","","","","","","","","","","","11-7e4a624b32ae8b95caa788173f33dc8c07e9d6b4017bbd8a8a52f724d2849f0a","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement"
"DIA","Bolling AFB, MD","2015-BASE_PROCUREMENT-2015-DEFENSE_OSD-PROCUREMENT_JustificationBook_Office_of_Secretary_Of_Defense_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Office_of_Secretary_Of_Defense_PB_2015.xml","27c1327f06f932a9c9af4905eee12f679ce405ca147f394f03b4cb06b4be9605","0-8dd159d61ebaf4c7267016ff8afabba8c6053aa0741d62534cc52d2fad83287a","","","","","","","","","","","","12-5d75a4f887180d4d80ffa0cf648e392596fbc3ee3abfa8d9e86ea90910d3350a","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement"
"GDIT","Arlington, VA","2015-BASE_PROCUREMENT-2015-DEFENSE_OSD-PROCUREMENT_MasterJustificationBook_Office_of_Secretary_Of_Defense_PB_2015.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Office_of_Secretary_Of_Defense_PB_2015.xml","f55a9961dd99b3d82831b19f045f49efbc51ea791b107295f6e36a7b2ec70e73","0-73d2b37c6d9f8888868c3a3aa5af64a97aefa5b0d2d4ee9941447fe86e8eacb9","","","","","","","","","","","","0-779d8bf3377dee4da240d8e5e97ddfeb3a441aff2b2ea31beedbe9dd4e15b02f","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement"
"GDIT","Arlington, VA","2015-BASE_PROCUREMENT-2015-DEFENSE_OSD-PROCUREMENT_MasterJustificationBook_Office_of_Secretary_Of_Defense_PB_2015.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Office_of_Secretary_Of_Defense_PB_2015.xml","f55a9961dd99b3d82831b19f045f49efbc51ea791b107295f6e36a7b2ec70e73","0-4520dab753f734f10295f4f86fe7300f15f90fdaabc256c76fb04e31bec72ac2","","","","","","","","","","","","1-5f6dde3c2cde9cf11ce148e3d41f258fb6883c0e7b98d009c4b308c8148de4f8","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement"
"GDIT","Arlington, VA","2015-BASE_PROCUREMENT-2015-DEFENSE_OSD-PROCUREMENT_MasterJustificationBook_Office_of_Secretary_Of_Defense_PB_2015.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Office_of_Secretary_Of_Defense_PB_2015.xml","f55a9961dd99b3d82831b19f045f49efbc51ea791b107295f6e36a7b2ec70e73","0-d9d85e462af64ebe7e41ac393008049523866c3cfc09fa6db5db65a6f937d13d","","","","","","","","","","","","2-ea9a2081d3205c5db8d9ab79f047537306eb9bd4c20fa1994c987a9fc95d1390","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement"
"GDIT","Arlington, VA","2015-BASE_PROCUREMENT-2015-DEFENSE_OSD-PROCUREMENT_MasterJustificationBook_Office_of_Secretary_Of_Defense_PB_2015.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Office_of_Secretary_Of_Defense_PB_2015.xml","f55a9961dd99b3d82831b19f045f49efbc51ea791b107295f6e36a7b2ec70e73","0-ea5048e374b376a347248ddbbb18476c71928f17f49f823aa69dbdc735a6f403","","","","","","","","","","","","3-5e073983028882b7e983fa790c0fdce86eda4196e4a3dc39887ffcae24a1ff54","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement"
"GDIT","Arlington, VA","2015-BASE_PROCUREMENT-2015-DEFENSE_OSD-PROCUREMENT_MasterJustificationBook_Office_of_Secretary_Of_Defense_PB_2015.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Office_of_Secretary_Of_Defense_PB_2015.xml","f55a9961dd99b3d82831b19f045f49efbc51ea791b107295f6e36a7b2ec70e73","0-dc41a215c4ba1a2ea4b2bc57c703f521c63605328742fe8b2424f24d0dc09ad3","","","","","","","","","","","","4-42145544cf431c3ad5731cee25f21cf1d2595109b5a8274b3abf26ecf448d3a0","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement"
"GDIT","Arlington, VA","2015-BASE_PROCUREMENT-2015-DEFENSE_OSD-PROCUREMENT_MasterJustificationBook_Office_of_Secretary_Of_Defense_PB_2015.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Office_of_Secretary_Of_Defense_PB_2015.xml","f55a9961dd99b3d82831b19f045f49efbc51ea791b107295f6e36a7b2ec70e73","0-714b5282e4b87959e951a5bfd45e6a4532765d7cc5272aef8a211123ad486807","","","","","","","","","","","","5-c1afd5fc4656308026f00e4772f36bd9be244447b40f4488070ec5165bd081df","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement"
"AFRL","Rome, NY","2015-BASE_PROCUREMENT-2015-DEFENSE_OSD-PROCUREMENT_MasterJustificationBook_Office_of_Secretary_Of_Defense_PB_2015.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Office_of_Secretary_Of_Defense_PB_2015.xml","f55a9961dd99b3d82831b19f045f49efbc51ea791b107295f6e36a7b2ec70e73","0-472916afaa5d7a075f1ab20aecfeb9eace72ce2a07b60355808983c47ef2bf83","","","","","","","","","","","","6-acd461dc5ec22bbd04f51d9761ad6529dce120bfb46b80e69d8d9ed3a46c0e65","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement"
