Name_val,Name_@footnote,Location_val,MinimumSustainingRate_val,MaximumProductionRate_val,Rate185_val,InitialQuantity_AdminLeadTimeBeforeOct1InMonths_val,InitialQuantity_AdminLeadTimeAfterOct1InMonths_val,InitialQuantity_ProductionLeadTimeAfterOct1InMonths_val,InitialQuantity_TotalLeadTimeAfterOct1InMonths_val,ReorderQuantity_AdminLeadTimeBeforeOct1InMonths_val,ReorderQuantity_AdminLeadTimeAfterOct1InMonths_val,ReorderQuantity_ProductionLeadTimeAfterOct1InMonths_val,ReorderQuantity_TotalLeadTimeAfterOct1InMonths_val,@SOURCE_FILENAME,@RECORDID,@ROWID,@PARENTROWID,@PARENT
"TBS","","TBS","1","20","1","0","2","5","7","0","1","5","6","2015-BASE_PROCUREMENT-2015-ARMY_OTHER_1-PROCUREMENT_JustificationBook_Army_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2015.xml","3568d52911dc9bddb03a2394e6dff5b4f2b6628f82a3a00032110a3360a6d36f","0-0326a1e111b9a1a3be142d804ff089743a3ab4fefacaf4cd5e352e286e8338d1","8-8cc44b52bcda11df80fd10dcc37d054463df75d15ebf1fcbcc5d64fa35b39dee","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement"
"TBS","","TBS","1","20","1","0","2","5","7","0","1","5","6","2015-BASE_PROCUREMENT-2015-ARMY_OTHER_1-PROCUREMENT_JustificationBook_Army_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2015.xml","3568d52911dc9bddb03a2394e6dff5b4f2b6628f82a3a00032110a3360a6d36f","0-c145dc668bb3ed3b42119ced227561c20863da26194cf61bed40639e8b9abc59","9-3aa17b9ed11a96b652d5a4d716c786e3da6ad81325d74f4aaafd3963bfc5f862","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement"
"Boyer Ford Trucks","","Minneapolis, MN","1","20","1","0","2","5","7","0","1","5","6","2015-BASE_PROCUREMENT-2015-ARMY_OTHER_1-PROCUREMENT_JustificationBook_Army_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2015.xml","3568d52911dc9bddb03a2394e6dff5b4f2b6628f82a3a00032110a3360a6d36f","0-865a8e4bf9420fcb49da1af879e97353ce3f71409c62a5b44695bb5e08071cba","10-b0a6a5610e50715d78cddb0fd4be13fd9e85f72ab34923d30e3b1cf78dfa7860","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement"
"TBS","","TBS","1","20","1","0","2","5","7","0","1","5","6","2015-BASE_PROCUREMENT-2015-ARMY_OTHER_1-PROCUREMENT_JustificationBook_Army_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2015.xml","3568d52911dc9bddb03a2394e6dff5b4f2b6628f82a3a00032110a3360a6d36f","0-8ebd6369e401e5e175b6d23ea1f2ed02ef8f5cf74fb6363e9004f4f6e6b195e1","11-5e7ec12869ea75c99e8b03bd24661a1c44ec9fd07e818ff7c3c3b3f03956c681","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement"
"Multiple","","Multiple","1","4","3","0","2","6","8","0","1","6","7","2015-BASE_PROCUREMENT-2015-ARMY_OTHER_1-PROCUREMENT_JustificationBook_Army_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2015.xml","3568d52911dc9bddb03a2394e6dff5b4f2b6628f82a3a00032110a3360a6d36f","0-34949708a0a05990bebd5afc596175f74785e633a89ff0456ab4a05060fdeec1","0-309e3398a8ac27777795a0f14d84249bf40263279f6eeca43c79c94b8c3b976c","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement"
"TBS","","TBS","1","4","1","0","2","6","8","0","1","6","7","2015-BASE_PROCUREMENT-2015-ARMY_OTHER_1-PROCUREMENT_JustificationBook_Army_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2015.xml","3568d52911dc9bddb03a2394e6dff5b4f2b6628f82a3a00032110a3360a6d36f","1-6410d9a837e7f21c90acf2bf420ae4f37c3bb140ea934884de4209a266f8679b","0-309e3398a8ac27777795a0f14d84249bf40263279f6eeca43c79c94b8c3b976c","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement"
"Multiple","","Multiple","1","4","3","0","2","6","8","0","1","6","7","2015-BASE_PROCUREMENT-2015-ARMY_OTHER_1-PROCUREMENT_JustificationBook_Army_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2015.xml","3568d52911dc9bddb03a2394e6dff5b4f2b6628f82a3a00032110a3360a6d36f","0-02d36c248836b2cdf4a3f04d4bd230c623838ad917a7d868060579e870896225","1-e1dd352059879753b20080fe336a5086d13e5d87fa00d9edda9cf9d8ee2144b5","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement"
"TBS","","TBS","1","4","1","0","2","6","8","0","1","6","7","2015-BASE_PROCUREMENT-2015-ARMY_OTHER_1-PROCUREMENT_JustificationBook_Army_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2015.xml","3568d52911dc9bddb03a2394e6dff5b4f2b6628f82a3a00032110a3360a6d36f","1-b9039592d6ad7e389f6085a3671b40f358c3a72ab73fa132fcc170cf09fd4f80","1-e1dd352059879753b20080fe336a5086d13e5d87fa00d9edda9cf9d8ee2144b5","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement"
"Multiple","","Multiple","1","4","3","0","2","6","8","0","1","6","7","2015-BASE_PROCUREMENT-2015-ARMY_OTHER_1-PROCUREMENT_JustificationBook_Army_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2015.xml","3568d52911dc9bddb03a2394e6dff5b4f2b6628f82a3a00032110a3360a6d36f","0-5c303046f5d4607ddc5820e332cb736ef9f06a5392736fa5e80841d47709d269","2-313d65878f77b87bd9537980deb0b01f19f5b0d422085d16c2310a2cba5b3685","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement"
"TBS","","TBS","1","4","1","0","2","6","8","0","1","6","7","2015-BASE_PROCUREMENT-2015-ARMY_OTHER_1-PROCUREMENT_JustificationBook_Army_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2015.xml","3568d52911dc9bddb03a2394e6dff5b4f2b6628f82a3a00032110a3360a6d36f","1-2bca4ba451600181a082bc9577c8c36823227f5102aae2fd5f25cdc291142d18","2-313d65878f77b87bd9537980deb0b01f19f5b0d422085d16c2310a2cba5b3685","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement"
"TBS","","TBS","1","4","1","0","2","6","8","0","1","6","7","2015-BASE_PROCUREMENT-2015-ARMY_OTHER_1-PROCUREMENT_JustificationBook_Army_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2015.xml","3568d52911dc9bddb03a2394e6dff5b4f2b6628f82a3a00032110a3360a6d36f","0-51ce7bbb9bfa266ac3196a1e1ad9519ee91a92e9d55f5345220eb85fb248d595","3-d4c574a61c2d831bf451d249df9deb6b5d7967d85a51c7babef1981a525c6196","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement"
"Terex Corporation","","Fredericksburg, VA","1","4","1","0","2","6","8","0","1","6","7","2015-BASE_PROCUREMENT-2015-ARMY_OTHER_1-PROCUREMENT_JustificationBook_Army_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2015.xml","3568d52911dc9bddb03a2394e6dff5b4f2b6628f82a3a00032110a3360a6d36f","0-07df35aadcd00dd37cca7991a8b496c450607a08df7cd3bd3fa32e91a491f135","4-b999c64da36ddc98b7d9e5cbf9452a97379ae863163a16e418b7521a6fe1d0ac","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement"
"TBS","","TBS","1","4","1","0","2","6","8","0","1","6","7","2015-BASE_PROCUREMENT-2015-ARMY_OTHER_1-PROCUREMENT_JustificationBook_Army_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2015.xml","3568d52911dc9bddb03a2394e6dff5b4f2b6628f82a3a00032110a3360a6d36f","1-40d1d6c400c8cc605a6cee6b4f34563dd4dd1179dd5a165ab8dc394baa76ac99","4-b999c64da36ddc98b7d9e5cbf9452a97379ae863163a16e418b7521a6fe1d0ac","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement"
"TBS","","TBS","1","4","1","0","2","6","8","0","1","6","7","2015-BASE_PROCUREMENT-2015-ARMY_OTHER_1-PROCUREMENT_JustificationBook_Army_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2015.xml","3568d52911dc9bddb03a2394e6dff5b4f2b6628f82a3a00032110a3360a6d36f","0-0bafa6212aaf9a45a63355004d0ee7974ada675024fcca12f4e0a4308cf17abb","5-057a9a71e01b657f1691a2b7516e2d9f9172916b531612c646f06c50055457e8","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement"
"Multiple","","Multiple","1","4","3","0","2","6","8","0","1","6","7","2015-BASE_PROCUREMENT-2015-ARMY_OTHER_1-PROCUREMENT_JustificationBook_Army_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2015.xml","3568d52911dc9bddb03a2394e6dff5b4f2b6628f82a3a00032110a3360a6d36f","0-694b998961c1903397d1732b7ac08c469e8ecd88777ffb0f989f1cf298871ccf","6-208cdc4a0f3c9434b528e9b5d4b239542bf7b813f4e300ebb6fcf4e8baa15f81","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement"
"AM GENERAL","","MISHAWAKA","84","240","200","0","9","1","10","0","10","5","15","2015-BASE_PROCUREMENT-2015-ARMY_OTHER_1-PROCUREMENT_JustificationBook_Army_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2015.xml","35fac895ce8b15eaf058c19af3af627b009c2085ada2b774b23481dd1821de04","0-7069a991aea6ec09969dd70c05013bda952a9281aff8dbaaa6fd3c95613a28f2","0-898f405d758b936ff6979eb068d274b0ab2213a06117d607650f6b2efe70f4c7","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement"
"TBD","","TBD","1","235","58","0","10","8","18","0","6","6","12","2015-BASE_PROCUREMENT-2015-ARMY_OTHER_1-PROCUREMENT_JustificationBook_Army_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2015.xml","41d1d064576609a077c349ee9d4541576d2bd617c840aa6447c3e991c92bc072","0-ae2d51de1ab0aa7c734a7a9333129dfb6defae00bdc006e7dd03de111e993869","0-6dcb14edd507338a1d78e57ee5b05b43e83dee405ce3035b8b72a4153d2b9634","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement"
"Oshkosh Corporation","","Oshkosh","1","300","105","0","3","12","15","0","3","12","15","2015-BASE_PROCUREMENT-2015-ARMY_OTHER_1-PROCUREMENT_JustificationBook_Army_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2015.xml","353779382e44ea3d752e0b8e3bebdfe82e764ffddf9e72324a70886faf3517aa","0-cf08789f73cb97c3736305b5a6c26163eac94b4e9898195bf4ac509a186f96ec","0-74041c9c0b98639e136e89122e28ec112acd4f8c0bd2f9a277513505de2d5893","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement"
"Oshkosh Corp","","Oshkosh","1","300","105","0","3","12","15","0","3","12","15","2015-BASE_PROCUREMENT-2015-ARMY_OTHER_1-PROCUREMENT_JustificationBook_Army_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2015.xml","353779382e44ea3d752e0b8e3bebdfe82e764ffddf9e72324a70886faf3517aa","0-0df73aa18293f111a1afa284ddf351793221b4bb92de64e30473c46c1ee05134","0-a2dda219b7b919b280064cc205b5bc8287e7fbf34b5d4b319dcfb1e7f0d7cefb","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement"
"TBD","","TBD","1","1","1","0","2","8","10","0","1","6","7","2015-BASE_PROCUREMENT-2015-ARMY_OTHER_1-PROCUREMENT_JustificationBook_Army_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2015.xml","8944880e98f00eb00dbfff307f3da3b09d157b90a7f18ff46cf36f1827e4b160","0-aa4619db8dd75c7f12171891b682ef66427575752aa204e80ef7e3feddaaa87a","0-8e575d10d4f0a3e2667e84492c4a2615fc1ca07052a325d1bfa8f44fd0452e16","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement"
"Emergency One","","Ocala, FL","1","1","1","0","2","8","10","0","1","6","7","2015-BASE_PROCUREMENT-2015-ARMY_OTHER_1-PROCUREMENT_JustificationBook_Army_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2015.xml","8944880e98f00eb00dbfff307f3da3b09d157b90a7f18ff46cf36f1827e4b160","0-50d600efd84d2770114eb62fa9216facfed0aef4fc9bde15beac692183fec27a","1-51b977b4e6aba14aec1b77bb09ba69b7e1924e08d2b1005a31e3d3b29bf95c26","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement"
"TBD","","TBD","1","1","1","0","2","8","10","0","1","6","7","2015-BASE_PROCUREMENT-2015-ARMY_OTHER_1-PROCUREMENT_JustificationBook_Army_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2015.xml","8944880e98f00eb00dbfff307f3da3b09d157b90a7f18ff46cf36f1827e4b160","1-6b98db65ff9f926f29f6883c295f5ac73fa81eb9ec2c8777eefb9f5f1f1b0d2e","1-51b977b4e6aba14aec1b77bb09ba69b7e1924e08d2b1005a31e3d3b29bf95c26","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement"
"Rosenbauer Duetschland GMBH","","Passau, Germany","1","1","1","0","2","8","10","0","1","6","7","2015-BASE_PROCUREMENT-2015-ARMY_OTHER_1-PROCUREMENT_JustificationBook_Army_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2015.xml","8944880e98f00eb00dbfff307f3da3b09d157b90a7f18ff46cf36f1827e4b160","0-614aab90acad0bd41d8b47fccb1e7888f2ddd5f900665898cbcfafd82cbcfec2","2-a0ee62cf3460c21241401c16c4e76e3e6883a465a65d9004e41cd836fc8e5bfe","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement"
"TBD","","TBD","1","1","1","0","2","8","10","0","1","6","7","2015-BASE_PROCUREMENT-2015-ARMY_OTHER_1-PROCUREMENT_JustificationBook_Army_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2015.xml","8944880e98f00eb00dbfff307f3da3b09d157b90a7f18ff46cf36f1827e4b160","1-358664a7b6c50b437880b5ad37008ab6f06323d1448b1ef83b23a11213bdeeea","2-a0ee62cf3460c21241401c16c4e76e3e6883a465a65d9004e41cd836fc8e5bfe","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement"
"TBD","","TBD","1","1","1","0","2","8","10","0","1","6","7","2015-BASE_PROCUREMENT-2015-ARMY_OTHER_1-PROCUREMENT_JustificationBook_Army_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2015.xml","8944880e98f00eb00dbfff307f3da3b09d157b90a7f18ff46cf36f1827e4b160","0-68a109e04cd4b370f083144acb3df6408da6108b64a787b0c87d426bfcefab8c","3-55785d3c4efc67744ee5544bbad978efe60f5341ed1267d399b770b5597c5b6a","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement"
"TBD","","TBD","1","1","1","0","2","8","10","0","1","6","7","2015-BASE_PROCUREMENT-2015-ARMY_OTHER_1-PROCUREMENT_JustificationBook_Army_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2015.xml","8944880e98f00eb00dbfff307f3da3b09d157b90a7f18ff46cf36f1827e4b160","0-a2d70cf264f81b09a8a00c954a20e1b824f455d51ff9815b93b21ece74aac73e","4-b5308eca83e6c008a5801c0e12dafcd014cb34fe28bdb8fc6a5aee123aff508a","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement"
"TBD","","TBD","1","1","1","0","2","8","10","0","1","6","7","2015-BASE_PROCUREMENT-2015-ARMY_OTHER_1-PROCUREMENT_JustificationBook_Army_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2015.xml","8944880e98f00eb00dbfff307f3da3b09d157b90a7f18ff46cf36f1827e4b160","0-279fd4c3071a34b09a4a9ab61924ff34fbc0db9bf93231d24d6f1628c3f6b62b","5-aa06f38021dd1fef3c7b639c5ed4098828ec532f9cd61d606ddeb3d3ad7a5761","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement"
"Oshkosh Truck Corp.","","Oshkosh","315","2520","924","0","14","8","22","0","6","8","14","2015-BASE_PROCUREMENT-2015-ARMY_OTHER_1-PROCUREMENT_JustificationBook_Army_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2015.xml","31c52d983ce0850471cf786d8ed5b34b42fbd990a097ffb5de7c781dd5b605ba","0-4b41ac532d75e5d376afe2e937d9d6df0f0d4cc805fafca620ecf03bbf4ccaee","0-1c70afde2c41a17a0315a781c27004a1f098c609db2e6d79c8d16ce1cb94d864","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement"
"Canadian Commercial Corp","","Ottawa","15","140","80","0","18","8","26","0","8","8","16","2015-BASE_PROCUREMENT-2015-ARMY_OTHER_1-PROCUREMENT_JustificationBook_Army_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2015.xml","31c52d983ce0850471cf786d8ed5b34b42fbd990a097ffb5de7c781dd5b605ba","0-6299d93756508e5edc0e2971dd18b28c44b5bde261db62ece7527147371cbc1b","0-c350aadb438d4a0e5e12091a164be0b7baa0915baa005305f58580a213675ba9","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement"
"Oshkosh Corp (OSK)","","Oshkosh","315","2520","924","0","9","8","17","0","9","8","17","2015-BASE_PROCUREMENT-2015-ARMY_OTHER_1-PROCUREMENT_JustificationBook_Army_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2015.xml","31c52d983ce0850471cf786d8ed5b34b42fbd990a097ffb5de7c781dd5b605ba","0-dca3d66b64a49cd11a70997883454adb971fa426365cac780b33fbec285e80be","0-222dd9e86b48e46cac9d06622389fe3502d19f113835da57a6d526356e574e54","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement"
"Oshkosh Corp (OSK)","","Oshkosh","315","2520","924","0","9","8","17","0","9","8","17","2015-BASE_PROCUREMENT-2015-ARMY_OTHER_1-PROCUREMENT_JustificationBook_Army_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2015.xml","31c52d983ce0850471cf786d8ed5b34b42fbd990a097ffb5de7c781dd5b605ba","0-f33a55be9a21dbcc4f199123c48c17da06ec39013f448c616223b15ad4cbb39c","0-189f38b04976f27e7ecc130896f115e95d707d9062490a68f6ad507f31a76956","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement"
"TBD","","TBD","1","10","1","0","0","0","0","0","0","0","0","2015-AMENDED_PROCUREMENT_AND_RDTE-2015-ARMY-APA PROCUREMENT_JustificationBook_Army_PBAmended_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PBAmended_2015.xml","c16482590872d5539db32f7b74044426529833bbcd576bea342c8136dc6657cc","0-6824f029af097af0c6063df1511d3445fe4ab92082927782bc6249b803e5cf43","0-c0a1ab0ce83d4323c9fdc81cbec346c06938d85c63207bc1ca8722bf729c2c80","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement"
"TBD","","TBD","1","10","1","0","0","0","0","0","0","0","0","2015-AMENDED_PROCUREMENT_AND_RDTE-2015-ARMY-APA PROCUREMENT_JustificationBook_Army_PBAmended_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PBAmended_2015.xml","c16482590872d5539db32f7b74044426529833bbcd576bea342c8136dc6657cc","0-33dcb8f7c9ed6e9432a1b73450c5d37c2a0ce6bb255350848e4e62e0e81114e6","2-5c31067cfb2355964cea91e92c8dec5452620847f87aecd8c414534516d72875","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement"
"HELLFIRE Sys Limited Liability","","Orlando","1200","7000","4080","6","3","24","27","5","3","24","27","2015-AMENDED_PROCUREMENT_AND_RDTE-2015-ARMY-MIPA PROCUREMENT_JustificationBook_Army_PBAmended_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PBAmended_2015.xml","8326b858e7e1e52c8226da4ee40ac0405513c4c9e39cf14d8936bf4946e2b4c8","0-b395e81c6a5e1938f46e1967796e39a3a07695029baa921f83029a62643e8eef","0-18cf40668c9bc62e3813bf33abd114010d82201cf287abf981a7a50a5cacfcf6","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement"
"Competitive Buy","","Competitive Location","0.3","10","5","6","7","22","29","6","5","18","23","2015-AMENDED_PROCUREMENT_AND_RDTE-2015-ARMY-PAA PROCUREMENT_JustificationBook_Army_PBAmended_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PBAmended_2015.xml","288bdcf852afa7a8c63f6c5593b7e14d793187752038d2d2abf2a4fe7e2b7e2a","0-b62efde6d2bcbf80b6b29e946a45cb3e8c1f4c21573bb333fc92e70886141a78","0-d3e341a5745ce724186df37b3b598687c2c9cc965e51c26da4a0cb3cbfb29f1c","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement"
"Competitive Buy OCO","","Competitive Location OCO","0.3","10","5","6","7","22","29","6","5","18","23","2015-AMENDED_PROCUREMENT_AND_RDTE-2015-ARMY-PAA PROCUREMENT_JustificationBook_Army_PBAmended_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PBAmended_2015.xml","288bdcf852afa7a8c63f6c5593b7e14d793187752038d2d2abf2a4fe7e2b7e2a","1-96382717386cbc703a1d44be5ff9fc76ecaa3ab39afefbf5883624a85b57531c","0-d3e341a5745ce724186df37b3b598687c2c9cc965e51c26da4a0cb3cbfb29f1c","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement"
"General Dynamics","","Williston, VT","0.3","30","15","6","7","22","29","6","5","18","23","2015-AMENDED_PROCUREMENT_AND_RDTE-2015-ARMY-PAA PROCUREMENT_JustificationBook_Army_PBAmended_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PBAmended_2015.xml","288bdcf852afa7a8c63f6c5593b7e14d793187752038d2d2abf2a4fe7e2b7e2a","0-ffaf441f18a50fdc7e4e0b4d724c8dd318634cbbcc1dfeafee2103f6f1d57d4c","0-4ffdde24f8c74322c6e8c44df49dbfecca5378fcc4f680e2e372604d52344a61","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement"
"Competitive Buy","","Competitive Location","0.3","30","15","6","7","22","29","6","5","18","23","2015-AMENDED_PROCUREMENT_AND_RDTE-2015-ARMY-PAA PROCUREMENT_JustificationBook_Army_PBAmended_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PBAmended_2015.xml","288bdcf852afa7a8c63f6c5593b7e14d793187752038d2d2abf2a4fe7e2b7e2a","1-5d25fc868220df0ca97e4add974b7ad15e06f8cc85a5259f8681d88dc59a37ff","0-4ffdde24f8c74322c6e8c44df49dbfecca5378fcc4f680e2e372604d52344a61","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement"
"Competitive Buy OCO","","Competitive Location OCO","0.3","30","15","6","7","22","29","6","5","18","23","2015-AMENDED_PROCUREMENT_AND_RDTE-2015-ARMY-PAA PROCUREMENT_JustificationBook_Army_PBAmended_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PBAmended_2015.xml","288bdcf852afa7a8c63f6c5593b7e14d793187752038d2d2abf2a4fe7e2b7e2a","2-1bcd05a44368bd1330318445860bbd30dda1f172d433275eb43f185f94c674ca","0-4ffdde24f8c74322c6e8c44df49dbfecca5378fcc4f680e2e372604d52344a61","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement"
"General Dynamics","","Williston, VT","0.3","35","25","6","7","22","29","6","5","18","23","2015-AMENDED_PROCUREMENT_AND_RDTE-2015-ARMY-PAA PROCUREMENT_JustificationBook_Army_PBAmended_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PBAmended_2015.xml","288bdcf852afa7a8c63f6c5593b7e14d793187752038d2d2abf2a4fe7e2b7e2a","0-4b20d48cf29741bccb1f2f17cbbf77acf819b3ed1a9397b9b2afd1d6bd804859","0-0014209fc227582853a757fc9918f7f45fdd3e32e7916a76b08c9bf02d36ecc9","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement"
"Competitive Buy TBD","","Competitive Location TBD","0.3","35","25","6","7","22","29","6","5","18","23","2015-AMENDED_PROCUREMENT_AND_RDTE-2015-ARMY-PAA PROCUREMENT_JustificationBook_Army_PBAmended_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PBAmended_2015.xml","288bdcf852afa7a8c63f6c5593b7e14d793187752038d2d2abf2a4fe7e2b7e2a","1-9643e5bd754feb959bd73faba78b575831286db48410360f04cffee690e1777d","0-0014209fc227582853a757fc9918f7f45fdd3e32e7916a76b08c9bf02d36ecc9","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement"
"Competitive Buy OCO","","Competitive Location OCO","0.3","35","25","6","7","22","29","6","5","18","23","2015-AMENDED_PROCUREMENT_AND_RDTE-2015-ARMY-PAA PROCUREMENT_JustificationBook_Army_PBAmended_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PBAmended_2015.xml","288bdcf852afa7a8c63f6c5593b7e14d793187752038d2d2abf2a4fe7e2b7e2a","2-03fe038cb5a12ee6f97d8d3901fec97d3d65523be7a6b42b6ddec564f17153ba","0-0014209fc227582853a757fc9918f7f45fdd3e32e7916a76b08c9bf02d36ecc9","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement"
