Name_val,Cost_BudgetYearOneBase_Quantity_val,Cost_BudgetYearOneBase_TotalCost_val,Cost_BudgetYearOne_Quantity_val,Cost_BudgetYearOne_TotalCost_val,Cost_BudgetYearTwo_Quantity_val,Cost_BudgetYearTwo_TotalCost_val,Cost_CurrentYear_Quantity_val,Cost_CurrentYear_TotalCost_val,Cost_BudgetYearThree_Quantity_val,Cost_BudgetYearThree_TotalCost_val,Cost_BudgetYearFour_Quantity_val,Cost_BudgetYearFour_TotalCost_val,Cost_BudgetYearOneOCO_Quantity_val,Cost_BudgetYearOneOCO_TotalCost_val,@SOURCE_FILENAME,@RECORDID,@ROWID,@PARENTROWID,@PARENT
"Air National Guard","90","0.918","90","0.918","12","0.125","","","","","","","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL1-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","7103ccacf3bcf8885c687ca81799feb5ad6d22ee47fffa91b202a5f1d80f9896","1-46e44dea7e40a59c919dea77d635159451db93dd396d21b9ef301d61d34189df","0-7d3811eb533bed732d5fd24e0b638da4988daaeafcf6078a11a7a862ce8cbcc4","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Reserve","45","0.459","45","0.459","8","0.083","","","","","","","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL1-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","7103ccacf3bcf8885c687ca81799feb5ad6d22ee47fffa91b202a5f1d80f9896","2-94eca6a16b09332a41e3dedb22932dcc583c74ec709c7ea55507588a525a51dd","0-7d3811eb533bed732d5fd24e0b638da4988daaeafcf6078a11a7a862ce8cbcc4","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","","","7","2.513","","","","","","","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL1-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","4875ce1ca161338d2d88f54c56b28abec8156d63fa0ba19e7eebcdfe679e085b","0-a42e4e93d321d747e467e7b6697bbfcae04d0cf170c6e80332272882e92e1297","0-5d7165360bfbe77d18eb5929673ad1407f927e789f460e4605d30ae03d033b8c","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","15","4.029","15","4.029","","","","","","","","","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL1-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","6f4271683d56e417e5d0ea0b9317ddea31ea32c55bf8af2af4b39a423bbb3567","0-f995a59688c5a224073295e45fcd1f10ecc9d1bbc8bcdf9d938908682a8259b5","0-52793369ca938e06215ea4bdb16e4f492fe63ce5231562455e4c78acbe820ad9","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","2","10.321","2","10.321","","","","","","","","","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL1-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","a625cb81ca52742dfbcc6b23120626215e271b121c3aaef4f3993e3d71e07399","0-2cc203059857687d9da758e2187475cf83a48a6732709d3ade91c84b9567d82f","0-f11426c3d3199579c65719e6ee9ab5327de4980a8275755f71a2dbf41c4e73ad","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","1","6.762","1","6.762","","","","","","","","","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL1-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","6f89a6b99fc532e1a96a383fde9c924189a4184de1a55ab8bb255412fb50a0bf","0-11ee2b4e7253deb34cc0add2169342c8aed0964693182d0fcfd838c6b6f1605d","0-a74e1959541718cbad0350f42f9ec72a390b308cc839696c8b0802d78fd68d1a","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","2","42.993","2","42.993","","","","","","","","","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL1-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","6f89a6b99fc532e1a96a383fde9c924189a4184de1a55ab8bb255412fb50a0bf","0-7d94f0445ec5748096c339a03a66297082a903a9342938ecf64c7003da61ddd9","0-98f83e52a073413d2ccde941ad918f00888f28c5a2eaa21afe5b5438f9b53c7e","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","1","5.119","1","5.119","","","","","","","","","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL1-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","6f89a6b99fc532e1a96a383fde9c924189a4184de1a55ab8bb255412fb50a0bf","0-ce514ea7914a219b59f960529bc360f4222f8744d0fba4c4d56afac9cb09f4b2","0-f8e92a613c7e037cfee4ad28e07085814acbbbaaccb93614c82b510008778c72","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","","","","","1","3.1","","","","","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL1-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","0e7ca63466b03a1371fa42e708c1a34d2d17e9d9f5c4066df262e86376c373f1","0-ad75812c19e2801f8f70ccb869b0f3f63e6249984b627bfe8706ddeb6848496d","0-173a86fd797a8f36d9e551a9113b542d1668f6c64394a00832b8f8a3335d3541","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","","","","","1","0.000","","","","","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL1-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","0e7ca63466b03a1371fa42e708c1a34d2d17e9d9f5c4066df262e86376c373f1","0-3de58a22446aebcc7bfffa83bf022c5c41d1d33f5f0872114873661adf41763d","0-9de07528f8d29dd346c4463f3badae132e7d821bf903f68006d6e6916d62472b","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air National Guard","2","1.116","2","1.116","1","0.335","4","6.948","","","","","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL1-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","f5bf96cfeb8a51f263b270a38de465b90b8814a746f9a492d3511d30c4da9565","0-0ee82939d66b9198e15f6f4cfcadf0d408b1cc87513704418353d9d632a760c1","0-81eaa5bf85440b6c6e43c7d99d9e718fda8c0c0494f9b38e8cef484f55c9122f","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","","","","","9","0.204","","","","","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL1-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","4824fc05d19394cc85737ba30a7f7988ae1cb991f493650a3bd4c97410126e2a","0-e32c2e0d532bbea91fc6da973e41ab5653c5d37f466174d3c684dc649065c8ee","0-18a291d9f39a05b541956b531f1627c15a85c86b6c0af41c8553e718dbb7c010","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air National Guard","","","","","","","8","0.181","","","","","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL1-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","4824fc05d19394cc85737ba30a7f7988ae1cb991f493650a3bd4c97410126e2a","1-f68296ce5942d74a1b1eae2bf4d223fe40f26ffb198e6138d7c32a6ef9c0b8dd","0-18a291d9f39a05b541956b531f1627c15a85c86b6c0af41c8553e718dbb7c010","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Reserve","","","","","","","8","0.181","","","","","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL1-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","4824fc05d19394cc85737ba30a7f7988ae1cb991f493650a3bd4c97410126e2a","2-701a80522a01082fe4f43ed05d36b6b74c3b559e871cbe16b577729b983dcb4a","0-18a291d9f39a05b541956b531f1627c15a85c86b6c0af41c8553e718dbb7c010","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","","","","","28","2.7","","","","","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL1-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","4824fc05d19394cc85737ba30a7f7988ae1cb991f493650a3bd4c97410126e2a","0-6d4f7b4eecd4c3a25380af9a8f08c04d459821d63bc2bc933daec8e762de7c6b","0-2e2018d8c16bfa0871976bc058ba7763aca351d27e130c3555c6d977158dc1a9","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","","","","","19","4.667","","","","","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL1-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","645944f97916cf96b4f5164162b90064cc7498f636c6a81e29631f7434d839d6","0-e3cd63e8a7ce39ab5a7c96efa47597b564854a482ec6f07e9400527f988194c4","0-aead3c91bec8a85ff2d1461b6d4c0d65491eccbc2747ab92300061c9d2a1adb4","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","","","","","327","0.000","","","","","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL1-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","317785c526a07c6acfa97b43ef7d640692fa6f7c314e3c6dee67b1ffa21fa7d9","0-9d87d41dd7448c8cdaaeddd542826156c5ed0bd5a8aa8e1b532e902fda780848","0-c8fe9f35408f08d3e40130b5daba4888b0b191cfd65881f0f3816b5dd509ddd7","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","9","1.804","9","1.804","","","","","","","","","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL1-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","72d2d37e52d012d7834b6bcdb1b622f7dedc7cfb0a2ef26e251b145241082893","0-846ca9eb91462b3768485be7061dcf0004fbea4db2172e0fc0f634fea7cd8890","0-a1f0aaf98a25ef1c71abeeaef1d285070e088044a83ad735d07af56ec1d7580e","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","","","32","6.908","","","","","","","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL1-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","72d2d37e52d012d7834b6bcdb1b622f7dedc7cfb0a2ef26e251b145241082893","0-0de9ab4f0ae36f825c37977136885e1e71c6b102e957ca30d3cacf3ef8b19679","0-c855df5c856c3e919cff73e987ff410fef95cced9720b996d7cb5deec352f456","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","","","","","45","2.028","","","","","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL1-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","72d2d37e52d012d7834b6bcdb1b622f7dedc7cfb0a2ef26e251b145241082893","0-be94e2fe97bd53dccf8de8011007365b17dfbb0efe5d741847e1ffa7e01f7fd5","0-5e9261c71fad38ba008dd574a1c2c51f0250ea39275e7e063c2c40cc7b2278dd","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","","","17","2.284","","","1","1.11","","","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL1-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","72d2d37e52d012d7834b6bcdb1b622f7dedc7cfb0a2ef26e251b145241082893","0-c49a3e18f97117a2e5d567add32769f9e11612d85fa9fd20f211ace505ffc1e5","0-77c49f3332f9268a18fe4b1230b8d3f1db9fe0da14f4d2d4823b8595dfb12a00","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","","","","","106","8.343","","","","","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL1-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","72d2d37e52d012d7834b6bcdb1b622f7dedc7cfb0a2ef26e251b145241082893","0-dce6f8c75d9fc605bb88aa74524ed18b1b830a8639facc0d155faee07277a7cb","0-d5e35462288fff24edaf24c214fbd31e539076c18fef10476d00a744898c12a9","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","","","","","1","0.000","","","","","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL1-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","41cfea4ffa5f7d0bf22d9d57b4ad5d5a11dfebfb7b9e0e616447e90c3d6b9ca7","0-6da8eb39c230888e9cc5b7c8845eab1bad69d49ebe211fb2f0de9cfd92d4745e","0-b4a493aeeeecea0f58e690c9794ed4148ffbd41c081800ffc89af1649ac52d70","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","26","2.509","26","2.509","1","0.174","2","0.348","","","","","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL1-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","a3dbc6d894dd1f6cbd3487015706e63693bd8e3f60b5fdd3fd1f5b137bd1e334","0-a08bcef9f38d972f418aac7e135dc3768169a76b376e30659297f33f0e11a886","0-82e467206c65905094487cc8277eedcd1f404b40e64eb663a5225ed2d72c5ae6","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","","","8","4.455","","","2","1.133","","","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL1-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","4da1b2d04fecf7209b9851df892d9f5e4a8889f362e89ab51c30fdbc46fac639","0-7e7607dc2028db47c08c399baa793ad703497d84c0072d42ad1e34727ff4f77e","0-c81261f232c86bed208c1000b4120c0c5ed404103d4a45cfb30bf82eb4befec3","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","","","","","","","7","2.863","","","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL1-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","4da1b2d04fecf7209b9851df892d9f5e4a8889f362e89ab51c30fdbc46fac639","0-b7632923eae94aa45037155663ee5e9a01687f453fbee630f62f23df43384b68","0-0d04f05b1e19c25577a267114f4dadff6620835407e3760187a75e1e89cd8437","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air National Guard","","","","","","","","","7","0.000","","","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL1-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","4da1b2d04fecf7209b9851df892d9f5e4a8889f362e89ab51c30fdbc46fac639","1-8a2ae439c69ca5022c15ef5c1e3aac13bc10ccf6fdc2068f3e6656ab987401bb","0-0d04f05b1e19c25577a267114f4dadff6620835407e3760187a75e1e89cd8437","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","35","1.905","35","1.905","","","","","","","","","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL1-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","4da1b2d04fecf7209b9851df892d9f5e4a8889f362e89ab51c30fdbc46fac639","0-95034f611659f33dd700f97f3ef6e2dca08f46da0c1847b6e448297d7eac3ecb","0-36902a41d6f8daaca380086afbbd4fb0e36ce525814bae98b89244b6e0ba7e93","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air National Guard","25","1.325","25","1.325","","","","","","","","","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL1-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","4da1b2d04fecf7209b9851df892d9f5e4a8889f362e89ab51c30fdbc46fac639","1-ea980f7faaa7fba9d96e7fc41fba94dd47717a569ed8ad0df976e7533e81921b","0-36902a41d6f8daaca380086afbbd4fb0e36ce525814bae98b89244b6e0ba7e93","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","","","","","","","14","5.551","9","3.634","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL1-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","88ecf7b4108f5008c743b1f4b59161bedeb688ad0bc869dc12bac8af9b1ecb31","0-00913be1a1158ed1ea4d632035d837bf2a0f6583c14f9ebd887fd64cf73ea36c","0-40241c7e79a85da7e690bf6d606860d758fa432842dde0639f57ba3dc2410dda","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air National Guard","","","","","","","","","","","9","3.636","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL1-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","88ecf7b4108f5008c743b1f4b59161bedeb688ad0bc869dc12bac8af9b1ecb31","1-310d082868dd4d7204a33652ec3f9033593e5b85ef0267e4c460e5b4504ddbef","0-40241c7e79a85da7e690bf6d606860d758fa432842dde0639f57ba3dc2410dda","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","","","","","619","65.724","","","","","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL1-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","88ecf7b4108f5008c743b1f4b59161bedeb688ad0bc869dc12bac8af9b1ecb31","0-4a123a82540d5c83b38b628f279640f751292333e984d94932440622e1dd3c03","0-618a33bc9fc8dc14b5bdaf5747ab5658c07321f3f88c5814608be476a436ee12","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air National Guard","","","","","","","77","9.141","","","","","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL1-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","88ecf7b4108f5008c743b1f4b59161bedeb688ad0bc869dc12bac8af9b1ecb31","1-dcd5f8c4441d023cf59ea781943c6e05024d8de2c26e703d9d16be55b7cea78e","0-618a33bc9fc8dc14b5bdaf5747ab5658c07321f3f88c5814608be476a436ee12","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","1037","0.596","1037","0.596","","","","","","","","","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL1-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","88ecf7b4108f5008c743b1f4b59161bedeb688ad0bc869dc12bac8af9b1ecb31","0-b8eeb5e83a7d15851eb20863bebfd0aac90d4dcaa804be36e91e57412fe4cc41","0-a95b63137015e6b0009b79ab3d407b4dd5d04e34a31f8d6f16428aeedfe7242b","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air National Guard","90","0.052","90","0.052","","","","","","","","","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL1-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","88ecf7b4108f5008c743b1f4b59161bedeb688ad0bc869dc12bac8af9b1ecb31","1-0480d2b1f9b1aaeb86f979d48e00c7c0d457dc7ca94a9329b9fee69c40a05f26","0-a95b63137015e6b0009b79ab3d407b4dd5d04e34a31f8d6f16428aeedfe7242b","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","24","35.091","24","35.091","9","11.74","","","","","","","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL1-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","88ecf7b4108f5008c743b1f4b59161bedeb688ad0bc869dc12bac8af9b1ecb31","0-729de666af4084913db27ecb24b54d3f96ae738ebde292ffbb5cecbf17697297","0-9390510e621c4fca66f7241d61a17c3c119883f8de752ee06c488ef7370f7278","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
