Name_val,Cost_AllPriorYears_Quantity_val,Cost_AllPriorYears_TotalCost_val,Cost_PriorYear_Quantity_val,Cost_PriorYear_TotalCost_val,Cost_CurrentYear_Quantity_val,Cost_CurrentYear_TotalCost_val,Cost_BudgetYearOneBase_Quantity_val,Cost_BudgetYearOneBase_TotalCost_val,Cost_BudgetYearOneOCO_Quantity_val,Cost_BudgetYearOneOCO_TotalCost_val,Cost_BudgetYearOne_Quantity_val,Cost_BudgetYearOne_TotalCost_val,Cost_BudgetYearTwo_Quantity_val,Cost_BudgetYearTwo_TotalCost_val,Cost_BudgetYearThree_Quantity_val,Cost_BudgetYearThree_TotalCost_val,Cost_BudgetYearFour_Quantity_val,Cost_BudgetYearFour_TotalCost_val,Cost_BudgetYearFive_Quantity_val,Cost_BudgetYearFive_TotalCost_val,@SOURCE_FILENAME,@RECORDID,@ROWID,@PARENTROWID,@PARENT
"Air Force Reserve","0","0.000","0","0.000","0","0.000","0","0.000","5","1.429","5","1.429","0","0.000","0","0.000","0","0.000","0","0.000","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","d94ade494792f263d837decf2973d54030c8d2830940ece28a2979b16c9df6ee","2-c6a26c3096e88c9da43d409792590a86fb8847cbda3e352e88394f1c3e68fef5","0-946eff2e21bafc0a440d6f302eced39dbbf894e2d26ec0b02fc1e99479e1e5c0","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"Air Force Active","0","0.000","0","0.000","0","0.000","0","0.000","0","0.35","0","0.35","0","0.000","0","0.000","0","0.000","0","0.000","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","d94ade494792f263d837decf2973d54030c8d2830940ece28a2979b16c9df6ee","0-402bdb761d09c7ba361b4369989003f9af86f457ced23190c8b664814ffd8963","0-9bafb0343ba70098a95fc9f2a5900d856ad230285de9f9c4c852278b582448f9","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"Air Force Reserve","0","0.000","0","0.000","0","0.000","0","0.000","5","4.9","5","4.9","0","0.000","0","0.000","0","0.000","0","0.000","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","d94ade494792f263d837decf2973d54030c8d2830940ece28a2979b16c9df6ee","1-be3e6104a1dafda36225baa60df85a9519b0d6da1e8bed92411f2b8710179a4f","0-9bafb0343ba70098a95fc9f2a5900d856ad230285de9f9c4c852278b582448f9","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"Air Force Active","0","0.000","0","0.000","135","4.91","0","0.344","0","0.000","0","0.344","0","0.163","0","0.314","0","0.000","0","0.000","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","d94ade494792f263d837decf2973d54030c8d2830940ece28a2979b16c9df6ee","0-fc8fe275b273666ffe3ce9f0081d1aa4c153622313a57a3d0294661bb58f38b6","0-cb2192e157587c03cf3c7c488e935d509f7afaf7a58df0c0d39cd19ab18d3b65","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"Air National Guard","0","0.000","0","0.000","102","9.251","40","5.005","0","0.000","40","5.005","7","0.687","6","0.572","0","0.000","0","0.000","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","d94ade494792f263d837decf2973d54030c8d2830940ece28a2979b16c9df6ee","1-3eee468adc809cb95f3f1002d0e6a186853f306b2a469abcc4f42e8fbeb5558f","0-cb2192e157587c03cf3c7c488e935d509f7afaf7a58df0c0d39cd19ab18d3b65","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"Air Force Reserve","0","0.000","0","0.000","53","4.831","26","3.892","0","0.000","26","3.892","10","0.982","0","0.000","0","0.000","0","0.000","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","d94ade494792f263d837decf2973d54030c8d2830940ece28a2979b16c9df6ee","2-e2b567c4aefc86effff11c0eb46c23793b1e9defe39e9e6bd82a20f542b0b38b","0-cb2192e157587c03cf3c7c488e935d509f7afaf7a58df0c0d39cd19ab18d3b65","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"Air Force Active","0","0.000","0","3.227","0","0.000","0","8.145","0","0.000","0","8.145","0","7.545","0","0.000","0","0.000","0","0.000","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","49e34ff2378c5e41f79fbefe630422a0ebf57ae0aeea1940ff1b9ab0b3ba513f","0-70987e6c2add038d04929711cae42dddacddee8cb9f56e9c3911fd9e35c2ddfe","0-16b772d084fef5b291c76adcc64acfa7648ec56e103f1946cab8e68323efb687","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"Air Force Active","0","0.000","0","0.000","7","14.004","9","35.261","0","0.000","9","35.261","14","49.354","19","57.775","11","57.278","9","29.331","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","49e34ff2378c5e41f79fbefe630422a0ebf57ae0aeea1940ff1b9ab0b3ba513f","0-2b43103fd427041fbe98e178f641a56f70051341a75ca3488a29d7405bd2e34e","0-1babe0e8587e42732955505abe017f55f52c25d6a9cf4ad4ff7dc2b794d12e5d","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"Air National Guard","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","49e34ff2378c5e41f79fbefe630422a0ebf57ae0aeea1940ff1b9ab0b3ba513f","1-589d584d82d412990aead9ec7ef694e9b8fdfad0a5d3ccb35af074811bc55167","0-1babe0e8587e42732955505abe017f55f52c25d6a9cf4ad4ff7dc2b794d12e5d","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"Air Force Reserve","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","49e34ff2378c5e41f79fbefe630422a0ebf57ae0aeea1940ff1b9ab0b3ba513f","2-9824ce88df73f91163a1d597361d3676c0eb54f9f366930bf65449f3f7a61ae2","0-1babe0e8587e42732955505abe017f55f52c25d6a9cf4ad4ff7dc2b794d12e5d","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"Air Force Active","0","0.000","0","0.000","0","0.000","2","21.753","0","0.000","2","21.753","2","9.194","0","0.64","0","0.606","0","0.000","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","49e34ff2378c5e41f79fbefe630422a0ebf57ae0aeea1940ff1b9ab0b3ba513f","0-68f4d60083ba76a23de06d7f761cde3a7f3d98483e5d9b79c1b407d4ab94319b","0-a74429f09ebe4c9880beab660b40289cbefc22605ad0009c1dbf77eb6da73252","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"Air Force Active","0","0.000","0","0.000","15","31.454","13","19.454","0","0.000","13","19.454","19","25.89","17","24.924","16","23.75","16","19.799","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","924b67d925125ae784e18ba5231b1ef1bb76ca9bae6fb77405d2b7b952f1a4c4","0-da9d6a7afa8f7ad72ee66fdd7007fb1948fe0db4a55e3a5c748ad679b80afe65","0-931d4e3a7de5b63fcf227ad2a104eee04d15c08d065990ea2abe696935d4d711","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"Air National Guard","0","0.000","0","0.000","0","0.000","16","11.572","0","0.000","16","11.572","22","15.902","20","14.785","19","14.336","24","18.32","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","924b67d925125ae784e18ba5231b1ef1bb76ca9bae6fb77405d2b7b952f1a4c4","1-139090c70246cbb9e60d4f49b77ba81e987bcc4213de646761cbb8959c0feb51","0-931d4e3a7de5b63fcf227ad2a104eee04d15c08d065990ea2abe696935d4d711","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"Air Force Reserve","0","0.000","0","0.000","0","0.000","5","3.617","0","0.000","5","3.617","7","5.06","6","4.434","5","3.773","5","3.817","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","924b67d925125ae784e18ba5231b1ef1bb76ca9bae6fb77405d2b7b952f1a4c4","2-59b5cf99b91643ea668c4cf77a182f0117b8884c36a2aa1c898b703d7ee662cd","0-931d4e3a7de5b63fcf227ad2a104eee04d15c08d065990ea2abe696935d4d711","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"Air Force Active","2","51.301","2","99.647","2","142.737","2","39.703","0","14","2","53.703","2","45.414","2","43.435","2","45.614","2","46.686","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","401e0514fcb24be219637162e13c026e0aff3fe4f07fc06a930c9a43285b5659","0-af2d1dfd0bba3992a53f60e67c4c6fb3cccf311f0ed22b3cea977c444cab09a4","0-a89b82537a594bff2ac7157b8f074deb7b9b105d201591f74de0baf2cbb18401","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"Air Force Active","0","0.000","1","15.207","1","17.675","1","18.024","0","0.000","1","18.024","1","18.947","1","19.512","1","20.088","1","19.939","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","25f69fda9244bc379e974d5e4441cc933b9e2dc3b96860b4244dfaa5bb21d39c","0-8afb49c7805b29afc586f1c0c31cddd23206f629191e715c73ec88c3a3e196e9","0-15bf7b185d7616befd186a353cbe6723b9c3383375c0ce2abd587f141649d45d","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"Air Force Active","0","0.000","2","79.836","2","85.634","2","87.19","0","8","2","95.19","2","91.697","2","94.445","2","97.258","2","98.89","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","25f69fda9244bc379e974d5e4441cc933b9e2dc3b96860b4244dfaa5bb21d39c","0-091d4e1b4239e01573335c8e54058cd352c8f26798f2e456c6c20371f1df32a0","0-f184f1aa5f96a04ba76fdd82ffe8718ecf41cb72f51f7b04f981fe3659975776","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"Air Force Active","0","0.000","1","9.914","1","5.031","1","5.149","0","0.000","1","5.149","1","5.368","1","5.573","1","5.711","1","5.859","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","25f69fda9244bc379e974d5e4441cc933b9e2dc3b96860b4244dfaa5bb21d39c","0-5cc125c6d1d7f660f2e8211aaa96a26dd381839b97b1ba53b07974779886fa38","0-9cde1897f3bf5c54fbdfa39021f5d52cc50bf090e23aa0357c27125fb35b4f29","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"Air Force Active","3","114.975","3","127.394","0","56.008","5","120.802","0","0.000","5","120.802","4","120.92","4","122.174","5","157.942","5","158.394","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","4b3714287c1937f7f3999b7ceac1143b666e525065c2f7f9b4f673af8cc01969","0-201f5934ba7439c6aa42189580a2e069d52f9d980d44d7e3e63bdb76be36344c","0-ea770ae6d28a604d39e4015c4e57638bef0d222b13b91e06b20f5defa1dd4c0b","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"Air Force Active","0","0.000","0","6.921","4","23.89","7","23.184","0","0.000","7","23.184","8","26.566","1","3.764","0","0.000","0","0.000","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","4b3714287c1937f7f3999b7ceac1143b666e525065c2f7f9b4f673af8cc01969","0-ce88077b07984e3a145f695db9c85fe616f8c8c2685f0d78e3bdd90205213f2b","0-a68b85b29c51a2b8e392f4d44ed7ef78bd7ca29f46a3daf700460be7d21983e0","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"Air National Guard","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","4b3714287c1937f7f3999b7ceac1143b666e525065c2f7f9b4f673af8cc01969","1-6fe7fb7144fa80ed2b8e02a4cc73594d171a8bdf608a2aa9a8096df7b2cd3a27","0-a68b85b29c51a2b8e392f4d44ed7ef78bd7ca29f46a3daf700460be7d21983e0","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"Air Force Reserve","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","4b3714287c1937f7f3999b7ceac1143b666e525065c2f7f9b4f673af8cc01969","2-2fe51dddc4a88f47722310c6b4829ef381cc90dee68df22e4238a190ed03c3e7","0-a68b85b29c51a2b8e392f4d44ed7ef78bd7ca29f46a3daf700460be7d21983e0","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"Air Force Active","0","0.000","0","0.000","0","0.000","3","7.495","0","0.000","3","7.495","2","5.307","3","7.375","3","7.937","3","6.452","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","4b3714287c1937f7f3999b7ceac1143b666e525065c2f7f9b4f673af8cc01969","0-9a729115ce1373aa38ea5001f3e41b0626aeec3b27116634b1e297700803ff0a","0-f9b90282dcc6ed1f7091ed32ebba2a164ef882054c11c95cb4452f9f9f53914e","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"Air Force Active","0","0.000","0","0.000","0","0.000","4","3.166","0","0.000","4","3.166","0","0.000","0","0.000","0","0.000","0","0.000","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","8aeba8df8dd55223d2c11627d80843f5b48f347eac8ee46036b01059b2d314c4","0-a3042df17fe723f8f3d4c45cad6b02b3ba4b8a1fa58476b29161e5d5dafcb422","0-08e9fc0d7414d283f49c0e2f1a27b8a03d66329a9e584b97509bfa541cbdf8de","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"Air Force Active","0","0.000","0","0.2","1","2.065","2","3.152","0","0.000","2","3.152","0","2","0","0.000","0","0.000","0","0.000","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","8aeba8df8dd55223d2c11627d80843f5b48f347eac8ee46036b01059b2d314c4","0-04b605290a2a73b2b98bc625f309f7acfbf39121c9f0247df0e01709c1edf129","0-025ca069eddf35880a02328ffa6f8c14805bd00c9d7779137ee3af47f85c0e6f","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"Air Force Active","0","0.000","0","0.000","1","13.1","1","10.4","0","0.000","1","10.4","0","0.000","0","0.000","0","0.000","0","0.000","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","8aeba8df8dd55223d2c11627d80843f5b48f347eac8ee46036b01059b2d314c4","0-8495ee9455f1015a9662dff86effc839d2d9bafbfca07b1dd81c128cffa59b58","0-cc67524ec927b7eae303a9140cfe47150b2b7e673b7acdbd64c2e2678ad06dfd","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"Air Force Active","0","0.000","0","0.000","1","0.000","1","2.105","0","0.000","1","2.105","1","2.11","1","2.16","0","0.000","0","0.000","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","8aeba8df8dd55223d2c11627d80843f5b48f347eac8ee46036b01059b2d314c4","0-dc5aaae75f110bc2f29ec1ab7a3affaafde5a1bc7532470306b150cb9b852f58","0-7cfb41017835fc85d3c477224fab68e99f9137a04a0f82c6873d87b344deba4c","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"Air Force Active","1","2.51","1","0.598","1","1.524","1","5.444","0","0.000","1","5.444","1","5.657","1","5.437","1","6.999","1","7.056","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","8aeba8df8dd55223d2c11627d80843f5b48f347eac8ee46036b01059b2d314c4","0-3845f8fe7a3c82f437287be90b574824058517a949ef39ed91f15b6c519818dc","0-627ec7e5ade703dbc976d1e12388adca349418d4944fe909f8ea9d27459c1d5a","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"Air Force Active","0","0.000","0","0.000","0","0.552","0","12.404","0","0.000","0","12.404","0","22.098","0","7.495","0","8.186","0","9.248","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","ba6bc6cfde583a371e665ca4731f5d9edb93b18be168e4f8e2272bb29bc7cdd1","0-95309db920d1a0c0ac18231413544a133c7eaf440f74fcebf8adf46ab6624aa1","0-91d3878ad1cfa69e71e52be73db5de21e9e4fe7e607e769ceab13b90a8379771","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"Air National Guard","0","0.000","0","0.000","0","0.000","6","26.28","0","0.000","6","26.28","2","10.95","2","9.802","2","9.811","1","6.201","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","ba6bc6cfde583a371e665ca4731f5d9edb93b18be168e4f8e2272bb29bc7cdd1","1-94daf47d606b433b97d2243c5100f7ba5ad6552b24b624fecc1057752112c731","0-91d3878ad1cfa69e71e52be73db5de21e9e4fe7e607e769ceab13b90a8379771","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"Air Force Active","0","0.000","0","0.000","0","3.001","0","1.539","0","0.000","0","1.539","0","0.483","0","0.000","0","0.000","0","0.000","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","ba6bc6cfde583a371e665ca4731f5d9edb93b18be168e4f8e2272bb29bc7cdd1","0-734c94aa0da01a37872d628cd982d1b86c6c6af4a0e1b208024af2cdc845c301","0-ff771ea4c95909d76d2ed2aa0e896b437c9a20b665f1ccc7487e4e24088eaf62","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"Air National Guard","0","0.000","0","0.000","7","0.874","9","0.882","0","0.000","9","0.882","0","0.000","0","0.000","0","0.000","0","0.000","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","ba6bc6cfde583a371e665ca4731f5d9edb93b18be168e4f8e2272bb29bc7cdd1","1-13409c3af75c3aee0d0ba53d60001bb875140942f13f76c33366ea51064a655f","0-ff771ea4c95909d76d2ed2aa0e896b437c9a20b665f1ccc7487e4e24088eaf62","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"Air Force Active","38","250.362","19","77.036","0","5.168","9","40.604","0","0.000","9","40.604","3","17.424","0","0.000","0","0.000","0","0.000","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","44657246906b94410520410d4f8a21f4f8c91528414cc655d0dd688157823dbd","0-227e96dba0f7c50c65e9b4db50de0dc70a4a2314ca9a73508552b2582e9fef3f","0-e6dcff78879debe260dfdfafe8d6634d9181378bd2098631628ef80aacaaa47c","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"Air National Guard","23","108.31","13","45.915","0","0.000","6","25.133","0","0.000","6","25.133","5","22.84","0","0.000","0","0.000","0","0.000","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","44657246906b94410520410d4f8a21f4f8c91528414cc655d0dd688157823dbd","1-3efdff2d60b7090a51333e76638f7b6616ff71c93e3529839b1cb989b81f9d3a","0-e6dcff78879debe260dfdfafe8d6634d9181378bd2098631628ef80aacaaa47c","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"Air Force Reserve","16","76.501","8","28.256","0","0.000","4","16.756","0","0.000","4","16.756","1","4.568","0","0.000","0","0.000","0","0.000","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","44657246906b94410520410d4f8a21f4f8c91528414cc655d0dd688157823dbd","2-a01aa3c1d072aeb19a3fef5482230ae28945d39e87c0adc832b8f5918c6ec447","0-e6dcff78879debe260dfdfafe8d6634d9181378bd2098631628ef80aacaaa47c","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"Air Force Active","0","0.000","1","1.693","9","4.06","9","3.862","0","0.000","9","3.862","20","5.157","6","1.465","21","6.227","0","2.6","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","bbe19e056d5a56d1e0a0f0b447d77ce7749b74494abc97d27d6eac183f790f36","0-c95e9916904db6b3791df97ba0754634692232747e7002f76902806e69f7bf15","0-bba71f9a444e9d2bddefb37c05d8cb4de59a6a1846a0bec77d67820c1ed670d2","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"Air National Guard","0","0.000","0","0.000","8","1.64","9","1.955","0","0.000","9","1.955","0","0.000","0","0.000","0","0.000","0","0.000","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","bbe19e056d5a56d1e0a0f0b447d77ce7749b74494abc97d27d6eac183f790f36","1-b609f0289b12c68c8f6d0cdc62dac4893792e779f3234d655e042927fb325f5c","0-bba71f9a444e9d2bddefb37c05d8cb4de59a6a1846a0bec77d67820c1ed670d2","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
