ServiceAgencyName_val,ServiceAgencyName_@footnote,ProcQuantity_val,ProcQuantity_@footnote,AcceptedBeforeOct1_val,@SOURCE_FILENAME,@RECORDID,@ROWID,@PARENTROWID,@PARENT
"Navy","","3","","","2020-BASE_PROCUREMENT-2020-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2020.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2020.xml","99417241e0d53d887d279b9af4e5f8df3852028548e3a10c608d4aae5310ab16","0-7bc16bd551c50c557dae9a27430b902d7c1467d73b71fae33f9789dea6e9b5a5","1-9c9be3fbe7524ec83712c8e9b8c869364540e68e16dddcf9dfcc5368d2721a21","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Navy","","2","","","2020-BASE_PROCUREMENT-2020-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2020.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2020.xml","99417241e0d53d887d279b9af4e5f8df3852028548e3a10c608d4aae5310ab16","0-127e13ada461b185b51120273700f8f8f984173611229507e80e22ce7397e69a","2-f1d43d0d4b332a492998fbb738e14a189b34cba0ea60f5e0b7acc6315c9e50e9","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Navy","","1","","","2020-BASE_PROCUREMENT-2020-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2020.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2020.xml","99417241e0d53d887d279b9af4e5f8df3852028548e3a10c608d4aae5310ab16","0-aa32a59dcdea7f796f9f1fb2e3197341e2e6d874652d5851ea706c4b131b8d85","0-447ad11ffdad1190ab5c3c33531b41ee7001b44fe9fb9f27e646aa135efbe596","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Navy","","2","","","2020-BASE_PROCUREMENT-2020-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2020.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2020.xml","99417241e0d53d887d279b9af4e5f8df3852028548e3a10c608d4aae5310ab16","0-8b1ce99ff5691d4fa5545e642dc68d3752b89888e6ea88ceaf394e4811fe09bb","1-5e5e650158d1a3705c65554c1129d1ac0db66977df96c642f65f3efd83d046f2","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Navy","","1","","","2020-BASE_PROCUREMENT-2020-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2020.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2020.xml","99417241e0d53d887d279b9af4e5f8df3852028548e3a10c608d4aae5310ab16","0-cadccb2c71e5e0e4c825adc5df565632ffc1cc3d15152305253e35804267d7ef","0-4a5d0f9fe63aaf2bf87107acd4288a7aaa159e18f3a6f59241221dcd44c8da48","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Navy","","2","","","2020-BASE_PROCUREMENT-2020-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2020.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2020.xml","99417241e0d53d887d279b9af4e5f8df3852028548e3a10c608d4aae5310ab16","0-99af4957eb39d33c40e3c91a69286f1ade9faf456607f678d952f51503b9848d","0-a1fecf4da989dff33f7a90f7dfd81ca41cf74ed929146aa4c4bf3e68ea6c6cc0","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Navy","","1","","","2020-BASE_PROCUREMENT-2020-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2020.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2020.xml","99417241e0d53d887d279b9af4e5f8df3852028548e3a10c608d4aae5310ab16","0-a8653e2ede224bd6dfdede2cd68c3088e8ab105cc579852e147ef0fccfd4b9b1","1-69b326587d09fcfc411ffa128795fe5b2752b419923872af61244eccebee2265","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Navy","","1","","","2020-BASE_PROCUREMENT-2020-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2020.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2020.xml","99417241e0d53d887d279b9af4e5f8df3852028548e3a10c608d4aae5310ab16","0-b35dc40f482143d8dd8b6b14d0c04ca6f3df6b74db651b10bada4fb5aa32de98","0-66e6d174bdb8daa0edb237d4c31941d3ae74d0de9d358e856233c77eb8ec6d88","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Navy","","20","","","2020-BASE_PROCUREMENT-2020-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2020.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2020.xml","99417241e0d53d887d279b9af4e5f8df3852028548e3a10c608d4aae5310ab16","0-5df476058e396aaac06f9a866a7be5f79505e6396fca95ee3b5d34538ac8788f","0-0889da76905a1e42399eb176b3fe3c3491335c0703d9b32fcc73d043fb2cb2c4","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Navy","","217","","","2020-BASE_PROCUREMENT-2020-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2020.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2020.xml","c94dd3d9b5b0e8c2a97423821ec0f3e451acb5b0680b8c1d43c2d99784ae60fb","0-1b53629710152729fafb034deca8cc36fee450a19241841d57b5eb7b600a4311","0-7158916523c743b059453bad301d5960fe2856e33ba13d9f0ebf5744ca1487cb","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Navy","","34","","","2020-BASE_PROCUREMENT-2020-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2020.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2020.xml","c94dd3d9b5b0e8c2a97423821ec0f3e451acb5b0680b8c1d43c2d99784ae60fb","0-709437b97b1615c1833174dd4eba7dc4eb6df2c1b85f420c3a82723d4de76d5e","0-92d1d4b287abfcbe44e12cc66640c65c23d74a30305cb8eefe8647c9c3a2cae9","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Navy","","54","","","2020-BASE_PROCUREMENT-2020-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2020.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2020.xml","c94dd3d9b5b0e8c2a97423821ec0f3e451acb5b0680b8c1d43c2d99784ae60fb","0-a2ea6268634d948a7762af6e54a39cfe4332d9e399e1e9b248ff2076c402af12","1-b6714f8ef3f656b0e041b98dc9edb1488f10942d53c77f722ad956053fcaeaa3","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Navy","","219","","","2020-BASE_PROCUREMENT-2020-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2020.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2020.xml","c94dd3d9b5b0e8c2a97423821ec0f3e451acb5b0680b8c1d43c2d99784ae60fb","0-287ce3e49f73bf8b1f2e2c04d140e5ccd63e0154fd60d07340e3c8baac3763c0","2-d4f4e867703a7055a95bf06e359f8ef9ce7bd2334e88d5c7a569c4fd6eae708c","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Navy","","207","","","2020-BASE_PROCUREMENT-2020-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2020.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2020.xml","c94dd3d9b5b0e8c2a97423821ec0f3e451acb5b0680b8c1d43c2d99784ae60fb","0-fd6f097fc8580337a69ed6cdf4d8088103f0bd7fe800ff3b111b57887a81e786","3-f012cb65e8ae9f6a1c94a3f6f2bf8f1a2cdaa787b780ec19dc983cbf57c0a7d5","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Navy","","77","","","2020-BASE_PROCUREMENT-2020-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2020.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2020.xml","c94dd3d9b5b0e8c2a97423821ec0f3e451acb5b0680b8c1d43c2d99784ae60fb","0-b99c226444def2eabeb69b34ba3b23fd053c720d6d96418d8b4c9d7f4041173d","4-78643d68ec463d9624dbe97a4b30d914d046729e82f18610d082c15cb1e68cb2","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Navy","","56","","","2020-BASE_PROCUREMENT-2020-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2020.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2020.xml","c94dd3d9b5b0e8c2a97423821ec0f3e451acb5b0680b8c1d43c2d99784ae60fb","0-541ed426c43c5bf123220dda7832a0d71917193ae14a27ac46072a38754b02b7","5-fd96aea1e046d09cc1a4b2b73bd28955021b721053b29b8110ee256ad7919701","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Navy","","90","","","2020-BASE_PROCUREMENT-2020-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2020.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2020.xml","c94dd3d9b5b0e8c2a97423821ec0f3e451acb5b0680b8c1d43c2d99784ae60fb","0-b70bb84a6eae94843540c7bec98df582c7e070b1fdece33b2503f7d8cb62b5f7","0-1802057508d55b13f1ad773be5a02717143fb6cc0f0b9f24b339dcd7d6287953","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
