Name_val,Cost_BudgetYearFive_Quantity_val,Cost_BudgetYearFive_TotalCost_val,Cost_BudgetYearFour_Quantity_val,Cost_BudgetYearFour_TotalCost_val,Cost_BudgetYearThree_Quantity_val,Cost_BudgetYearThree_TotalCost_val,@SOURCE_FILENAME,@RECORDID,@ROWID,@PARENTROWID,@PARENT
"Air Force Reserve","","","10","0.256","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","0adb94f2acf9d99f5b4bc6417a1d27c0f1d40fe934ae0b6dec35f050909dd167","2-6a30289e7f17c0d790e7a070e8d311f6f883c8323556e31273abd55f835b63ff","0-936710a42f2710a010e29667e49815ebbf50ada62ee233d7dfdf80e920897a2a","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","","","0","1.781","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","947688debe5fea3470839e0e7b2dfec98356dc7d59684509e1d8e1fb34b5c4e5","0-148e37a2db1f11e3059ea400f559e92c240bb9380c7ac09d06782036a111678d","0-5e4f7a58c4171d4ea36ac1d8ce0c7beb15aa1a7fb0c62381d3db6b4f04603112","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","1","0.913","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","947688debe5fea3470839e0e7b2dfec98356dc7d59684509e1d8e1fb34b5c4e5","0-2f9532524ceb8f708c85efbe1315e6b584404482fc59ac8acaeaea8dc75ea789","0-622b85a21047ea9d5d019205f39ee8ec0bd489fe03b6a75977a9e0014bf7372e","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","17","6.319","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","b4a49294aaaf4468958b5e32dd047912ab331e6d642f8ca8804239303084a4af","0-344ea9bf5430dbaece3353eb2ab337c13e8f9d47bbeb61ab4aa2cbd1ca3776fd","0-8d89d1ee499b7919e156816156e0ff39ee50519d7c51b03d4ff08cf2f817cd6b","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air National Guard","","","17","6.319","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","b4a49294aaaf4468958b5e32dd047912ab331e6d642f8ca8804239303084a4af","1-21fefeee53d45a96c0688914ca5c80b16c1a5036961083f75960ab0430621407","0-8d89d1ee499b7919e156816156e0ff39ee50519d7c51b03d4ff08cf2f817cd6b","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Reserve","","","7","2.602","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","b4a49294aaaf4468958b5e32dd047912ab331e6d642f8ca8804239303084a4af","2-db9d786cbdf9dec5a92fe6f88a3083c4f9e441d69d5c3beac33fa8f5da1b138d","0-8d89d1ee499b7919e156816156e0ff39ee50519d7c51b03d4ff08cf2f817cd6b","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","","","3","14.049","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","e4514f33c3955093dc8dcfcf215074965bd9f65e2e3e830bd92a95b52466e991","0-e05c8e80c0ffa335aa0b2190b01980e102142a2ee91a069b59234a5fcb3254c9","0-45d6c54327582a9f2babc9ec848273c9322598ad2249a4e389ad48300c2a3df9","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","1","5.016","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","d8dcc20b9d18e1fb017e603238931f476c71a7aac5891431efa1bdc499661c8c","0-43c60940b1cce007746225e685815b8bf4ab20bdb10d6e8da483cf6be23f142c","0-7d179a69f20838897f61056f9430b7d57be8f689899e057da3570e8c02564568","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","4","47.496","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","d8dcc20b9d18e1fb017e603238931f476c71a7aac5891431efa1bdc499661c8c","0-3406c8fff3e212a1d4804250cf509cd7975e986413bb9b15f023b14b62e82da8","0-9a442ea4f74ab48afc9e588a91bb05d8a13b157c6ce786e9da53b108d070bf97","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","1","5.152","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","d8dcc20b9d18e1fb017e603238931f476c71a7aac5891431efa1bdc499661c8c","0-a9ad6dcc2853bbd1c6707303098763541707fc2adf247d4d09707956c3265651","0-b204320f0f4888a427fbe29fa24e2126cb1303f4f85d1b426a685c9901e20391","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","1","13.368","2","26.059","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","d0b6b65a6ada031a30989ecd5c004fd2f6df15d61d65bc5456aac773689572ae","0-6d57dfea827f00f56f385c36c77f40a1e664dad7f0df8e2398ff90ccad89c671","0-29cb5cebceef9061da76627b9d51cd16543748fb2d9993f6a164c6eac310a43a","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","3","0.081","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","8787dc436614bafe6c30fd27558ff5993845741e78c2a80dcb66504b0f704127","0-b5547ad2f03d6a19c7a48c5d5095b1af5854468a022d843bd0becd8bccfb54d0","0-b596c6057d23b3317fad2518f7930dde245308de0c4e6524955c4753000637e1","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air National Guard","2","0.054","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","8787dc436614bafe6c30fd27558ff5993845741e78c2a80dcb66504b0f704127","1-58b8c376cc2ae5e8229642a0e89d86c41e7072662c53751a3e4270d786a92178","0-b596c6057d23b3317fad2518f7930dde245308de0c4e6524955c4753000637e1","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Reserve","1","0.027","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","8787dc436614bafe6c30fd27558ff5993845741e78c2a80dcb66504b0f704127","2-0f1bce4b8e200512986e6b49f1d2d9d3259bb61914b6d27f4c20719020df7d64","0-b596c6057d23b3317fad2518f7930dde245308de0c4e6524955c4753000637e1","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","","","6","0.398","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","9a5d1464e6a4fae7fd141da29f48dcda16cc1f1a49976fdafdb9c7098f808299","0-b9b8775cb3aa8387132c5aa318a43887ef92a0909925d548ef75c4e6241620e7","0-22a4598da9cf842fec1e0b038b536599078b706b2485ffa46361d65c9431d5a1","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","5","1.972","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","a3fcd7c5390197e3c461ccd57af23f3ade1c6f4ae799e5885d11b07f922d4426","0-ac11ad6a0a17a781a2025c65336cc5e387270dc0d2d7ed2b345cdde14110bd7f","0-0e6a20c86c9c6b49d1e4f45b910cb2d5e81d1384f19d46cd305b8e4029be3775","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","2","0.989","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","a3fcd7c5390197e3c461ccd57af23f3ade1c6f4ae799e5885d11b07f922d4426","0-6a775ef471261f214df183b6117908a8a23ae529502d8ad5ec41bee9b825427f","0-47d8226839234fb8f5e227c9decdbe1736be90cc4c826e75cd7ea86af9aebfd0","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","","","5","3.27","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","65e84959940af26965fd5b90afefd3615615d5cbf1273438e4bf87e70e20d450","0-5e052c95902539f2b188087ea569e3bed186568659907831f1d49a485ba87426","0-d03640756ea49c711a2738a80fb02f8463623cfadf0f5e3f808b7d990ce3eb5b","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","98","2.561","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","acfd31ff1ea2f24460bb8a649b43d1c5e049d9984f198fe665aec489db65672a","0-9a02b5973e6d30047ae0b4a0660df547e8bcb43e0d61d8afbf440515a7ecff78","0-934d60c1f3aa4edb871fdf08efa730deb7452d626e352f392d6888ac9f84a1a3","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","22","15.963","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","cada34b277da5875878e15954fb9515b3a8f6bbdf68d9ddafe9d847ba0229073","0-51d3f758ef922c8f498eddd3b681f6b1e368a8383795f329279c56acdf6ed3e7","0-2caed68324cd7ab5dcc45d89034a4ee15296b45d222bc3a3b879a44d751c8d63","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","6","2.354","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","cada34b277da5875878e15954fb9515b3a8f6bbdf68d9ddafe9d847ba0229073","0-022fa932f68566e4d3b1eac67188b17996991a661c5e4f6a85f1c0a711290712","0-5b06909d64132b376fe6ff1f8879084cd9699f0843ea362198ac87c9fd1a8fdb","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air National Guard","10","3.92","2","0.77","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","cada34b277da5875878e15954fb9515b3a8f6bbdf68d9ddafe9d847ba0229073","1-6a681979b839228ba89062a58d77e153a1d49a5ac65c9f693638d533a63b3147","0-5b06909d64132b376fe6ff1f8879084cd9699f0843ea362198ac87c9fd1a8fdb","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","","","1009","27.83","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","e4c9e6ae72afb01de0f40987a03667cb84bdb9d1ffe0ec1213853fb2f1f72aa2","0-5b18a28711aa2d8378c12785725e21b9e52c2ad9d9f0975a95b73837dbbe7166","0-8e0b12bebb1803b4134721285a260d16266caa35d308265f488ce2ba5d2f2ad8","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air National Guard","","","","","25","0.601","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","e4c9e6ae72afb01de0f40987a03667cb84bdb9d1ffe0ec1213853fb2f1f72aa2","1-c6fd2b1e58f742e1c76b02e932159e5d211f657d85aa7978eae26e25824a8ff1","0-8e0b12bebb1803b4134721285a260d16266caa35d308265f488ce2ba5d2f2ad8","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","848","3.026","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","e4c9e6ae72afb01de0f40987a03667cb84bdb9d1ffe0ec1213853fb2f1f72aa2","0-6ef9d63ce3319141dc50d91b366eb9096200f736b81e6918c3e36b57fc87cdaf","0-d9c041d02ea68fef833f365df4f484c9edabefe6c800be428f1651d77617f46c","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air National Guard","","","94","0.098","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","e4c9e6ae72afb01de0f40987a03667cb84bdb9d1ffe0ec1213853fb2f1f72aa2","1-2cf3553b9102d0170e892301cfbc584d84342176ed8c877724266a743d6178a3","0-d9c041d02ea68fef833f365df4f484c9edabefe6c800be428f1651d77617f46c","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","4","3.778","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","e4c9e6ae72afb01de0f40987a03667cb84bdb9d1ffe0ec1213853fb2f1f72aa2","0-36d787b155477ba64f6cf683d499ca8e6c4d97e75da2d8c5820551c67a5b5a4c","0-01cde43108c7a9bc706456cab7c2f2cd9aaed15c9ebcda4c3ccd083778c3f7fc","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","","","10","3.566","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","e4c9e6ae72afb01de0f40987a03667cb84bdb9d1ffe0ec1213853fb2f1f72aa2","0-d1ba548383c3175d705d1ca0f101c6ea61c0c13f9978cee4d3354c3942dd9e58","0-d8983e26a3bb30a3ad4d99ca34013547c5077b7c4c309558495b8774de6b0a80","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","16","3.764","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","680c77c8e369afc93c60b0718d2520f7c74d13387f93fae984676f2a9b1800db","0-7d094dbe266f60cd715fe76f4442bfe90d224ceb432ffc376d7ba8184b39312d","0-ebccf88fbdec8731e5174cbd11d7232356c54795a9ec2ea828ca2d6722f26bf7","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","2","2.801","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","91de0084c24a611e541ba33983024aa36e2f415cef277f4f22ba3588f9b09d6a","0-b095c641c204a441c83101d9b9b025e0685cf7e5d6ec4d5f51e7471683b22876","0-969f217746b97aa3b92d63db02aeca57f2d1492e54e32ca8971d293e5ba2dea8","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","2","2.144","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","91de0084c24a611e541ba33983024aa36e2f415cef277f4f22ba3588f9b09d6a","0-a004ebf73df16e97a0d35f89418154ae18b59947f81e281d8f8bced610725d54","0-f8f41d64b622f0f031082afaed4bef981f87885711944c0cc4cc53bcdfd45adf","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","2","5.589","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","91de0084c24a611e541ba33983024aa36e2f415cef277f4f22ba3588f9b09d6a","0-673e28f863c4ebb19afeaf48298e3c7fec6744c7f9d939160be5e43160f39487","0-40a770764eafc90f996457085fe67308eb66f733d5a9bbdb71de798f027b2157","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","33","2.156","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","fffe54731d8143cd96bb37609c13b3393a56b9399dee8f129c11eb26ad47449e","0-5af297662d825c4cee24eef1a0988f7322968d4d0b202cea237b65f270e41046","0-ff4351e7487882943c10f2be2b5f7de498161dbd070b55e10d54187459f4d6ff","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","4","12.94","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","fffe54731d8143cd96bb37609c13b3393a56b9399dee8f129c11eb26ad47449e","0-1b04027d921e92d6fad75609fcdc6a08422c4032ef07d0f64a0b789628730dc2","0-1bdfdb4ddae2ed807d637196eed620bf75f6f17933e65b62ffb0853824cac7dc","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","6","57.685","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","fffe54731d8143cd96bb37609c13b3393a56b9399dee8f129c11eb26ad47449e","0-30e2cd180e94ef8ac6bf82e7b18a8ae2cec4542813043f6edd2f5437466a6861","0-51a767f4569153c6e9d7f82d98238113cc7ba72f10534147aa3424c74a84f08b","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","21","20.916","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","9725a95371fef8fccb7b499cb67f38c887d25989a2e484fcb508d9d28de63262","0-23cc4e34e9c0a29ffdfae412ffa8fcf0c27d25d1e87c5b081ee1d323598645ba","0-99a890abb4278ddb4e51db61bf15fe5df0e65242775d2be28445975b236f4033","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","1","12.6","0","0.000","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","a42a3fdd1dd7ea22d485a46359f88be1b656f9a720ad019ae1e266127dd102c4","0-33edbc8d151475d0ff285c4e98d80cfe05beda32fe9ca5c17e76504db7c89e47","0-3ecb6eb2a05517113807df2c06cc3e33f144a3e17d852de11f7ddf10e97a2813","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","","","5","2.5","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","9d664e3d454672bc0353ffea221b34f7814f313dfb2e5e7c2a4053707f4c6b2a","0-b5e3c5cd7b173850d88b1549ff890bf96c5783fc7fc6760107d8fb4efc31b988","0-d958a46e0ba598e1dfd028158ae134abd0d1f021babe2f1fc4d9a01e836e462b","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","14","0.358","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","b258f3af81e00e06e01d594fe0ad3952ecee5f4934a7d59a02173ec581326bf6","0-c0556c9bcc44a10f5551be37b41a6a4af9cf2ebc11019ee00ea32f728f6b2158","0-6cb6c57b090b1dcc629224d5c7e2721b46bb17690cf0fb769490261d9dc5fd73","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air National Guard","","","12","0.307","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","b258f3af81e00e06e01d594fe0ad3952ecee5f4934a7d59a02173ec581326bf6","1-5026464f2ac58fd9752acdc1163b71d89fa23fecb58150ed8622c0ac7dcbeccc","0-6cb6c57b090b1dcc629224d5c7e2721b46bb17690cf0fb769490261d9dc5fd73","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Reserve","","","10","0.256","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","b258f3af81e00e06e01d594fe0ad3952ecee5f4934a7d59a02173ec581326bf6","2-433b0f542266534a73ac0090a8349d8f2b47d763f071ee11d678ede260ed7b64","0-6cb6c57b090b1dcc629224d5c7e2721b46bb17690cf0fb769490261d9dc5fd73","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
