Name_val,Cost_BudgetYearTwo_Quantity_val,Cost_BudgetYearTwo_TotalCost_val,Cost_BudgetYearThree_Quantity_val,Cost_BudgetYearThree_TotalCost_val,Cost_BudgetYearFour_Quantity_val,Cost_BudgetYearFour_TotalCost_val,Cost_BudgetYearOneBase_Quantity_val,Cost_BudgetYearOneBase_TotalCost_val,Cost_BudgetYearOne_Quantity_val,Cost_BudgetYearOne_TotalCost_val,Cost_BudgetYearOneOCO_Quantity_val,Cost_BudgetYearOneOCO_TotalCost_val,Cost_BudgetYearFive_Quantity_val,Cost_BudgetYearFive_TotalCost_val,@SOURCE_FILENAME,@RECORDID,@ROWID,@PARENTROWID,@PARENT
"Air Force Active","","","","","","","57","2.679","57","2.679","","","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","2a1982c8ef17506a9dc74f4de49df0867a3613ffc631a2731e73d1ea73bf7038","0-1bc417d764988be42256bd81b81c87c8968f726fd423cc7463e2e0c30a4880fd","0-286fb612fb5d836fb09de2d3cf82eb2f3fa94b47062209afb3203b15ed5155f9","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","","","","","2","0.000","2","0.000","","","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","f551fb2bf29bfe6f38ef4308456957ea43f5051664c6cbffe54487771a6819ff","0-161b1260dda72f8fe555dfabd28144b72f19de6ccf013fa3e69f7acc43ac1957","0-8505069bf28a8afd3260f5564ea7feb04bc0cca076b3372abf4d37596e245e4e","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","69","2.538","","","","","23","0.651","23","0.651","","","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","1d8c37d4bd886ffee9bf93ab080f816dddcf27c155513e63338b35bc499d8632","0-df854f38ca04b3ac88538e264348e96073ac9c0adb9230f9cdf49b68d93ec13d","0-11bd7c3d0cefeeea37fc6a3fdaf2236acbed2278e25ab6b5ef0978a647756abc","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","12","6.796","","","","","","","","","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","a0741c7c5d3d4517bf545e29bbaead01198f87e9d3fbbfd13932a42a35271cd6","0-cedc81f614bb8b486bc82b9597e3e702586eefb087e2001fd59e2329edd40bc6","0-1ce0a9b6d590c2e0947dda3b875bad038099860ddf3daf970fa75b66f3772856","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","2","0.818","","","","","","","","","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","a0741c7c5d3d4517bf545e29bbaead01198f87e9d3fbbfd13932a42a35271cd6","0-e2e013b7e45a394996b31646c7d237e8f6c7b4fbd447589f3e337745f9c38b0e","0-77201e52e1c8f293a56ab3c69d67946c0810bbb4426cb0426d43a62ed75229a9","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","42","2.202","","","","","","","","","","","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","a0741c7c5d3d4517bf545e29bbaead01198f87e9d3fbbfd13932a42a35271cd6","0-916a6ac2e36025702e60f43f2dee827f5dc733de2ca908377bd7f9b40a291391","0-3e5dc4e24f226d2e501f6e3f21532f217f3d5e7ff492514e9a5e1b8754f6dfa8","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","24","0.211","","","","","","","","","","","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","a0741c7c5d3d4517bf545e29bbaead01198f87e9d3fbbfd13932a42a35271cd6","0-220d6a071335829d6b29713e5b33c9184d403591fd3cedfc641d316c5f535fc0","0-1062526ec7d5cb41c57a146bfa3aa1743f9ec16f51490c8cabeb65b0165dee13","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air National Guard","20","0.176","","","","","","","","","","","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","a0741c7c5d3d4517bf545e29bbaead01198f87e9d3fbbfd13932a42a35271cd6","1-09fac3d507263c6ed12a32cfeeefb45c2eed26a02fbc7f2e07a3e330ac14dca5","0-1062526ec7d5cb41c57a146bfa3aa1743f9ec16f51490c8cabeb65b0165dee13","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air National Guard","","","","","8","3.23","","","","","","","3","1.2","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","112eb3735d4ce129abd075705a90e1b9579e7e82287a041d0434475ae6e5e0ca","0-ab18c40155bd944d59522e24e1469ece28eab9e68b9b090f6547b871f0afea0c","0-3b7eaa8ab1957109e640b47fa7531778cb9b9c028be655fd8914a7d1afa5e3a0","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","","","","","216","47.557","216","47.557","","","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","112eb3735d4ce129abd075705a90e1b9579e7e82287a041d0434475ae6e5e0ca","0-45b1f9fb7e39b42b7450f8883fb3f11a49dbde510823a2cd960b2740ca92b3e2","0-6d40c1ac6f4a2832cf37b2a8e868c8b0ef3572223c23241aa650955382f83ce2","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air National Guard","","","","","","","27","5.944","27","5.944","","","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","112eb3735d4ce129abd075705a90e1b9579e7e82287a041d0434475ae6e5e0ca","1-8c370157a1891fa7fa1d783a2e2d09acc3208028f678202ea02b56c7035fe21a","0-6d40c1ac6f4a2832cf37b2a8e868c8b0ef3572223c23241aa650955382f83ce2","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","1313","0.686","","","","","","","","","","","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","112eb3735d4ce129abd075705a90e1b9579e7e82287a041d0434475ae6e5e0ca","0-1cd1d7583d466c6a5d0312656d0075a2a6ebdfee5fa1f79c2d1b680cc996d740","0-6142e2d525976b8a31dc331850a08b6a5cdbdcd3aa13017f9734b138bf523a08","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air National Guard","114","0.06","","","","","","","","","","","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","112eb3735d4ce129abd075705a90e1b9579e7e82287a041d0434475ae6e5e0ca","1-de65112fded5c612340839e3a712f39cc991935bd43c60e0fc7cb875382c4a45","0-6142e2d525976b8a31dc331850a08b6a5cdbdcd3aa13017f9734b138bf523a08","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","30","39.135","","","","","","","","","","","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","112eb3735d4ce129abd075705a90e1b9579e7e82287a041d0434475ae6e5e0ca","0-534d34793aca74e8fa00f032ab7b8f7758fee1eff74761f24ca80ead04f29ea2","0-cd884629f6bd937eced619c8efd924b750f82bbb906fc934dcf59ba00b63b0bb","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","20","1.895","","","","","10","1.114","10","1.114","","","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","112eb3735d4ce129abd075705a90e1b9579e7e82287a041d0434475ae6e5e0ca","0-f3ea73367f461d33426b2b7d15dbe117d5b9341538b74640d47b0b1c437dfa75","0-69391de891686b441da094ca06d11d55e052ae7f3b42d81e778b6b7fd9e53ec5","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","2","1.767","9","7.462","","","","","","","","","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL1-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","1d503d51190fdbe2567a6ba4e15d905d8eef2ad73c961153b1bc83969ff4597a","0-c6b5e0f793db0ffbd217a8058f41007da42d4d9c0a38a49739738542e71846dc","0-a91f883e9598ab1887d6a7871e5c7b90e8fd82eebe1aea2cda1794c5cd15552a","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","6","10.361","4","7.151","","","","","","","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL1-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","87462ed2e8542bde3a2e0f81b30ed0789913cc4ec270c5cfff473ffe2903b671","0-6ed8e44ff90f9b7817a1ea94b61f0bf4e2cf351ee0fc25d0fe676b4bca2ab87f","0-711d416ff9fb0e26c808614ed869d52e48deb3d6d6e6303ae89a5624dfcf7d24","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","6","5.604","4","3.869","","","","","","","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL1-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","87462ed2e8542bde3a2e0f81b30ed0789913cc4ec270c5cfff473ffe2903b671","0-5cfed14998aa3939803a6d1d61960fb9bf858a98fdb1614a3f5ab71e146ed511","0-1cb911ab0c8fc79412dd15a0b52508203d28c2f1cd30289093d2f9cb046f8d60","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","8","3.076","4","1.772","","","","","","","","","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL1-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","87462ed2e8542bde3a2e0f81b30ed0789913cc4ec270c5cfff473ffe2903b671","0-ce7ba3e3f51bb48b365ca07ee7238566d0799f738747bfe0fa54f9595d14a690","0-6a1a167979c6042156688d2042addc1b614a8aeebc33f780f0926b65b7e292a1","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","6","14.876","4","10.277","","","","","","","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL1-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","87462ed2e8542bde3a2e0f81b30ed0789913cc4ec270c5cfff473ffe2903b671","0-4a4613a038795e5e766d787b9ce837c3d2b11308b300497422b6f4c143d0e805","0-701844caec3aabf9777ad86eaa7c1a671ed80653ce9b242bf91efdb8b84e918d","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","6","154.352","","","","","","","","","","","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL1-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","caa5b01bb6d5e3433a40a58bbcc0c4077220374211e4fd800d7df2199123a65d","0-31fb3f14676c292fc59637467cf659d8a224491557444760f7d46c372e0efa21","0-0289088c17f7a517494c7ec996abf88985966b615ae37843ec792993c2234eac","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Reserve","5","129.163","","","","","","","","","","","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL1-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","caa5b01bb6d5e3433a40a58bbcc0c4077220374211e4fd800d7df2199123a65d","1-f4a20d5a8a19b982f2614efe430a68c38f2c2b03564bd4b0797941c5ce2b429b","0-0289088c17f7a517494c7ec996abf88985966b615ae37843ec792993c2234eac","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","29","2.606","","","","","","","","","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL1-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","d2fe6465080c586e3806a533310d08c975c4532897c1272945b0585f326a702f","0-ee972bd82a8aa1d7fe6db466a1323caa46647364dd373d2ca8bccab48ab9749b","0-b021ae32a41f0df49304c0ebdc0dd084519700ec352aa7576d631d1754ad86ed","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","6","2.964","42","28.35","","","","","","","","","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL1-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","d2fe6465080c586e3806a533310d08c975c4532897c1272945b0585f326a702f","0-2735ed3df95d4da87f37f2b285d2596278b3db926e213320970673d4fdaaf326","0-761abdc987c945f9ad679e4542d46b6da519a4c0d2d198840e11092eb469ccf0","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Reserve","","","24","16.2","","","","","","","","","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL1-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","d2fe6465080c586e3806a533310d08c975c4532897c1272945b0585f326a702f","1-99b97537a53dcee3990a46a7a6dfcdf79390f85b70034de5ada3b50ddcbbfd32","0-761abdc987c945f9ad679e4542d46b6da519a4c0d2d198840e11092eb469ccf0","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","30","2.338","","","","","","","","","","","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL1-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","d2fe6465080c586e3806a533310d08c975c4532897c1272945b0585f326a702f","0-6d4dd5e88aee8c3fa56c7547a08222c4ac83b342c34ddb5695879939728f0b3b","0-c15425271120ad611a2152198c815718e5adfe1845f5d5d4d10b0b0b399feb17","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","2","5.211","","","","","","","","","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL1-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","d2fe6465080c586e3806a533310d08c975c4532897c1272945b0585f326a702f","0-a44b9a4c3a1e26e5ab84d850497b721c0ce0db27afd3519f1648e58649a011b3","0-92e916b652ea87f654115217bfa7988af828dacf7e19ecc9b6ece193923caad3","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","2","14.877","","","","","","","","","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL1-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","d2fe6465080c586e3806a533310d08c975c4532897c1272945b0585f326a702f","0-4432280c675329a7fedfdb102c5eb343f40550474b5db01d9691267459ab2ad8","0-ae221b6ab078e8207242e03d5e79497a862b92fe1ab7ae77d1b2240707e83bd1","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","14","0.513","","","","","","","","","","","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL1-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","25e3408a33b53b91b1eb3ba022b8d323f9602320eb3b13222ae68ee041c37b7f","0-fcc012f60dfa4f34d522046f4d0c126f18c32bc96666be2c48fbcbf4c7a8a954","0-9b784ee5ca6e1c38e2c03e9926a3457e1f4b5c9634fe18b4f5967789dfce4c77","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Reserve","6","0.22","","","","","","","","","","","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL1-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","25e3408a33b53b91b1eb3ba022b8d323f9602320eb3b13222ae68ee041c37b7f","1-67655c4906d932c34536c4e6e5b152b4572cd3c01d88c91d4a29e3ac75079d3c","0-9b784ee5ca6e1c38e2c03e9926a3457e1f4b5c9634fe18b4f5967789dfce4c77","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","","","","","12","0.000","12","0.000","","","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL1-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","efd4b3a16a1ffed32cac69fd4596c83f77b7f9ce6eaf8ca9ed9d63f1a19eb00a","0-e9cec4aa78006e1d7dceed4349a517f15a897f646255900c91929cbca23f38dd","0-ccbdbd4f06ad1facc82b989e793571f0672ce985af43ac07eae939b465fd3f6c","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","16","15.218","0","0.000","","","","","","","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL1-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","2bbb7aa503a03f656354be496b43ae71b17ff7e8013fd4a717e54c978c52a366","0-90c4c3f59f844a2482ef99bee58dcc6154e7345f9e3804725a2f139b102fecf7","0-4678438780fcc4e633e0cbf12497000cd373adb67eefcdff2d1c1b14503e1092","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","","","","","1","22.238","2","45.638","1","23.4","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL1-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","d68416fc1b1b90c06e907f94433df44293689384eb694ca2f76e44623844abb4","0-b1882c27edd300754aa21f4b2625ef467941b3464d1d60c3664aaa22ed16b2ff","0-fcb0a25ea6162eb9e406f54ed7048d96237a7620f6e802e24b52f9ae71cb5f55","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","22","11.33","","","","","3","1.545","3","1.545","","","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL1-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","a86278954e8a796b6b8777606ee66751b477413371506bc8108aee6a89d21177","0-47fa01ea3f23f18d5717289c77c9c40a2520ac5f1fc4df2a8b05dda0f30dde44","0-0799a54bb5f58088c3ca84e316f8768955a7a0008540fb80f4d4d08eb6929181","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","","","","","1","0.000","1","0.000","","","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL1-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","440b45d6fcd8324d3e96333d5b6bc55eec4bb9a2c719b5a938bb13b68d77e8f2","0-bb6ebe96b256a92ca220b75227820b26af584a632a2fe4e4b465db0f09d80f70","0-85e26a0de1121126ad00c01520f87be1e53dafb7ea889c08619ebbcded65a086","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","1","5.35","","","","","","","","","","","1","4.35","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL1-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","e9f3e6759edb67296a789a861eefaab251425495a506e973a5cf38f677cebac8","0-0b08036e1afd235ed10a2acd33e2146a8d372b1ce6bd807e9e0c602107969c9e","0-36076fca7867c5903be7401bc3a83b6b0d60a951a54aa29f40d341587a226649","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
