FiscalYear_val,FiscalYear_@footnote,PCOLocation_val,AwardDate_val,FirstDeliveryDate_val,Quantity_val,UnitCost_val,SpecsAvailableNow_val,RFPIssueDate_val,ContractMethod_val,ContractType_val,@SOURCE_FILENAME,@RECORDID,@ROWID,RevisionsAvailableDate_val,FundingVehicle_val,@PARENTROWID,@PARENT
"2018","","NAVAIR","2018-03","2020-01","0","0.000","true","2017-01","SS","FPIF","2018-BASE_PROCUREMENT-2018-AIRFORCE_AIRCRAFT_VOL1-U_PROCUREMENT_JustificationBook_Air_Force_PB_2018.zzz_unzipped-U_PROCUREMENT_JustificationBook_Air_Force_PB_2018.xml","a30f2c236c5384ee16ac505377b81d18639f300a5bc38116f7a4b25eef710752","2-13e32d1b00bbb249d93154cd00d82c44e3e1e5a86ec3681eb026bb94a00e6e5d","","","0-6b0081ae842d4f1ea27b8b115123f59dc0f4b4b3ddfb31d8c2dd3ccbaf3c759e","root.record.ItemExhibitList.P5Item.P10AdvanceProcurement.APCostElementCategoryList.CFE.APCostElement.ManufacturerList.Manufacturer"
"2016","","NAVAIR","2017-05","2018-01","0","0.000","true","2015-01","SS","FPIF","2018-BASE_PROCUREMENT-2018-AIRFORCE_AIRCRAFT_VOL1-U_PROCUREMENT_JustificationBook_Air_Force_PB_2018.zzz_unzipped-U_PROCUREMENT_JustificationBook_Air_Force_PB_2018.xml","a30f2c236c5384ee16ac505377b81d18639f300a5bc38116f7a4b25eef710752","0-dadaefd01737e27c9bb183665b03c0ee60b60ccbfa68aa5d55e0238a86eb27ea","","","0-43184ff3f86de006920fead5d91183498ba83c5da1a402976da8ee9ca68192ee","root.record.ItemExhibitList.P5Item.P10AdvanceProcurement.APCostElementCategoryList.CFE.APCostElement.ManufacturerList.Manufacturer"
"2017","","NAVAIR","2017-09","2019-01","0","0.000","true","2016-01","SS","FPIF","2018-BASE_PROCUREMENT-2018-AIRFORCE_AIRCRAFT_VOL1-U_PROCUREMENT_JustificationBook_Air_Force_PB_2018.zzz_unzipped-U_PROCUREMENT_JustificationBook_Air_Force_PB_2018.xml","a30f2c236c5384ee16ac505377b81d18639f300a5bc38116f7a4b25eef710752","1-6040f74703aaf19d0f9dcc753975098e892d3af0189759e6028c8f22fc0d81da","","","0-43184ff3f86de006920fead5d91183498ba83c5da1a402976da8ee9ca68192ee","root.record.ItemExhibitList.P5Item.P10AdvanceProcurement.APCostElementCategoryList.CFE.APCostElement.ManufacturerList.Manufacturer"
"2018","","NAVAIR","2018-03","2020-01","0","0.000","true","2017-01","SS","FPIF","2018-BASE_PROCUREMENT-2018-AIRFORCE_AIRCRAFT_VOL1-U_PROCUREMENT_JustificationBook_Air_Force_PB_2018.zzz_unzipped-U_PROCUREMENT_JustificationBook_Air_Force_PB_2018.xml","a30f2c236c5384ee16ac505377b81d18639f300a5bc38116f7a4b25eef710752","2-ea30571e191ca3aa2816ea0e13dad76b1873652505f5caf770ad6397a99d3bff","","","0-43184ff3f86de006920fead5d91183498ba83c5da1a402976da8ee9ca68192ee","root.record.ItemExhibitList.P5Item.P10AdvanceProcurement.APCostElementCategoryList.CFE.APCostElement.ManufacturerList.Manufacturer"
"2018","","TBD","2018-01","2018-01","0","0.000","true","","","","2018-BASE_PROCUREMENT-2018-AIRFORCE_AIRCRAFT_VOL1-U_PROCUREMENT_JustificationBook_Air_Force_PB_2018.zzz_unzipped-U_PROCUREMENT_JustificationBook_Air_Force_PB_2018.xml","3013d2c99ef7883e19c7b93224fdff50f8c7263434425601604d25632bc020a5","0-3114d5301db30e937574690998b26a781de6cf1867ebbc003c268de49da1c6e6","2017-12","TBD","0-54c369032d3bc2de58309cdf9460aeae98f803b8b116677e93d2abba44475758","root.record.ItemExhibitList.P5Item.P10AdvanceProcurement.APCostElementCategoryList.CFE.APCostElement.ManufacturerList.Manufacturer"
"2016","","WPAFB, OH","2016-03","2018-10","3","10.000","true","2012-10","SS","FPIF","2018-BASE_PROCUREMENT-2018-AIRFORCE_AIRCRAFT_VOL1-U_PROCUREMENT_JustificationBook_Air_Force_PB_2018.zzz_unzipped-U_PROCUREMENT_JustificationBook_Air_Force_PB_2018.xml","1064caa6aad62d617f267eeab8b71ff24316efc723669cb41e40e5531ed97467","0-979152674163974491c30cf4caade33906678b8689e71e9fe3c9ff9c5c064bab","","","0-a97632853e17b648ba5aa7e599dd2b753992e283c13b0ba2b984dd1caf036d6e","root.record.ItemExhibitList.P5Item.P10AdvanceProcurement.APCostElementCategoryList.CFE.APCostElement.ManufacturerList.Manufacturer"
"2017","","WPAFB, OH","2016-12","2019-07","2","10.000","true","2012-10","SS","FPIF","2018-BASE_PROCUREMENT-2018-AIRFORCE_AIRCRAFT_VOL1-U_PROCUREMENT_JustificationBook_Air_Force_PB_2018.zzz_unzipped-U_PROCUREMENT_JustificationBook_Air_Force_PB_2018.xml","1064caa6aad62d617f267eeab8b71ff24316efc723669cb41e40e5531ed97467","1-a56e3dd9327d51cb109372b880ceed38dc62655b9f2436248cadf4a7f07288e8","","","0-a97632853e17b648ba5aa7e599dd2b753992e283c13b0ba2b984dd1caf036d6e","root.record.ItemExhibitList.P5Item.P10AdvanceProcurement.APCostElementCategoryList.CFE.APCostElement.ManufacturerList.Manufacturer"
"2018","","WPAFB, OH","2017-12","2020-12","0","0.000","true","2016-03","SS","FPIF","2018-BASE_PROCUREMENT-2018-AIRFORCE_AIRCRAFT_VOL1-U_PROCUREMENT_JustificationBook_Air_Force_PB_2018.zzz_unzipped-U_PROCUREMENT_JustificationBook_Air_Force_PB_2018.xml","1064caa6aad62d617f267eeab8b71ff24316efc723669cb41e40e5531ed97467","2-aa9ed76cee74a3ce3a6067b684ffe245c6fcab5d5ac470f69fb5cb9023467ed7","","","0-a97632853e17b648ba5aa7e599dd2b753992e283c13b0ba2b984dd1caf036d6e","root.record.ItemExhibitList.P5Item.P10AdvanceProcurement.APCostElementCategoryList.CFE.APCostElement.ManufacturerList.Manufacturer"
"2016","","WPAFB, OH","2016-03","2017-11","10","6.000","true","2012-10","SS","FPIF","2018-BASE_PROCUREMENT-2018-AIRFORCE_AIRCRAFT_VOL1-U_PROCUREMENT_JustificationBook_Air_Force_PB_2018.zzz_unzipped-U_PROCUREMENT_JustificationBook_Air_Force_PB_2018.xml","5282f14dc345aeb069c9862d0a8e6f568c12f7a22a00e4757ffea9e6ec73b23d","0-557fcb6f8096d1ed37a77798a47e966b5371f21d90bb5ef59419528201175854","","","0-04d4993073ef27a8890bd6aac7a64ec01be997915ce728874766acabf2b3e401","root.record.ItemExhibitList.P5Item.P10AdvanceProcurement.APCostElementCategoryList.CFE.APCostElement.ManufacturerList.Manufacturer"
"2017","","WPAFB, OH","2016-12","2019-04","5","10.000","true","2012-10","SS","FPIF","2018-BASE_PROCUREMENT-2018-AIRFORCE_AIRCRAFT_VOL1-U_PROCUREMENT_JustificationBook_Air_Force_PB_2018.zzz_unzipped-U_PROCUREMENT_JustificationBook_Air_Force_PB_2018.xml","5282f14dc345aeb069c9862d0a8e6f568c12f7a22a00e4757ffea9e6ec73b23d","1-8236c84930d706803d901892144d71b77c99d5881c62cf7028b7ddcebbb38f11","","","0-04d4993073ef27a8890bd6aac7a64ec01be997915ce728874766acabf2b3e401","root.record.ItemExhibitList.P5Item.P10AdvanceProcurement.APCostElementCategoryList.CFE.APCostElement.ManufacturerList.Manufacturer"
"2018","","WPAFB, OH","2017-12","2019-09","3","10.000","true","2012-10","SS","FPIF","2018-BASE_PROCUREMENT-2018-AIRFORCE_AIRCRAFT_VOL1-U_PROCUREMENT_JustificationBook_Air_Force_PB_2018.zzz_unzipped-U_PROCUREMENT_JustificationBook_Air_Force_PB_2018.xml","5282f14dc345aeb069c9862d0a8e6f568c12f7a22a00e4757ffea9e6ec73b23d","2-6555535b7ea11ac9f60302588f4ecc524bfeb0891aaac5c823319c3ab5133d12","","","0-04d4993073ef27a8890bd6aac7a64ec01be997915ce728874766acabf2b3e401","root.record.ItemExhibitList.P5Item.P10AdvanceProcurement.APCostElementCategoryList.CFE.APCostElement.ManufacturerList.Manufacturer"
"2016","","NAVAIR","2017-05","2018-01","48","7.479","true","2015-01","SS","FPIF","2018-BASE_PROCUREMENT-2018-AIRFORCE_AIRCRAFT_VOL2-U_PROCUREMENT_MasterJustificationBook_Air_Force_PB_2018.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Air_Force_PB_2018.xml","ec7c8fc0c391f9422d637e8cf6c3d4a59f3faa8a33fbbc2a34a2ae7115414e56","0-4ff8f40c092492b08159937ae7de2fd18fa4e3b93251a4f60a74a2ff76f860fd","","","0-a8289cd901e7e0fb4df120a4fa28028377539f393f8caab3b845c087406b8243","root.record.ItemExhibitList.P5Item.P10AdvanceProcurement.APCostElementCategoryList.CFE.APCostElement.ManufacturerList.Manufacturer"
"2017","","NAVAIR","2017-09","2019-01","46","6.859","true","2016-01","SS","FPIF","2018-BASE_PROCUREMENT-2018-AIRFORCE_AIRCRAFT_VOL2-U_PROCUREMENT_MasterJustificationBook_Air_Force_PB_2018.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Air_Force_PB_2018.xml","ec7c8fc0c391f9422d637e8cf6c3d4a59f3faa8a33fbbc2a34a2ae7115414e56","1-8c9bbd5b549c9684f29740b6f9c0ae0554060a0ffdb12e4a6aa0f685f81de7d6","","","0-a8289cd901e7e0fb4df120a4fa28028377539f393f8caab3b845c087406b8243","root.record.ItemExhibitList.P5Item.P10AdvanceProcurement.APCostElementCategoryList.CFE.APCostElement.ManufacturerList.Manufacturer"
"2018","","NAVAIR","2018-03","2020-01","48","7.812","true","2017-01","SS","FPIF","2018-BASE_PROCUREMENT-2018-AIRFORCE_AIRCRAFT_VOL2-U_PROCUREMENT_MasterJustificationBook_Air_Force_PB_2018.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Air_Force_PB_2018.xml","ec7c8fc0c391f9422d637e8cf6c3d4a59f3faa8a33fbbc2a34a2ae7115414e56","2-b85368e32ba7b93fd8b1c6d7c06210581b064040c6257f7acd6e019d9bcf078d","","","0-a8289cd901e7e0fb4df120a4fa28028377539f393f8caab3b845c087406b8243","root.record.ItemExhibitList.P5Item.P10AdvanceProcurement.APCostElementCategoryList.CFE.APCostElement.ManufacturerList.Manufacturer"
"2016","","NAVAIR","2017-05","2018-01","0","0.000","true","2015-01","SS","FPIF","2018-BASE_PROCUREMENT-2018-AIRFORCE_AIRCRAFT_VOL2-U_PROCUREMENT_MasterJustificationBook_Air_Force_PB_2018.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Air_Force_PB_2018.xml","ec7c8fc0c391f9422d637e8cf6c3d4a59f3faa8a33fbbc2a34a2ae7115414e56","0-f10ea629872aeff19989b149bd4c93ebaa4d30e1fda17622f66590a23ef9982a","","","0-ba368f2a2e15470fb2b7f4b551cfa47e9da112a980fdb62285e41e504d39a840","root.record.ItemExhibitList.P5Item.P10AdvanceProcurement.APCostElementCategoryList.CFE.APCostElement.ManufacturerList.Manufacturer"
"2017","","NAVAIR","2017-09","2019-01","0","0.000","true","2016-01","SS","FPIF","2018-BASE_PROCUREMENT-2018-AIRFORCE_AIRCRAFT_VOL2-U_PROCUREMENT_MasterJustificationBook_Air_Force_PB_2018.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Air_Force_PB_2018.xml","ec7c8fc0c391f9422d637e8cf6c3d4a59f3faa8a33fbbc2a34a2ae7115414e56","1-fd3fcf17a67eb481658a2f40b115b35a2f8fdaec41f27f8de811c426278012c6","","","0-ba368f2a2e15470fb2b7f4b551cfa47e9da112a980fdb62285e41e504d39a840","root.record.ItemExhibitList.P5Item.P10AdvanceProcurement.APCostElementCategoryList.CFE.APCostElement.ManufacturerList.Manufacturer"
"2018","","NAVAIR","2018-03","2020-01","48","3.083","true","2017-01","SS","FPIF","2018-BASE_PROCUREMENT-2018-AIRFORCE_AIRCRAFT_VOL2-U_PROCUREMENT_MasterJustificationBook_Air_Force_PB_2018.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Air_Force_PB_2018.xml","ec7c8fc0c391f9422d637e8cf6c3d4a59f3faa8a33fbbc2a34a2ae7115414e56","2-efdcd4247d171c9896a45830da1c436764544ce42fa7ed3715b59d7ed229356b","","","0-ba368f2a2e15470fb2b7f4b551cfa47e9da112a980fdb62285e41e504d39a840","root.record.ItemExhibitList.P5Item.P10AdvanceProcurement.APCostElementCategoryList.CFE.APCostElement.ManufacturerList.Manufacturer"
"2016","","NAVAIR","2017-05","2018-01","0","0.000","true","2015-01","SS","FPIF","2018-BASE_PROCUREMENT-2018-AIRFORCE_AIRCRAFT_VOL2-U_PROCUREMENT_MasterJustificationBook_Air_Force_PB_2018.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Air_Force_PB_2018.xml","ec7c8fc0c391f9422d637e8cf6c3d4a59f3faa8a33fbbc2a34a2ae7115414e56","0-a9feb5a243ce1300f76eaa4d0ad73781693ec7d132e1ff89bbfee1c0dc4d3450","","","0-c6175e73b1b1110e3fd800f565aef633f6fc2b8bf675c478b22570f7a7042111","root.record.ItemExhibitList.P5Item.P10AdvanceProcurement.APCostElementCategoryList.CFE.APCostElement.ManufacturerList.Manufacturer"
"2017","","NAVAIR","2017-09","2019-01","0","0.000","true","2016-01","SS","FPIF","2018-BASE_PROCUREMENT-2018-AIRFORCE_AIRCRAFT_VOL2-U_PROCUREMENT_MasterJustificationBook_Air_Force_PB_2018.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Air_Force_PB_2018.xml","ec7c8fc0c391f9422d637e8cf6c3d4a59f3faa8a33fbbc2a34a2ae7115414e56","1-a6171be62f82ad8934226a99b99b0087e6f00e3a2db4308277871bacdc43a26e","","","0-c6175e73b1b1110e3fd800f565aef633f6fc2b8bf675c478b22570f7a7042111","root.record.ItemExhibitList.P5Item.P10AdvanceProcurement.APCostElementCategoryList.CFE.APCostElement.ManufacturerList.Manufacturer"
"2018","","NAVAIR","2018-03","2020-01","48","3.085","true","2017-01","SS","FPIF","2018-BASE_PROCUREMENT-2018-AIRFORCE_AIRCRAFT_VOL2-U_PROCUREMENT_MasterJustificationBook_Air_Force_PB_2018.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Air_Force_PB_2018.xml","ec7c8fc0c391f9422d637e8cf6c3d4a59f3faa8a33fbbc2a34a2ae7115414e56","2-cf849dc2417e7444ebe34f2e30dd706f6d7d34a40dfaa3c85536013f5c03f961","","","0-c6175e73b1b1110e3fd800f565aef633f6fc2b8bf675c478b22570f7a7042111","root.record.ItemExhibitList.P5Item.P10AdvanceProcurement.APCostElementCategoryList.CFE.APCostElement.ManufacturerList.Manufacturer"
"2016","","NAVAIR","2017-05","2018-01","0","0.000","true","2015-01","SS","FPIF","2018-BASE_PROCUREMENT-2018-AIRFORCE_AIRCRAFT_VOL2-U_PROCUREMENT_MasterJustificationBook_Air_Force_PB_2018.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Air_Force_PB_2018.xml","ec7c8fc0c391f9422d637e8cf6c3d4a59f3faa8a33fbbc2a34a2ae7115414e56","0-8d87aa3674f5f7a7e3b9435f2088dda00a6f25d3962debeb279b22e7f0f83d15","","","0-b8d0e6876b8014c9c2296f72988fc3847ec578d20abbd9368c9744c245bfa153","root.record.ItemExhibitList.P5Item.P10AdvanceProcurement.APCostElementCategoryList.CFE.APCostElement.ManufacturerList.Manufacturer"
"2017","","NAVAIR","2017-09","2019-01","0","0.000","true","2016-01","SS","FPIF","2018-BASE_PROCUREMENT-2018-AIRFORCE_AIRCRAFT_VOL2-U_PROCUREMENT_MasterJustificationBook_Air_Force_PB_2018.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Air_Force_PB_2018.xml","ec7c8fc0c391f9422d637e8cf6c3d4a59f3faa8a33fbbc2a34a2ae7115414e56","1-1c7cb4e660a4a8f314e2d2841e67155f522ad9825e164249a37924d1704b7533","","","0-b8d0e6876b8014c9c2296f72988fc3847ec578d20abbd9368c9744c245bfa153","root.record.ItemExhibitList.P5Item.P10AdvanceProcurement.APCostElementCategoryList.CFE.APCostElement.ManufacturerList.Manufacturer"
"2018","","NAVAIR","2018-03","2020-01","0","0.000","true","2017-01","SS","FPIF","2018-BASE_PROCUREMENT-2018-AIRFORCE_AIRCRAFT_VOL2-U_PROCUREMENT_MasterJustificationBook_Air_Force_PB_2018.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Air_Force_PB_2018.xml","ec7c8fc0c391f9422d637e8cf6c3d4a59f3faa8a33fbbc2a34a2ae7115414e56","2-c0d3e3a8c30918e8d195ee35f565313ce454442fa6ac436a0b0785f1317f1748","","","0-b8d0e6876b8014c9c2296f72988fc3847ec578d20abbd9368c9744c245bfa153","root.record.ItemExhibitList.P5Item.P10AdvanceProcurement.APCostElementCategoryList.CFE.APCostElement.ManufacturerList.Manufacturer"
"2016","","NAVAIR","2017-05","2018-01","0","0.000","true","2015-01","SS","FPIF","2018-BASE_PROCUREMENT-2018-AIRFORCE_AIRCRAFT_VOL2-U_PROCUREMENT_MasterJustificationBook_Air_Force_PB_2018.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Air_Force_PB_2018.xml","ec7c8fc0c391f9422d637e8cf6c3d4a59f3faa8a33fbbc2a34a2ae7115414e56","0-c382cf256d8cc1fe51c56247e571b5b1c2ec88e7cd1659d74c8dc2e58d14118d","","","0-070309bc00ba95a5e7c16d35318766d650db8266be62636a459f9fa0cd1926ad","root.record.ItemExhibitList.P5Item.P10AdvanceProcurement.APCostElementCategoryList.CFE.APCostElement.ManufacturerList.Manufacturer"
"2017","","NAVAIR","2017-09","2019-01","0","0.000","true","2016-01","SS","FPIF","2018-BASE_PROCUREMENT-2018-AIRFORCE_AIRCRAFT_VOL2-U_PROCUREMENT_MasterJustificationBook_Air_Force_PB_2018.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Air_Force_PB_2018.xml","ec7c8fc0c391f9422d637e8cf6c3d4a59f3faa8a33fbbc2a34a2ae7115414e56","1-545407a0548fd24c7d741bf79f937019434057a86078d5f96a28e171965d0feb","","","0-070309bc00ba95a5e7c16d35318766d650db8266be62636a459f9fa0cd1926ad","root.record.ItemExhibitList.P5Item.P10AdvanceProcurement.APCostElementCategoryList.CFE.APCostElement.ManufacturerList.Manufacturer"
"2018","","NAVAIR","2018-03","2020-01","0","0.000","true","2017-01","SS","FPIF","2018-BASE_PROCUREMENT-2018-AIRFORCE_AIRCRAFT_VOL2-U_PROCUREMENT_MasterJustificationBook_Air_Force_PB_2018.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Air_Force_PB_2018.xml","ec7c8fc0c391f9422d637e8cf6c3d4a59f3faa8a33fbbc2a34a2ae7115414e56","2-383e122a11a9c6baa59f69e88b07bdbb1855808c25fd138ab57a0ec1731bb9b7","","","0-070309bc00ba95a5e7c16d35318766d650db8266be62636a459f9fa0cd1926ad","root.record.ItemExhibitList.P5Item.P10AdvanceProcurement.APCostElementCategoryList.CFE.APCostElement.ManufacturerList.Manufacturer"
"2016","","NAVAIR","2017-05","2018-01","0","0.000","true","2015-01","SS","FPIF","2018-BASE_PROCUREMENT-2018-AIRFORCE_AIRCRAFT_VOL2-U_PROCUREMENT_MasterJustificationBook_Air_Force_PB_2018.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Air_Force_PB_2018.xml","ec7c8fc0c391f9422d637e8cf6c3d4a59f3faa8a33fbbc2a34a2ae7115414e56","0-ea0ba184a681bc44a84261e3ef7c3b856eaa5fc03c2fbbcb75af86603938730a","","","0-706b04b99a0610db2cfb0e87736a594f6a82c35a2134b149516d1f8e4a67ec24","root.record.ItemExhibitList.P5Item.P10AdvanceProcurement.APCostElementCategoryList.CFE.APCostElement.ManufacturerList.Manufacturer"
"2017","","NAVAIR","2017-09","2019-01","0","0.000","true","2016-01","SS","FPIF","2018-BASE_PROCUREMENT-2018-AIRFORCE_AIRCRAFT_VOL2-U_PROCUREMENT_MasterJustificationBook_Air_Force_PB_2018.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Air_Force_PB_2018.xml","ec7c8fc0c391f9422d637e8cf6c3d4a59f3faa8a33fbbc2a34a2ae7115414e56","1-64aea5b44d75eb12afdce02b539d374003875c91037cd374913cf182b16e0844","","","0-706b04b99a0610db2cfb0e87736a594f6a82c35a2134b149516d1f8e4a67ec24","root.record.ItemExhibitList.P5Item.P10AdvanceProcurement.APCostElementCategoryList.CFE.APCostElement.ManufacturerList.Manufacturer"
"2018","","NAVAIR","2018-03","2020-01","0","0.000","true","2017-01","SS","FPIF","2018-BASE_PROCUREMENT-2018-AIRFORCE_AIRCRAFT_VOL2-U_PROCUREMENT_MasterJustificationBook_Air_Force_PB_2018.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Air_Force_PB_2018.xml","ec7c8fc0c391f9422d637e8cf6c3d4a59f3faa8a33fbbc2a34a2ae7115414e56","2-bc20210b2bb7057294baa783f4cdb8c4a465fd8d586c2e6b3a9787da1d83ec18","","","0-706b04b99a0610db2cfb0e87736a594f6a82c35a2134b149516d1f8e4a67ec24","root.record.ItemExhibitList.P5Item.P10AdvanceProcurement.APCostElementCategoryList.CFE.APCostElement.ManufacturerList.Manufacturer"
"2016","","NAVAIR","2017-05","2018-01","0","0.000","true","2015-01","SS","FPIF","2018-BASE_PROCUREMENT-2018-AIRFORCE_AIRCRAFT_VOL2-U_PROCUREMENT_MasterJustificationBook_Air_Force_PB_2018.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Air_Force_PB_2018.xml","ec7c8fc0c391f9422d637e8cf6c3d4a59f3faa8a33fbbc2a34a2ae7115414e56","0-d5124d0d2b4f2b20c295836e352ed7a022361268457bef9992201606c094cdbe","","","0-ca1d11b939851dece1b132d6dacf986b30b301aedfbb9e3206fcea164447fba4","root.record.ItemExhibitList.P5Item.P10AdvanceProcurement.APCostElementCategoryList.CFE.APCostElement.ManufacturerList.Manufacturer"
"2017","","NAVAIR","2017-09","2019-01","0","0.000","true","2016-01","SS","FPIF","2018-BASE_PROCUREMENT-2018-AIRFORCE_AIRCRAFT_VOL2-U_PROCUREMENT_MasterJustificationBook_Air_Force_PB_2018.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Air_Force_PB_2018.xml","ec7c8fc0c391f9422d637e8cf6c3d4a59f3faa8a33fbbc2a34a2ae7115414e56","1-976381b3bcb169063948749061c8809af450e4e600d98c47183ea3d40e8279aa","","","0-ca1d11b939851dece1b132d6dacf986b30b301aedfbb9e3206fcea164447fba4","root.record.ItemExhibitList.P5Item.P10AdvanceProcurement.APCostElementCategoryList.CFE.APCostElement.ManufacturerList.Manufacturer"
"2018","","NAVAIR","2018-03","2020-01","0","0.000","true","2017-01","SS","FPIF","2018-BASE_PROCUREMENT-2018-AIRFORCE_AIRCRAFT_VOL2-U_PROCUREMENT_MasterJustificationBook_Air_Force_PB_2018.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Air_Force_PB_2018.xml","ec7c8fc0c391f9422d637e8cf6c3d4a59f3faa8a33fbbc2a34a2ae7115414e56","2-b733977eba459223378135595665ea24aadbe53acaac0d837589f0d8325e3692","","","0-ca1d11b939851dece1b132d6dacf986b30b301aedfbb9e3206fcea164447fba4","root.record.ItemExhibitList.P5Item.P10AdvanceProcurement.APCostElementCategoryList.CFE.APCostElement.ManufacturerList.Manufacturer"
"2018","","TBD","2018-01","2018-01","0","0.000","true","","","","2018-BASE_PROCUREMENT-2018-AIRFORCE_AIRCRAFT_VOL2-U_PROCUREMENT_MasterJustificationBook_Air_Force_PB_2018.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Air_Force_PB_2018.xml","f11abe99c918ba00d36c7bd6b850c69903d0cf64dd50e793b748479423a9a87c","0-002db0524c1dac737abdc9e4ac795cf5b7c554c47f5015eefcda9143a6021eb4","2017-12","TBD","0-027124cbe173d8ba4a663e480351a132595e87fe8b25d562d953a304c363702f","root.record.ItemExhibitList.P5Item.P10AdvanceProcurement.APCostElementCategoryList.CFE.APCostElement.ManufacturerList.Manufacturer"
"2016","","WPAFB, OH","2016-03","2018-10","3","10.000","true","2012-10","SS","FPIF","2018-BASE_PROCUREMENT-2018-AIRFORCE_AIRCRAFT_VOL2-U_PROCUREMENT_MasterJustificationBook_Air_Force_PB_2018.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Air_Force_PB_2018.xml","52d3e8eceb99048e70461d8badb057e5f9170779e5b578ac08b8b3a06143352f","0-ca85dec57d5d144c10f7f835dfaa376c101fe9de59288ee520e5b1a25fcddf62","","","0-aa0df3dedd49b4459d721feaf7d9346937674915ac9964003e3ad71ed225f418","root.record.ItemExhibitList.P5Item.P10AdvanceProcurement.APCostElementCategoryList.CFE.APCostElement.ManufacturerList.Manufacturer"
"2017","","WPAFB, OH","2016-12","2019-07","2","10.000","true","2012-10","SS","FPIF","2018-BASE_PROCUREMENT-2018-AIRFORCE_AIRCRAFT_VOL2-U_PROCUREMENT_MasterJustificationBook_Air_Force_PB_2018.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Air_Force_PB_2018.xml","52d3e8eceb99048e70461d8badb057e5f9170779e5b578ac08b8b3a06143352f","1-ec0a2c5d53f4a7dbba3962a4a4d2723cb623e06735cd4c65a6375646e938a94f","","","0-aa0df3dedd49b4459d721feaf7d9346937674915ac9964003e3ad71ed225f418","root.record.ItemExhibitList.P5Item.P10AdvanceProcurement.APCostElementCategoryList.CFE.APCostElement.ManufacturerList.Manufacturer"
"2018","","WPAFB, OH","2017-12","2020-12","0","0.000","true","2016-03","SS","FPIF","2018-BASE_PROCUREMENT-2018-AIRFORCE_AIRCRAFT_VOL2-U_PROCUREMENT_MasterJustificationBook_Air_Force_PB_2018.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Air_Force_PB_2018.xml","52d3e8eceb99048e70461d8badb057e5f9170779e5b578ac08b8b3a06143352f","2-e383640b3feed1aa74e6570981b890c56c67b045572182475fe9a807b4c5f049","","","0-aa0df3dedd49b4459d721feaf7d9346937674915ac9964003e3ad71ed225f418","root.record.ItemExhibitList.P5Item.P10AdvanceProcurement.APCostElementCategoryList.CFE.APCostElement.ManufacturerList.Manufacturer"
"2016","","WPAFB, OH","2016-03","2017-11","10","6.000","true","2012-10","SS","FPIF","2018-BASE_PROCUREMENT-2018-AIRFORCE_AIRCRAFT_VOL2-U_PROCUREMENT_MasterJustificationBook_Air_Force_PB_2018.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Air_Force_PB_2018.xml","3a9accd390ed2b4c0db815f8762265e56f4da2f42dfd3f6bf46e7026cfaa4062","0-f409b92624db1f740acb6c0a6e980b8f9cc30d516f4af8900263514706c0edfe","","","0-2cd0b72bb9c63db7136bf41f758981a7dc3990a2c817685af2326213d023d5a2","root.record.ItemExhibitList.P5Item.P10AdvanceProcurement.APCostElementCategoryList.CFE.APCostElement.ManufacturerList.Manufacturer"
"2017","","WPAFB, OH","2016-12","2019-04","5","10.000","true","2012-10","SS","FPIF","2018-BASE_PROCUREMENT-2018-AIRFORCE_AIRCRAFT_VOL2-U_PROCUREMENT_MasterJustificationBook_Air_Force_PB_2018.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Air_Force_PB_2018.xml","3a9accd390ed2b4c0db815f8762265e56f4da2f42dfd3f6bf46e7026cfaa4062","1-0b215dfb59e5469b4d258b1c357d7e42587d1497e9183d15d21bf06fa85d7f4e","","","0-2cd0b72bb9c63db7136bf41f758981a7dc3990a2c817685af2326213d023d5a2","root.record.ItemExhibitList.P5Item.P10AdvanceProcurement.APCostElementCategoryList.CFE.APCostElement.ManufacturerList.Manufacturer"
