Name_val,Name_@footnote,@SOURCE_FILENAME,@RECORDID,@ROWID,Remarks_val,OverallHistoryPlanningRemarks_val,TotalCost_TotalCost_AllPriorYears_val,TotalCost_TotalCost_PriorYear_val,TotalCost_TotalCost_CurrentYear_val,TotalCost_TotalCost_ToComplete_val,TotalCost_TotalCost_Total_val,TotalCost_TotalCost_BudgetYearOneBase_val,TotalCost_TotalCost_BudgetYearOneBase_@footnote,TotalCost_TotalCost_BudgetYearOne_val,TotalCost_TotalCost_BudgetYearTwo_val,TotalCost_TotalCost_BudgetYearThree_val,TotalCost_TotalCost_BudgetYearFour_val,TotalCost_TotalCost_BudgetYearFive_val,TotalCost_TotalCost_BudgetYearOneOCO_val,TotalCost_TotalCost_Continuing_val,ModificationItemsIndicator_val,@PARENTROWID,@PARENT
"GLOBAL COMBAT SUPPORT SYSTEM - AIR FORCE FAMILY OF SYSTEMS","","2013-BASE_PROCUREMENT-2013-AIRFORCE_OTHER-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","ac827e11510bbb91bd225d57f91f56118faeef7c55eb11cdda3b01988b140104","0-8e0735cdb16a59230b3b73ddd71299801e6d79862a987a2b8f4fb823326fcd67","","The footnote below applies to the following items: TOTAL FINANCIAL INFORMATION RESOURCE SYSTEM (FIRST) {PE 0901538F}:(FIRST) {PE 0901538F}: Options to purchase Oracle user licenses utilizing GSA to include maintenance and hardware upgrades:  GSA Huntsville AL.; Mythics Inc. Virginia Beach, VA.   The footnote below applies to the following items: TOTAL DEFENSE ENTERPRISE ACCOUNTING AND MANAGEMENT SYSTEM (DEAMS) {PE 0901538F}:(DEAMS) {PE 0901538F}: Multiple contracts.  Among other vendors and contracts, software licenses and hardware to be  purchased via annual task order contract FA8771-07-F-8004, awarded 6 April 2007 to DLT Solutions of Herndon, VA.  COTS licenses maintenance to be accomplished via contract FA8770-07-F-0001, awarded 1 October 2008 to Oracle Corp of Reston, VA. The footnote below applies to the following items: TOTAL: EXPEDITIONARY COMBAT SUPPORT SYSTEM (ECSS) {PE 0708610F}:(ECSS) {PE 0708610}: FY12 Funds will be used to buy AIT wireless mobile computing end-user devices including: rugged laptops used within the maintenance environment, handheld scanning devices used in the supply environment, and bar code or special label printers, other hardware, and mobile supply chain licenses.  The footnote below applies to the following items: TOTAL GLOBAL COMBAT SUPPORT SYSTEM - AIR FORCE (GCSS-AF) {PE 0303141F}:(GCSS-AF) {PE 0303141F}: In the fourth quarter FY11, the USAF awarded a $791,000,000 maximum, fixed price incentive firm, firm-fixed-price, cost-plus-fixed-fee, cost-reimbursable contract to provide a set of over 70 reusable, common services to Air Force combat support automated information systems based on integration of commercial-off-the-shelf, free and open source software, and government-off-the-shelf software components.  ESC/HIIK, Maxwell Air Force Base, Alabama is the contracting activity (FA8771-11-D-1006) and  Lockheed Martin Corp., King of Prussia, Pennsylvania is the prime contractor.  This replaces the original GCSS-AF contract F01630-96-d-0004 awarded 15 Aug 96. The footnote below applies to the following items: TOTAL CARGO MOVEMENT OPERATIONS SYSTEM (CMOS) {PE 0708012F}:(CMOS) {PE 0708012F}: CMOS contractors include:  The Centech Group Inc., Montgomery, AL; Northrup Grumman Information Technology (NGIT), Fairfax, VA; General Dynamics Information Technology (GDIT), Fairfax, VA; and Jacobs Technology, Inc., Tullahoma, TN  The footnote below applies to the following items: TOTAL: EXPEDITIONARY COMBAT SUPPORT SYSTEM (ECSS) {PE 0708610F}:(ECSS) {PE 0708610}: ECSS contract FA8770-06-F-8009 contains options to purchase Mobile Supply Chain production licenses for disconnected operations. The footnote below applies to the following items: TOTAL: EXPEDITIONARY COMBAT SUPPORT SYSTEM (ECSS) {PE 0708610F}:(ECSS) {PE 0708610}: ECSS plan to procure various servers has slipped, date and contractor are TBD at this time. The footnote below applies to the following items: TOTAL: EXPEDITIONARY COMBAT SUPPORT SYSTEM (ECSS) {PE 0708610F}:(ECSS) {PE 0708610}: In FY13 funds will be used to procure Oracle client licenses for ECSS. Cost information is in actual dollars.","","","","","","","","","","","","","","","","458-2de5034e62ba9684c0b0c6d88bbd8628c16a05a7baeb196e8e8bb26015e149a5","root"
"USCENTCOM","","2013-BASE_PROCUREMENT-2013-AIRFORCE_OTHER-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","462baf301de5e37a205a45edef5bcf71a5d3801e5cfd38b5946b6a087af60c03","0-5f9245335dab19750c74bb52f8f19204cb551835ba011f3771b5aa6807338899","Unit costs for FY13 are assumed and are subject to change.","The footnote below applies to the following items: 1. USCENTCOM COMMAND AND CONTROL SYSTEMS  (PE 0201122F): Executed via MIPR to SPAWAR in Charleston, SC. $25.1M time and materials contract #N65236-07-D-6868 awarded to SAIC, San Diego, CA. Contracts #N65236-07-D-6868-051 also awarded to SAIC for engineering services; contract has one option year. Multiple contract methods and types used for additional smaller acquisition efforts. The footnote below applies to the following items: 1. USCENTCOM COMMAND AND CONTROL SYSTEMS  (PE 0201122F); 4. SOCCENT SUPPORT (PE 0201122F); 5. SIPRNET TIER-2 STORAGE AREA NETWORK; 6. THEATER NETWORK MANAGEMENT ARCHITECTURE (TNMA); 7. REMEDY ITSM SUITE AND CMDB PROJECT; 8. SERVER LIFECYCLE REFRESH; 9. SMART-T ADVANCED EHF MODIFICATION; a. AIR TRAFFIC CONTROL SYSTEMS FOR AFGHANISTAN; b. DEPLOYABLE Ku-BAND EARTH TERMINAL (DKET) MODIFICATIONS; d. AL UDEID INFRASTRUCTURE EXPANSION; e. EMERGENCY 911 SERVICE; f. AOR ASR IFF UPGRADE; g. DSN TELEPHONE SWITCH AL MUBARAK: Other multiple contract awards for small acquisitions in work through different government contracts and contracting agencies. CENTCOM and SOCCENT have used NAVAIR, St. Inigoes, MD and Pax River, MD using multiple existing competed and negotiated contract vehicles to include; GSA and NASA Solutions for Enterprise-Wide Procurement (SWEP IV). Contractor/Vendor examples: BAE Systems, Rockville, MD; CACI Systems Inc, Chantilly, VA; Eaton Electrical Inc., Raleigh, NC; Dataline Inc, Norfolk, VA; TKC Integration Services, LLC, Fairfax, VA; SBC Datacom, Inc, Sterling, VA; Tibalco, LLC, Bethesda, MD; CISCO Systems, Inc, San Jose, CA; Tanberg, Viejo, CA; VIASAT, Inc, Carlsbad, CA; L-3 Communications, Hauppauge, NY; SWE-DISH Satellite Systems, Solna, Sweden; Harris RF Communications, Rochester, NY; TCS Telecommunications Systems, Tampa, FL; IBM, Armonk, NY; Dell, Round Rock, TX; Anteon, Fairfax, VA; Rockwell Collins, Duluth, GA; General Dynamics, Falls Church,VA; ITT Industries, Colorado Springs, CO; and Booz Allen Hamilton, McLean, VA for program management support VA; Sprint, Reston, VA; Tactical Power Systems, Rangeley, ME; Northrop Grumman Information Technology-Defense Mission Systems, Redcom Laboratories; Dell computers., and General Dynamics Decision Systems. AFCENT contracting actions primarily provided by US Navy SPAWAR Systems Center, Charleston SC, using multiple contract vehicles and vendors such as SERCO, Inc., Vienna, VA; Kaya Associates, Inc., Huntsville, AL;  Harris IT services Corporation, Dulles VA; ARINC Engineering Services, LLC, Annapolis, MD; Trident Systems Incorporated, Fairfax, VA; General Dynamics, Needham, MA; Lockheed Martin Integrated Systems, Inc, Sumter, SC; Award/delivery dates reflect date of first award and delivery. The footnote below applies to the following items: 4. SOCCENT SUPPORT (PE 0201122F): Executed via MIPR to NAVAIR, St Inigoes, MD with contract #NVZR053714B.  The footnote below applies to the following items: 2. JOINT COMMUNICATIONS SUPPORT ELEMENT (JCSE)  (PE 0207422F); d. AL UDEID INFRASTRUCTURE EXPANSION; e. EMERGENCY 911 SERVICE; f. AOR ASR IFF UPGRADE: Quantity/unit cost is based on the average installation cost. Due to large cost variances between installation costs, the average unit cost will fluctuate between fiscal years.  The footnote below applies to the following items: 2. JOINT COMMUNICATIONS SUPPORT ELEMENT (JCSE)  (PE 0207422F); a. AIR TRAFFIC CONTROL SYSTEMS FOR AFGHANISTAN; d. AL UDEID INFRASTRUCTURE EXPANSION: Other multiple contract awards for small acquisitions in work through different government contracts and contracting agencies. JCSE contracting actions primarily provided by 6th Contracting Squadron, MacDill AFB, FL and US Navy SPAWAR Systems Center, Charleston, SC, using multiple existing competed and negotiated contract vehicles to include GSA,NASA Solutions for Enterprise-Wide Procurement (SWEP IV) and Information Technology Enterprise Solutions (ITES). Contractor/Vendor examples: Eaton Electrical Inc., Raleigh, NC; Dataline Inc, Norfolk, VA; TKC Integration Services, LLC, Fairfax, VA; SBC Datacom, Inc, Sterling, VA; Tibalco, LLC, Bethesda, MD; CISCO Systems, Inc, San Jose, CA; Tandberg, Viejo, CA; VIASAT, Inc, Carlsbad, CA; L-3 Communications, Hauppauge, NY; Rockwell Collis, Duluth, GA; Harris RF Communications, Rochester, NY;IBM, Armonk, NY; Dell, Round Rock, TX; Anteon, Fairfax, VA; DataPath, Duluth, GA; General Dynamics, Falls Church, VA; ITT Industries, Colorado Springs, CO; L-3 Communications Government Services, Inc, Chantilly, VA; Lockheed-Martin IT, Seabrook, MD; Milcom Systems, Virginia Beach, VA; MTS, Amherst, VA; Multimax, Largo, MD; Spacelink, Dulles, VA; Sprint, Reston, VA; Tactical Power Systems, Rangeley, ME; Northrop Grumman Information Technology-Defense Mission Systems, Dell computers., Harris IT Services, World Wide Technology (WWT), Apptis, and General Dynamics Decision Systems. Award/delivery dates reflect date of first awar...","","","","","","","","","","","","","","","","465-e6216b047b49726f60cc5fd0afde2c6da9d0a2bb1d651ceb111d95784843d21f","root"
"SECURITY AND TACTICAL VEHICLES","","2013-BASE_PROCUREMENT-2013-AIRFORCE_OTHER-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","b083e2d4ed0517ec96c9591998fd9aa561754479167633eb70b3c716eddd3fea","0-ce1cd5afeaec2e94d6c498780af6e41ebb0fa3e4ac94acd375ba306d070d1b46","Unit costs for FY13 are assumed and are subject to change.  There are three additional variants to the basic M1165A1B3:  1.  Air Force Police variant (AFP) refers to the police variant, which is an M1165A1B3 with an Objective Gunner Protection Kit (OGPK) installed.    2.  Special Operations Command Variant (SOC) refers to the SOCOM variant that has options dependent upon the SOCOM community to distinguish what specific options are required when the order is placed.    3.  Air Force TAC-P/Communication Variant (AFC) refers to the communications/TAC-P variant which is configured to have all the necessary communication equipment installed.  (1) Guardian Angel Light Tactical Vehicle was previously justified in the FY11 PB P-1 Line:  Items Less Than $5M (Vehicles).  Previous P-DOC submission included FY11 OCO funding of $13.54M under the M1165A1B3 SOC Variant HMMWV for 67 vehicles. Based on the information known at the time the funds were requested by the MAJCOM, the MAJCOM vehicle requirements was moved to fund 75 vehicles under the M1165A1B3 AFP Variant HMMWV.   Previous P-DOC submission did not reflect the OGPK being procured seperately from the M1165A1B3 AFP Variant HMMWV. Due to recent administrative changes, we have been made necessary changes to show that the OGPK is in fact being procured seperately from the vehicle and has its own BPAC under the Master BPAC.","","","","","","","","","","","","","","","","","468-b397ff02cd702daae482b34461b5f5be13bfa78c98c015f6f3efb9b940fd4d53","root"
"SPACE MODS SPACE","","2013-BASE_PROCUREMENT-2013-AIRFORCE_OTHER-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","88b46961904815d0d0364584a26fb1b66eaa42ea170fe6f8d779c0476071f4cf","0-c89c95baf5d70b25c8fc5afd59a85bb8f40a2b5ea214f70375f110d3eb3f02eb","","","","","","","","","","","","","","","","","","473-809190d836234b7bace0635533274fd5e9349f9b6dd2f81af3a69401f8cfff5b","root"
"CCTV/AUDIOVISUAL EQUIPMENT","","2013-BASE_PROCUREMENT-2013-AIRFORCE_OTHER-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","4f279e610d162671e301c9b6591389e8f500d615547953a54201629ee809ddef","0-94952842dd1893a565f4b141408540e11a4bc8c3d59903fdf272430d83b21579","Each weapon system cost element will procure multiple items for less than $5M each (too many to list individually)","Cost information is in actual dollars.","","","","","","","","","","","","","","","","478-cfcf3266ce3739bed2af38d09e3f482416d1ee0ea68969c2eb3485e45beb5c1c","root"
"ITEMS LESS THAN $5,000,000 (SPECIAL PURPOSE)","","2013-BASE_PROCUREMENT-2013-AIRFORCE_OTHER-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","f4d5c096f07daa3c730983513ab06acc07784ee96d1c2e0f165ba80350d212b0","0-7fd4fec079754b7987b977ff25c15d86a187cbed410286d46d7a6a2b52ebd0ee","FY13 unit prices are subject to change.","","","","","","","","","","","","","","","","","479-c3d6e5bd8fd4bacfd9b2d28e55e059aef7d910320b9c4b45164e85450883bf19","root"
"BASE COMMUNICATIONS INFRASTRUCTURE","","2013-BASE_PROCUREMENT-2013-AIRFORCE_OTHER-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","dcb9f04e6b6f2fefd424ed2c40a95ba4a84ddab8a607b9cfe2c8d7230c373628","0-2d2144d1d71f25e312d45c32ddc7422ba1e46a9b1581ec3b7e2a4879953600b9","(1) Options were used to procure multiple pieces of equipment from the GSA Schedule and AFWay.  AFWay is a web-based USAF system for purchasing COTS IT via prenegotiated contracts with leading IT manufacturers and resellers. (2) Options to various competitive, fixed/firm price contracts are available through vendors for execution of Base Communications Infrastructure funding.","","","","","","","","","","","","","","","","","480-cddfe3e3d27c4bff2a0b7cacb7050506b7eef2dd471eeed88a5707b1470bcf76","root"
"COMM ELECT MODS","","2013-BASE_PROCUREMENT-2013-AIRFORCE_OTHER-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","7a27bbe4229cf595fb46d3bfb1d4a54a599e6c5a47461df2d59feb821780cd04","0-bbd441b715b60133911a39b668021603b05dba04a3dc46e18db8c16b49a4975b","","","","","","","","","","","","","","","","","","481-7b05d594bc92b96c6dac32e045fc6f6f524b304280d7f28160ea8a1e9f9babc0","root"
"NIGHT VISION GOGGLES","","2013-BASE_PROCUREMENT-2013-AIRFORCE_OTHER-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","7e40781b7e0d7d1559270fdc67396f419362ef680ac7d9655bf78862c515273f","0-8ddf199fdeade3eec4a33c0f7e9e8fa5a22a3bc4fed4ff8bff84a6e70b2f5911","Night Vision Cueing & Display (NVCD) unit costs are subject to change pending final contract negotiations.  NVCD program received $19M Congressional reduction (contract delay) in FY12 PB.","","","","","","","","","","","","","","","","","482-9799baefa6adb9897d1af68bd0afad895367f0a2abf9c1bdf4a1946a78ed5344","root"
"ITEMS LESS THAN $5,000,000 (SAFETY/RESCUE EQUIPMENT)","","2013-BASE_PROCUREMENT-2013-AIRFORCE_OTHER-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","1e0e9e4e07b8aaf6bf70920121de655e2305d9e6b859ce55590205c5f1fb2f06","0-51936cbf69c54ee06eb2c4cc44849d91e423fe08e0a8badf2b014b79fe0ecbea","1. ALEP program received $5.8M Congressional reduction (contract delay) in FY12 PB.  2. Modular Aircrew Common Helmet (MACH) program within RDT&E PE 0604706F terminated in FY12.  $6.217M of FY11 MACH funds were rescinded and program received $7.101M Congressional reduction (early to need) in FY12 PB.  3. Guardian Angel:  This effort consists of multiple quantity purchases of Technical Rescue, Information Management, Personal Protection, Visual Augmentation and SONAR equipment with an aggregate cost in each Fiscal Year.","","","","","","","","","","","","","","","","","483-d481941160e094faf56079a4a4735af512e7e0d6fefdd0a1d088c514bc5042d4","root"
"MECHANIZED MATERIAL HANDLING EQUIPMENT","","2013-BASE_PROCUREMENT-2013-AIRFORCE_OTHER-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","4e3d86c92a32b0c08e8b2bab1bc80d837901dc56e91df71af59aa014560a3644","0-5f481500d27062e4708d676c128fba56b7e96ea514bdd0cdb6d7419689662683","Military Construction Projects (MCP)","","","","","","","","","","","","","","","","","484-272bc135a4db0f53c1c42df0fdb998c487f655fcc0e03ebb1b23a0b2bb50cf93","root"
"BASE PROCURED EQUIPMENT","","2013-BASE_PROCUREMENT-2013-AIRFORCE_OTHER-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","17665b9f778791ec262447e77e9e57382dda6086682ac27867de359efffa3c5f","0-8c588b82d9b8c4a9f89da2921336e1d5d554825c2a1c8fec5699ce5d24139a56","","","","","","","","","","","","","","","","","","485-b247cee1cf9286e18990a234c02548d114192b6bf757fed68744d981d96f81ea","root"
"CONTINGENCY OPERATIONS","","2013-BASE_PROCUREMENT-2013-AIRFORCE_OTHER-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","f562a577adb13d2fed3349e22e648b3e7deda9d56d8dff616e6b3fafadac78da","0-8439d01ef27d7c4e90a36803b4b2091f575fee611d8ded22837c8d9a3ca3bf5f","FY13 R1-Kit Overseas Contingency Operations (OCO).  Unit cost is higher due to the fact that at non-OCO locations no basic Rapid Runway Repair capability exists.  R-1 kits build upon that basic capability.  At the OCO locations supported by this R-1 Kit procurement, basic Repair equipment items require procurement as well.","","","","","","","","","","","","","","","","","486-b62df2f80cddb7707113f35d31bbdef5affa1ca95967540f54e036c8d73deaee","root"
"PRODUCTIVITY CAPITAL INVESTMENTS","","2013-BASE_PROCUREMENT-2013-AIRFORCE_OTHER-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","1aff45bd348dcb99484cc5b37f90c1d58c70391a4f87b36d128f9f566539a381","0-1f93a4ef20eca3ab9301310b857d063e6df9dcc19c7b86094931bd083ac1c0b4","","","","","","","","","","","","","","","","","","487-907252fe788a959bd92a005a067df21342da225c3da370ef984a89a90a889c48","root"
"Defense Rapid Procurement Program","","2013-BASE_PROCUREMENT-2013-AIRFORCE_OTHER-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","30b101e0caba947db662988be563f03ad1b5505dd21e896581473e088b4e655f","0-74e1d904f0bcd367d714c60a3d1f6e7f456102a21ae07622f1c5d170fe6e7bdd","This program provides funds for the procurement of equipment and supporting systems necessary to accelerate the fielding of innovative technologies that include models or prototypes in support of major defense acquisition programs to meet national security needs.  The Air Force is not requesting funds in FY13.","","","","","","","","","","","","","","","","","488-075eae83624263788e90d5202cf67c776adfb65166614cba6100383bed2d69a7","root"
"MOBILITY EQUIPMENT","","2013-BASE_PROCUREMENT-2013-AIRFORCE_OTHER-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","cf04907822b428410391529038235a2966cf9dca6f8163a6498a9a721dba3817","0-0be005b29cdb1e453c46afbff228f0b92e352a8fcec10d301e50a80fe4e6791b","","The footnote below applies to the following items: REFRIGERATION: Quantity/unit costs vary depending on types/configurations of equipment being procured.  The footnote below applies to the following items: REFRIGERATION: Refrigeration-TriCold Refrigerators included in the FY13 OCO-$7,400,000. U.S. Army/Natik contract W58P05-11-D-0005 awarded 23 June 2011. The footnote below applies to the following items: POWER GENERATION: POWER GENERATION-Power Generators included in the FY13 OCO-$2,000,000. Contract FA8533-09-D-0004. Awarded 21 September 2009 to Onan Corporation DBA: Cummins Power Generation Minneapolis, MN. 3 year basic contract with 7 option years.","","","","","","","","","","","","","","","","489-2b6802af3e0089163b6b7b9995ca04a68ba89eb18dfd10570241b1674f6e5079","root"
"FIRE FIGHTING/CRASH RESCUE VEHICLES","","2013-BASE_PROCUREMENT-2013-AIRFORCE_OTHER-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","241ed6eac7b5455f0e892ff46e74eea209695c8f87a765fd567ba13570f65770","0-a4ed44cd85d22068dd7843e313ecbd0262e902319d2fb117924ead7c0f3b5653","Projected allocations for Reserve Component Requirements (subject to Total Force demand and priority).  Unit Costs for FY13 are subject to change.","Defense Supply Center Philadelphia (DSCP)","","","","","","","","","","","","","","","","490-2ea1e873cbd7483afd148c1c5cbeb71b9e0ba0cb1ca4ae6afcae7cd281f7ba0b","root"
"ITEMS LESS THAN $5 MILLION (BASE SUPPORT EQUIP)","","2013-BASE_PROCUREMENT-2013-AIRFORCE_OTHER-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","6272afd907854f09a418a2bfa40f4a61e7c34d6d68d44a9cd8243707df43c5e1","0-f1e8c89e67f1a31525ccf42dd42bfdcc6198c78374c91a9747a6ede9542d1aa3","FORCE effort consists of procurement of multiple components such as 210K gallon fuel bladders, 50K gallon fuel bladders, FORCE Modules, and tank gauges.  Federal Stock Class (FSC)  F-35 Air System security backbone requires three (3) separate, linkable deployable facilities per squadron.  Provides support to operations in a deployed environment, used as follows: one each for - Operations (brief/Debrief), Maintenance (classified parts storage), and ALIS (physical ALIS servers).  FY13 requires one set of 3 for Edwards OT.","","","","","","","","","","","","","","","","","491-5a05d3050201ca60c056d6172a2b926c96dee9e580c254572cc43191e5cf0471","root"
