FiscalYear_val,FiscalYear_@footnote,PCOLocation_val,AwardDate_val,FirstDeliveryDate_val,Quantity_val,UnitCost_val,SpecsAvailableNow_val,RFPIssueDate_val,ContractMethod_val,ContractType_val,@SOURCE_FILENAME,@RECORDID,@ROWID,FundingVehicle_val,OCO_val,@PARENTROWID,@PARENT
"2014","","DTRA","2014-02","2014-04","1.000","3.110","true","","C","Various","2016-BASE_PROCUREMENT-2016-DEFENSE_VOL1_ALL-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2016.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2016.xml","a2b09356a1a45aa151afab2aa4be74d3300c176d38c4b100079dfc13c6f8bd75","0-86bc9a4b997df153b70ff6154c02bc785b6de9b945046b6b18563082a8c7785b","","","0-41aa008160dfe6880304bcd64c95f1cb0951041f29e719df7b1778eb15d295ff","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Logistics.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2015","","DTRA","2015-06","2015-07","1.000","3.946","false","","C","Various","2016-BASE_PROCUREMENT-2016-DEFENSE_VOL1_ALL-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2016.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2016.xml","a2b09356a1a45aa151afab2aa4be74d3300c176d38c4b100079dfc13c6f8bd75","1-44cc7bcfd5337a77de082044b9046b45488645c01b2bf06c8bd09061dad603b3","","","0-41aa008160dfe6880304bcd64c95f1cb0951041f29e719df7b1778eb15d295ff","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Logistics.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2013","","DTRA","2013-01","2013-03","1.000","4.310","true","","C","Various","2016-BASE_PROCUREMENT-2016-DEFENSE_VOL1_ALL-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2016.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2016.xml","a2b09356a1a45aa151afab2aa4be74d3300c176d38c4b100079dfc13c6f8bd75","2-cc9e9aa97299d3b616e93be1c08e0879bad20cf5c97aca8043e19fcbb83cd622","","","0-41aa008160dfe6880304bcd64c95f1cb0951041f29e719df7b1778eb15d295ff","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Logistics.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2014","","DTRA","2014-03","2014-05","1.000","3.350","true","","C","Various","2016-BASE_PROCUREMENT-2016-DEFENSE_VOL1_ALL-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2016.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2016.xml","a2b09356a1a45aa151afab2aa4be74d3300c176d38c4b100079dfc13c6f8bd75","0-bae023c0e19b4ffbc18a161abe0aaac68f01715cfd5bfe9f8863b10237f88ebb","","","0-c5c1569726c5a6e5e31314bb4f3a38ce5af2b6be076089629dd64c45c38e8a61","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Logistics.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2014","","DTRA","2014-06","2014-07","1.000","0.196","true","","C","Various","2016-BASE_PROCUREMENT-2016-DEFENSE_VOL1_ALL-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2016.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2016.xml","a2b09356a1a45aa151afab2aa4be74d3300c176d38c4b100079dfc13c6f8bd75","0-aaee3ce5b0f430976eb0dc451834c75a84dd850bcc3d089c614f4397dda71cab","","","0-6acdf4df61914affea0505b44972667ef01319210c58796cd13aa7d19afe4d0a","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Logistics.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2013","","DTRA","2014-05","2014-06","1.000","0.050","true","","C","Various","2016-BASE_PROCUREMENT-2016-DEFENSE_VOL1_ALL-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2016.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2016.xml","a2b09356a1a45aa151afab2aa4be74d3300c176d38c4b100079dfc13c6f8bd75","1-ae7bb1535fa4c368a8d1e575de4eddbd840471a09ae999ec3d5e62ea5443d29e","","","0-6acdf4df61914affea0505b44972667ef01319210c58796cd13aa7d19afe4d0a","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Logistics.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2014","","DTRA","2014-03","2014-05","1.000","0.222","true","","C","Various","2016-BASE_PROCUREMENT-2016-DEFENSE_VOL1_ALL-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2016.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2016.xml","a2b09356a1a45aa151afab2aa4be74d3300c176d38c4b100079dfc13c6f8bd75","0-589525089c7b60787ec9cfb0ac91ed219e82c47ae8c8ef27804b5fd7a74f9df0","","","0-01ccbffc3668a7ffd6871e9c74af19f9675d171a41902443c6d85f0f780b4fea","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Logistics.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2016","","DTRA","2016-05","2016-09","1.000","1.791","false","","C","Various","2016-BASE_PROCUREMENT-2016-DEFENSE_VOL1_ALL-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2016.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2016.xml","a2b09356a1a45aa151afab2aa4be74d3300c176d38c4b100079dfc13c6f8bd75","0-580614788122077849cd9df41be1a92310828d2227fad8213a480a19d3d62441","","","0-0f388f917f986a3cd6219443cd859d7fc2f1da8baeab7d2ca007286825181bf4","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Logistics.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2014","","DTRA","2014-03","2014-05","1.000","3.326","true","","C","Various","2016-BASE_PROCUREMENT-2016-DEFENSE_VOL1_ALL-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2016.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2016.xml","a2b09356a1a45aa151afab2aa4be74d3300c176d38c4b100079dfc13c6f8bd75","1-17fba72de25e4e53f94fec3875c37ebb8037a1ac304196bddc2096bd5c341cb6","","","0-0f388f917f986a3cd6219443cd859d7fc2f1da8baeab7d2ca007286825181bf4","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Logistics.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2013","","DTRA","2014-05","2014-06","1.000","0.106","true","","C","Various","2016-BASE_PROCUREMENT-2016-DEFENSE_VOL1_ALL-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2016.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2016.xml","a2b09356a1a45aa151afab2aa4be74d3300c176d38c4b100079dfc13c6f8bd75","0-35667a78b0a0db4081f737ecd39606c1131591716994b0f50a01934e6e38ac17","","","0-57eb806ff5f324a6ce10d831f2e7a981efa4b7fb0748602cfb07a4a0a888bac3","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Logistics.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2013","","DTRA","2013-09","2014-09","1.000","1.176","true","","","","2016-BASE_PROCUREMENT-2016-DEFENSE_VOL1_ALL-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2016.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2016.xml","a2b09356a1a45aa151afab2aa4be74d3300c176d38c4b100079dfc13c6f8bd75","0-e75cd9b23a1dfcb75c343161c2575f4b5e9179abedede91018cb0990b12f3fb6","PO","","0-c594a3d1ca73ea45b266d6b845aff2ae70cfc1e8a8ca07d92a0a7ef246916c35","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Logistics.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2016","","DTRA","2016-05","2016-09","1.000","0.267","true","","","","2017-BASE_PROCUREMENT-2017-DEFENSE_DTRA-U_PROCUREMENT_JustificationBook_Defense_Threat_Reduction_Agency_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Defense_Threat_Reduction_Agency_PB_2017.xml","3ddef5efcf2bd63258d27607a80262efa07878bcab1567f3a5f43b6da4388e44","0-86116f63eb6f2e871c412d9474bfac9405ad4257323931de0e4b4beefef9a93c","PO","","0-f8b4ac0ee51167e73bc58f3624c6e2f17dbb97c2566a03e607b764fe3327d43d","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Logistics.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2017","","DTRA","2017-07","2017-09","1.000","0.674","false","","","","2017-BASE_PROCUREMENT-2017-DEFENSE_DTRA-U_PROCUREMENT_JustificationBook_Defense_Threat_Reduction_Agency_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Defense_Threat_Reduction_Agency_PB_2017.xml","3ddef5efcf2bd63258d27607a80262efa07878bcab1567f3a5f43b6da4388e44","1-4890110ed95d1d2524390a89f9a66c5a86cb7c3795b052e685e06d462606b880","PO","","0-f8b4ac0ee51167e73bc58f3624c6e2f17dbb97c2566a03e607b764fe3327d43d","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Logistics.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2015","","DTRA","2015-05","2015-06","1.000","0.261","true","","","","2017-BASE_PROCUREMENT-2017-DEFENSE_DTRA-U_PROCUREMENT_JustificationBook_Defense_Threat_Reduction_Agency_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Defense_Threat_Reduction_Agency_PB_2017.xml","3ddef5efcf2bd63258d27607a80262efa07878bcab1567f3a5f43b6da4388e44","2-8b61f9cc5bb393eb9807dafa5457f7e021054b3c36c588646fad4a8dd74dac0d","PO","","0-f8b4ac0ee51167e73bc58f3624c6e2f17dbb97c2566a03e607b764fe3327d43d","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Logistics.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2017","","GD-AIS (Fairfax, VA)","2017-01","2017-08","1.000","2.479","false","","","","2017-BASE_PROCUREMENT-2017-DEFENSE_DTRA-U_PROCUREMENT_JustificationBook_Defense_Threat_Reduction_Agency_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Defense_Threat_Reduction_Agency_PB_2017.xml","3ddef5efcf2bd63258d27607a80262efa07878bcab1567f3a5f43b6da4388e44","0-ff81be0a4e4af4a7c16dfbe24dc08151bdd02b83e6e346d794d8c6e970d79b72","PO","","0-de9fcf6fb39e976b95df95ed385d3fa03a68c7559926e5611d7bf3cb1dca4f25","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Logistics.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2015","","GD-AIS (Fairfax, VA)","2015-05","2015-09","1.000","1.989","true","","","","2017-BASE_PROCUREMENT-2017-DEFENSE_DTRA-U_PROCUREMENT_JustificationBook_Defense_Threat_Reduction_Agency_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Defense_Threat_Reduction_Agency_PB_2017.xml","3ddef5efcf2bd63258d27607a80262efa07878bcab1567f3a5f43b6da4388e44","1-c569e3cc94f06754fe2c6d8fb0b01635dbfa28f8ae315dfe7ec255997cdd0f7a","PO","","0-de9fcf6fb39e976b95df95ed385d3fa03a68c7559926e5611d7bf3cb1dca4f25","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Logistics.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2016","","GD-AIS (Fairfax, VA)","2016-01","2016-09","1.000","1.857","true","","","","2017-BASE_PROCUREMENT-2017-DEFENSE_DTRA-U_PROCUREMENT_JustificationBook_Defense_Threat_Reduction_Agency_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Defense_Threat_Reduction_Agency_PB_2017.xml","3ddef5efcf2bd63258d27607a80262efa07878bcab1567f3a5f43b6da4388e44","2-4e8eeabeba1f217a58075c3b74dffe0fdf6baf04ba2453764b5837fcfb648bdd","PO","","0-de9fcf6fb39e976b95df95ed385d3fa03a68c7559926e5611d7bf3cb1dca4f25","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Logistics.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2017","","DTRA","2017-07","2017-09","1.000","0.517","false","","C","Various","2017-BASE_PROCUREMENT-2017-DEFENSE_DTRA-U_PROCUREMENT_JustificationBook_Defense_Threat_Reduction_Agency_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Defense_Threat_Reduction_Agency_PB_2017.xml","3ddef5efcf2bd63258d27607a80262efa07878bcab1567f3a5f43b6da4388e44","0-7ec63169f2864a147a58a3c8eb46f23b84dd9c435857efe0680d8cd57b1b1c51","","","0-a0aa4b106e5d52f77ebfd09ed2c0ea968e3278a2120344fe326f3d180a8d4c3d","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Logistics.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2016","","DTRA","2016-04","2016-06","1.000","0.509","true","","C","Various","2017-BASE_PROCUREMENT-2017-DEFENSE_DTRA-U_PROCUREMENT_JustificationBook_Defense_Threat_Reduction_Agency_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Defense_Threat_Reduction_Agency_PB_2017.xml","3ddef5efcf2bd63258d27607a80262efa07878bcab1567f3a5f43b6da4388e44","0-84e264fb21d71e068b67badf66cd3622e2489d1cdee6c91be418bc91e65eb2a3","","","0-6461005c021cfc43c8efe308792125f36a503d65fd4652e11d36da1b816dd749","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Logistics.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2015","","DTRA","2015-03","2015-05","1.000","0.500","true","","C","Various","2017-BASE_PROCUREMENT-2017-DEFENSE_DTRA-U_PROCUREMENT_JustificationBook_Defense_Threat_Reduction_Agency_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Defense_Threat_Reduction_Agency_PB_2017.xml","3ddef5efcf2bd63258d27607a80262efa07878bcab1567f3a5f43b6da4388e44","1-f74d75393c9e4e87beef53af507408a3393d428440dba8eb1817a37a4a748cf4","","","0-6461005c021cfc43c8efe308792125f36a503d65fd4652e11d36da1b816dd749","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Logistics.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2016","","DTRA","2016-06","2016-07","1.000","1.050","true","","C","Various","2017-BASE_PROCUREMENT-2017-DEFENSE_DTRA-U_PROCUREMENT_JustificationBook_Defense_Threat_Reduction_Agency_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Defense_Threat_Reduction_Agency_PB_2017.xml","3ddef5efcf2bd63258d27607a80262efa07878bcab1567f3a5f43b6da4388e44","0-9a7510bbfc8f4ec75a18ff7f8591c5ffb7050051eb3dcdc5c2a6de26b222891d","","","0-aeac2f08cf38c02cdd2b3a904dd142ae2f3e82b6f5fa91fde3a9ad2c987e469d","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Logistics.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2015","","DTRA","2015-07","2015-09","1.000","0.943","true","","C","Various","2017-BASE_PROCUREMENT-2017-DEFENSE_DTRA-U_PROCUREMENT_JustificationBook_Defense_Threat_Reduction_Agency_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Defense_Threat_Reduction_Agency_PB_2017.xml","3ddef5efcf2bd63258d27607a80262efa07878bcab1567f3a5f43b6da4388e44","1-a2113fedb98657c60901fcbe66c850152ee7c518a9328ce74b49d8392834d86b","","","0-aeac2f08cf38c02cdd2b3a904dd142ae2f3e82b6f5fa91fde3a9ad2c987e469d","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Logistics.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2017","","DTRA","2017-07","2017-12","1.000","1.069","false","","C","Various","2017-BASE_PROCUREMENT-2017-DEFENSE_DTRA-U_PROCUREMENT_JustificationBook_Defense_Threat_Reduction_Agency_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Defense_Threat_Reduction_Agency_PB_2017.xml","3ddef5efcf2bd63258d27607a80262efa07878bcab1567f3a5f43b6da4388e44","0-3b4eb127dcda23cac390d14e40ec5abba58d605ed46d0eda35699b7e5edcb542","","","0-22f95b0c81c6fe8f7cd479770a7801ab6985b4be9295956b73a5e9f81289277d","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Logistics.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2015","","DTRA","2015-07","2015-09","1.000","0.327","true","","C","FP","2017-BASE_PROCUREMENT-2017-DEFENSE_DTRA-U_PROCUREMENT_JustificationBook_Defense_Threat_Reduction_Agency_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Defense_Threat_Reduction_Agency_PB_2017.xml","3ddef5efcf2bd63258d27607a80262efa07878bcab1567f3a5f43b6da4388e44","0-b12d307ec79a5a3a92b421fe0eafa03e3ded549e0bd0f34339d343a61945d5b4","","","0-05fd36225700dd36da91afc6b79db62a1b41d080f39546b4c0255bddbc56426d","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Logistics.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2015","","DTRA","2015-08","2015-09","1.000","1.793","true","","SS","FP","2017-BASE_PROCUREMENT-2017-DEFENSE_DTRA-U_PROCUREMENT_JustificationBook_Defense_Threat_Reduction_Agency_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Defense_Threat_Reduction_Agency_PB_2017.xml","3ddef5efcf2bd63258d27607a80262efa07878bcab1567f3a5f43b6da4388e44","0-13497cd1d648b2d0556ddda2ca4e91e696f685c23fcd9c72b1d0525274f2ce29","","","0-30124c45542160f9ad8e274b1688020614ffbb0957e782e059f6ad363695bd82","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Logistics.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2015","","DTRA","2015-08","2015-09","1.000","1.771","true","","C","FP","2017-BASE_PROCUREMENT-2017-DEFENSE_DTRA-U_PROCUREMENT_JustificationBook_Defense_Threat_Reduction_Agency_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Defense_Threat_Reduction_Agency_PB_2017.xml","3ddef5efcf2bd63258d27607a80262efa07878bcab1567f3a5f43b6da4388e44","0-c4d2597991ba1fffd41282752f2e3674c81bbe1c6873afc9a1db172d63d8c054","","","0-cf0d4442baa5a4f6e9dba2dccc38a7c69f583224ef73c99f9a7651d224056500","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Logistics.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2015","","DTRA","2015-07","2015-09","1.000","0.055","true","","C","FP","2017-BASE_PROCUREMENT-2017-DEFENSE_DTRA-U_PROCUREMENT_JustificationBook_Defense_Threat_Reduction_Agency_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Defense_Threat_Reduction_Agency_PB_2017.xml","3ddef5efcf2bd63258d27607a80262efa07878bcab1567f3a5f43b6da4388e44","0-a961043e67b6c048ca49e5761ca3f5b2f6ba348fe83e80c81c380ff84caf24a6","","","0-837a7d9867d3ca0981408e7021d55a5207baef4846c1a67f6c4411cfc86a1c76","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Logistics.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2017","","DTRA","2017-05","2017-07","1.000","1.698","false","","","","2017-BASE_PROCUREMENT-2017-DEFENSE_DTRA-U_PROCUREMENT_JustificationBook_Defense_Threat_Reduction_Agency_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Defense_Threat_Reduction_Agency_PB_2017.xml","3ddef5efcf2bd63258d27607a80262efa07878bcab1567f3a5f43b6da4388e44","0-c840bf351d35276e557f6f6f4f1429e1df9b9c10f83c0c45190ac3d334a70d1c","Various","","0-0d8bb82b8edf85ba7411d934ee97e31af31f7b98490a0076603f61d9d2da5d1b","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Logistics.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2016","","DTRA","2016-08","2016-09","1.000","0.750","true","","C","Various","2017-BASE_PROCUREMENT-2017-DEFENSE_DTRA-U_PROCUREMENT_JustificationBook_Defense_Threat_Reduction_Agency_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Defense_Threat_Reduction_Agency_PB_2017.xml","3ddef5efcf2bd63258d27607a80262efa07878bcab1567f3a5f43b6da4388e44","0-6e3d6305e2862addf1bca16ddfb1cf7be9563fdc0f6438d44acb84212143f87e","","","0-855c9f85316a87464977c2a01d364c55953ccc8bc8b35a0a7c805eded359676b","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Logistics.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2016","","DTRA","2016-05","2016-09","1.000","1.041","false","","C","Various","2017-BASE_PROCUREMENT-2017-DEFENSE_DTRA-U_PROCUREMENT_JustificationBook_Defense_Threat_Reduction_Agency_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Defense_Threat_Reduction_Agency_PB_2017.xml","3ddef5efcf2bd63258d27607a80262efa07878bcab1567f3a5f43b6da4388e44","0-3785d8c51b288e9daf48b5b3a3c97f5861163b9b38aa7da52653d57975186e34","","","0-7c221b72fc86ecaa7b75a69d617f76c635ab11914389e4f2e3d4b0f8a557a00b","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Logistics.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2016","","DTRA","2016-05","2016-09","1.000","0.267","true","","","","2017-BASE_PROCUREMENT-2017-DEFENSE_DTRA-U_PROCUREMENT_MasterJustificationBook_Defense_Threat_Reduction_Agency_PB_2017.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Defense_Threat_Reduction_Agency_PB_2017.xml","9044500a55e960371d53601ddfcdfca183265a453df2fd04fe29b8b19e4b9cd4","0-d9b9b5d511d7a7570c75203e9b44d879cee23294b868045d4946eaa0ed57ccac","PO","","0-c3bbb59ba55b3a2e15822e86ac877f8cf496a3c2c804703f9ae8186086919cfa","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Logistics.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2017","","DTRA","2017-07","2017-09","1.000","0.674","false","","","","2017-BASE_PROCUREMENT-2017-DEFENSE_DTRA-U_PROCUREMENT_MasterJustificationBook_Defense_Threat_Reduction_Agency_PB_2017.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Defense_Threat_Reduction_Agency_PB_2017.xml","9044500a55e960371d53601ddfcdfca183265a453df2fd04fe29b8b19e4b9cd4","1-12c15174e4004a097f6e34eab6d30d8b1b27f3c52f056212f558f64788639322","PO","","0-c3bbb59ba55b3a2e15822e86ac877f8cf496a3c2c804703f9ae8186086919cfa","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Logistics.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2015","","DTRA","2015-05","2015-06","1.000","0.261","true","","","","2017-BASE_PROCUREMENT-2017-DEFENSE_DTRA-U_PROCUREMENT_MasterJustificationBook_Defense_Threat_Reduction_Agency_PB_2017.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Defense_Threat_Reduction_Agency_PB_2017.xml","9044500a55e960371d53601ddfcdfca183265a453df2fd04fe29b8b19e4b9cd4","2-c9bf3cf0fe7a7c867ec88df74fda46d6ea4c349473e643819b196282e6076f39","PO","","0-c3bbb59ba55b3a2e15822e86ac877f8cf496a3c2c804703f9ae8186086919cfa","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Logistics.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2017","","GD-AIS (Fairfax, VA)","2017-01","2017-08","1.000","2.479","false","","","","2017-BASE_PROCUREMENT-2017-DEFENSE_DTRA-U_PROCUREMENT_MasterJustificationBook_Defense_Threat_Reduction_Agency_PB_2017.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Defense_Threat_Reduction_Agency_PB_2017.xml","9044500a55e960371d53601ddfcdfca183265a453df2fd04fe29b8b19e4b9cd4","0-21e8d864f955a9d5596e9151f43b3031228f7a1c191fef46fdc5e9382f28b26f","PO","","0-f173b6efcb60aa018f5e0d8860b06840e1be52b2a2d1ea051b7370fad01d6fd1","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Logistics.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2015","","GD-AIS (Fairfax, VA)","2015-05","2015-09","1.000","1.989","true","","","","2017-BASE_PROCUREMENT-2017-DEFENSE_DTRA-U_PROCUREMENT_MasterJustificationBook_Defense_Threat_Reduction_Agency_PB_2017.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Defense_Threat_Reduction_Agency_PB_2017.xml","9044500a55e960371d53601ddfcdfca183265a453df2fd04fe29b8b19e4b9cd4","1-b6b7ea1c020b72725fb49fe41753c61b517ea9ea6c06825248c42f581988368b","PO","","0-f173b6efcb60aa018f5e0d8860b06840e1be52b2a2d1ea051b7370fad01d6fd1","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Logistics.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2016","","GD-AIS (Fairfax, VA)","2016-01","2016-09","1.000","1.857","true","","","","2017-BASE_PROCUREMENT-2017-DEFENSE_DTRA-U_PROCUREMENT_MasterJustificationBook_Defense_Threat_Reduction_Agency_PB_2017.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Defense_Threat_Reduction_Agency_PB_2017.xml","9044500a55e960371d53601ddfcdfca183265a453df2fd04fe29b8b19e4b9cd4","2-1cb4dc3f9b2ca11b5cb95e89d987e15057344fd8f7112a39ae98058e9cd2c26e","PO","","0-f173b6efcb60aa018f5e0d8860b06840e1be52b2a2d1ea051b7370fad01d6fd1","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Logistics.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2017","","DTRA","2017-07","2017-09","1.000","0.517","false","","C","Various","2017-BASE_PROCUREMENT-2017-DEFENSE_DTRA-U_PROCUREMENT_MasterJustificationBook_Defense_Threat_Reduction_Agency_PB_2017.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Defense_Threat_Reduction_Agency_PB_2017.xml","9044500a55e960371d53601ddfcdfca183265a453df2fd04fe29b8b19e4b9cd4","0-86078c54aa1c75b8596631a30694de61b0a910b378ed5b5a93a59f31c2f99768","","","0-d6c8afca53e33a1fab82aba6fbf2b050395e2df3d93daef52eed25ed77baee7b","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Logistics.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2016","","DTRA","2016-04","2016-06","1.000","0.509","true","","C","Various","2017-BASE_PROCUREMENT-2017-DEFENSE_DTRA-U_PROCUREMENT_MasterJustificationBook_Defense_Threat_Reduction_Agency_PB_2017.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Defense_Threat_Reduction_Agency_PB_2017.xml","9044500a55e960371d53601ddfcdfca183265a453df2fd04fe29b8b19e4b9cd4","0-7b891082342723261c109c7759ae3b9547c58d24ba23e7f68d11b053b5235471","","","0-7a9c3bd038c1d77e8131df28a796d8feb4cb4958bb8628fff8c2316147e6deef","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Logistics.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
