Name_val,Cost_BudgetYearFour_Quantity_val,Cost_BudgetYearFour_TotalCost_val,Cost_BudgetYearFive_Quantity_val,Cost_BudgetYearFive_TotalCost_val,Cost_BudgetYearThree_Quantity_val,Cost_BudgetYearThree_TotalCost_val,Cost_BudgetYearTwo_Quantity_val,Cost_BudgetYearTwo_TotalCost_val,@SOURCE_FILENAME,@RECORDID,@ROWID,@PARENTROWID,@PARENT
"Air Force Active","","","","","2","1.03","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL1-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","c12bf91475de8587e221f78e015697b94ee67c22df06244e916e35d3b131b713","0-cb8c60de76ccb7dd3afe7afc325840707ba1226c4cbd1b91570b2b23dbb9b307","0-f66971a15348e08147cb49aa0634eec8f9bef4525ebef1f5b6d87e1122fdace2","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","","","1","0.913","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL1-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","c12bf91475de8587e221f78e015697b94ee67c22df06244e916e35d3b131b713","0-ac86fba0a0335ec8c2b3341fd7921fe26df03810fd7b55c045259868b836285b","0-3bf5a87c3e4a5bfec298a0ac19bbcfb56c1d7955b03c7e0faf7e81012ec79bc6","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Reserve","","","","","1","1.5","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL1-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","c12bf91475de8587e221f78e015697b94ee67c22df06244e916e35d3b131b713","0-d88843712f03a8b5735eec2ccea4dd79c3045874c924a0968bed46ed01dc5539","0-e682045755b6ad93622881fa7e94f01354f97d84ea7846a9bd742e9065dc652f","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Reserve","2","5.711","","","","","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL1-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","7103ccacf3bcf8885c687ca81799feb5ad6d22ee47fffa91b202a5f1d80f9896","0-8892280f67b8c9bf751165a5608c0b8ee8ef332aab47ee9416a83c545c9a5a6a","0-503f0c572601eb727525b243e6db3b56d8e41569cf86474d93b85a7bba24fcee","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air National Guard","","","","","0","0.074","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL1-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","7103ccacf3bcf8885c687ca81799feb5ad6d22ee47fffa91b202a5f1d80f9896","0-acd9e26aaac7f01f69f894206486c99dc14effb250c8e1264bd09913841ed0b6","0-7d3811eb533bed732d5fd24e0b638da4988daaeafcf6078a11a7a862ce8cbcc4","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Reserve","","","","","0","0.106","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL1-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","7103ccacf3bcf8885c687ca81799feb5ad6d22ee47fffa91b202a5f1d80f9896","1-331502336b7349cb0e01505290eddb3142a11c5235da8e42a2e031f69448e053","0-7d3811eb533bed732d5fd24e0b638da4988daaeafcf6078a11a7a862ce8cbcc4","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","14","5.446","","","","","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL1-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","4875ce1ca161338d2d88f54c56b28abec8156d63fa0ba19e7eebcdfe679e085b","0-96540202e82959173e13cae8068291a696b89fd8b6c90d84cec94fb5ac1398be","0-5d7165360bfbe77d18eb5929673ad1407f927e789f460e4605d30ae03d033b8c","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","2","5.8","","","","","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL1-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","4875ce1ca161338d2d88f54c56b28abec8156d63fa0ba19e7eebcdfe679e085b","0-24525bf50be332eae647b64d83279ce8a142936ffdba51ea7ef36c29e5c0bf92","0-3bda98e78d9707765e206d4528084f92d1a2eecce94bdcada74a60f2b570cc4f","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","","","19","5.287","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL1-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","6f4271683d56e417e5d0ea0b9317ddea31ea32c55bf8af2af4b39a423bbb3567","0-561a3ac86101337670f7572562f7e8641c08194b6e4e74e472faaba1f98079e0","0-52793369ca938e06215ea4bdb16e4f492fe63ce5231562455e4c78acbe820ad9","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air National Guard","","","","","22","6.121","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL1-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","6f4271683d56e417e5d0ea0b9317ddea31ea32c55bf8af2af4b39a423bbb3567","1-0a0d456f4916eef0ec72ec75c7919af3ffb3fda0dff2b6f80dae354ad2f59c23","0-52793369ca938e06215ea4bdb16e4f492fe63ce5231562455e4c78acbe820ad9","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Reserve","","","","","7","1.948","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL1-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","6f4271683d56e417e5d0ea0b9317ddea31ea32c55bf8af2af4b39a423bbb3567","2-9607420710e5f27f36605391b055bb30cccfe2bfa974b74a270c9765ae829d36","0-52793369ca938e06215ea4bdb16e4f492fe63ce5231562455e4c78acbe820ad9","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","","","2","10.673","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL1-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","a625cb81ca52742dfbcc6b23120626215e271b121c3aaef4f3993e3d71e07399","0-bdea7de91a7b2d8643a07cf72a4c689bb8664af3b1a66e8cd80b52834b3cca60","0-f11426c3d3199579c65719e6ee9ab5327de4980a8275755f71a2dbf41c4e73ad","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","","","1","6.997","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL1-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","6f89a6b99fc532e1a96a383fde9c924189a4184de1a55ab8bb255412fb50a0bf","0-342afe901a48227dd6b3ac309f8aa6416f117ce56b93844def22b1873dd5fff1","0-a74e1959541718cbad0350f42f9ec72a390b308cc839696c8b0802d78fd68d1a","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","","","2","44.73","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL1-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","6f89a6b99fc532e1a96a383fde9c924189a4184de1a55ab8bb255412fb50a0bf","0-1a332572ef467e6631534f2ec55e12cb7fde350583215af87bbf3914251224e8","0-98f83e52a073413d2ccde941ad918f00888f28c5a2eaa21afe5b5438f9b53c7e","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","","","1","5.203","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL1-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","6f89a6b99fc532e1a96a383fde9c924189a4184de1a55ab8bb255412fb50a0bf","0-510cad48cfb42de0dd2bcb3aa9c23ea0bb10d03aa880567271cfe0cce67bdd7b","0-f8e92a613c7e037cfee4ad28e07085814acbbbaaccb93614c82b510008778c72","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","","","4","44.095","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL1-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","27c90512913156ada904e4b628c54c7caee0bf83bd3f60ef805aad556cf587ce","0-1eb7830a99372b6a425a95106fd627f413547bbac918a97867f6815a8ecaae17","0-7ff79b58bd4a97b29941dae261fe3ab746004a14eb9be0cef1968d3c0dc4c106","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","","","","","1","3.19","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL1-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","0e7ca63466b03a1371fa42e708c1a34d2d17e9d9f5c4066df262e86376c373f1","0-2a20551a4a9b636cdbe63ecd03ad8aa179d030fde8398fac2b2efdfd8425f14e","0-93198a4ac0ba446c683dd749f8e3bb5e4646c397a14622d3a52bb77925b6d0cb","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air National Guard","","","","","2","6.87","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL1-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","f5bf96cfeb8a51f263b270a38de465b90b8814a746f9a492d3511d30c4da9565","0-a230a159fab8af059bb98053c9ddeb64a37d43339ca49576cb78535b094a1a2b","0-6e41f320e1d2d535b4f546cdb6c8c270fa286fd34ec374f6e7e257dc8d4a29ab","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","","","","","20","0.452","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL1-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","4824fc05d19394cc85737ba30a7f7988ae1cb991f493650a3bd4c97410126e2a","0-7e09dfc6b03c34defb2c5a9015b3c57089b3f25a0ad43d265871daa4a361759c","0-18a291d9f39a05b541956b531f1627c15a85c86b6c0af41c8553e718dbb7c010","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","","","","","10","0.5","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL1-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","4824fc05d19394cc85737ba30a7f7988ae1cb991f493650a3bd4c97410126e2a","0-47e8cc2f17c7316d76e150deeb55585145f21bdc7305293f0d8737667c5011c5","0-2e2018d8c16bfa0871976bc058ba7763aca351d27e130c3555c6d977158dc1a9","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air National Guard","","","","","","","5","0.25","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL1-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","4824fc05d19394cc85737ba30a7f7988ae1cb991f493650a3bd4c97410126e2a","1-c58bad6357593626d8c1fd30e0bc31ebe74b5efb083bc7b324d8cf08edce9223","0-2e2018d8c16bfa0871976bc058ba7763aca351d27e130c3555c6d977158dc1a9","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Reserve","","","","","","","5","0.25","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL1-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","4824fc05d19394cc85737ba30a7f7988ae1cb991f493650a3bd4c97410126e2a","2-8d7bebb6efd8c987bd17bdc1d4f2d369e7ecfd598bf84c103b0882e5953d8c4b","0-2e2018d8c16bfa0871976bc058ba7763aca351d27e130c3555c6d977158dc1a9","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","","","","","11","1.375","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL1-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","645944f97916cf96b4f5164162b90064cc7498f636c6a81e29631f7434d839d6","0-4d0a0d540d42b054a212db0f72c06f5257150aec1abe2b3e65b89dcc2e68a0e7","0-aead3c91bec8a85ff2d1461b6d4c0d65491eccbc2747ab92300061c9d2a1adb4","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","","","5","2.637","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL1-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","7732696870c884d938e9b25ec0ba51aac45abccda2d30b9180f2a06d217633d9","0-1378729450da3b14dd58003ea09f26295168405b6403463d5e773f322453620c","0-13c6a72bbf266da78aa5944eadd504a39914a00b04056010dd26c23d34dddff9","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","","","","","129","0.000","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL1-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","317785c526a07c6acfa97b43ef7d640692fa6f7c314e3c6dee67b1ffa21fa7d9","0-84f1e03691993f18ea154ae36e237374d203374dc56678c04fbe927c4e056ee2","0-c8fe9f35408f08d3e40130b5daba4888b0b191cfd65881f0f3816b5dd509ddd7","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","","","24","4.317","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL1-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","72d2d37e52d012d7834b6bcdb1b622f7dedc7cfb0a2ef26e251b145241082893","0-0f3e2a598b212dfe3dec6a7bbca60b9c67abd02ef3a608ecc6d9baf433b4b472","0-a1f0aaf98a25ef1c71abeeaef1d285070e088044a83ad735d07af56ec1d7580e","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","","","12","6.458","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL1-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","72d2d37e52d012d7834b6bcdb1b622f7dedc7cfb0a2ef26e251b145241082893","0-f07ed1e78f1935ffb625e3e299db4fe3fbaf4c095e41522bf072cd40c0b5d560","0-8dcb29fe0b99cfd28e92b8139880494fad3d1ecfb05cfde021af716cdc8f7bb5","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","26","3.243","","","","","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL1-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","72d2d37e52d012d7834b6bcdb1b622f7dedc7cfb0a2ef26e251b145241082893","0-6aaddedefde9e0bab2d2f7ef72acae4f06e0b1a116bc9e46961569819fba9a2e","0-c855df5c856c3e919cff73e987ff410fef95cced9720b996d7cb5deec352f456","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","15","0.698","","","5","0.244","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL1-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","72d2d37e52d012d7834b6bcdb1b622f7dedc7cfb0a2ef26e251b145241082893","0-cf617b2e9edc8e3fb0a4e24c7685660698b0cafafc7e2bfa2ddc32e23781342d","0-ae37f5095c0a772b5a6877f09fa082fd7fa7d5022723113f673e9597db9b73d4","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","","","","","6","2.659","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL1-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","72d2d37e52d012d7834b6bcdb1b622f7dedc7cfb0a2ef26e251b145241082893","0-53403df7c0fd14908d3b4d1f72075b85baad531404737f0fa990169e766c98a7","0-d5e35462288fff24edaf24c214fbd31e539076c18fef10476d00a744898c12a9","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","","","","","3","0.000","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL1-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","41cfea4ffa5f7d0bf22d9d57b4ad5d5a11dfebfb7b9e0e616447e90c3d6b9ca7","0-07de60ca4a82d6e79806d09c1bb4d99f29cc8b54ff0fdd25de2eb75b41a3ac16","0-b4a493aeeeecea0f58e690c9794ed4148ffbd41c081800ffc89af1649ac52d70","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","","","111","4.851","3","0.486","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL1-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","a3dbc6d894dd1f6cbd3487015706e63693bd8e3f60b5fdd3fd1f5b137bd1e334","0-1ae1f3ba477378bb4d358a057b84a5325870ae0b6ae5bf4f8d4086ca21311a89","0-82e467206c65905094487cc8277eedcd1f404b40e64eb663a5225ed2d72c5ae6","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","22","12.672","","","5","2.832","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL1-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","4da1b2d04fecf7209b9851df892d9f5e4a8889f362e89ab51c30fdbc46fac639","0-7f645d60cc052699ecff4962cc12ed5c70be025e66653af062718af813c02d01","0-c81261f232c86bed208c1000b4120c0c5ed404103d4a45cfb30bf82eb4befec3","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","8","3.229","2","0.644","1","0.409","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL1-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","4da1b2d04fecf7209b9851df892d9f5e4a8889f362e89ab51c30fdbc46fac639","0-07d76748675250cebb4e034022aaee2cf4ab07b6f4fdbce36878df3fbdd05d3f","0-0d04f05b1e19c25577a267114f4dadff6620835407e3760187a75e1e89cd8437","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air National Guard","12","3.804","1","0.322","3","0.935","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL1-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","4da1b2d04fecf7209b9851df892d9f5e4a8889f362e89ab51c30fdbc46fac639","1-607b1218627529d18cc4fae9b33cd6295ee8bb7478539bffea52bfbbfa833c68","0-0d04f05b1e19c25577a267114f4dadff6620835407e3760187a75e1e89cd8437","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","","","30","1.59","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL1-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","4da1b2d04fecf7209b9851df892d9f5e4a8889f362e89ab51c30fdbc46fac639","0-b8b4bc5384be631c7dc49918469efc66af882a4f87e8b22d995bc74e7eafa010","0-36902a41d6f8daaca380086afbbd4fb0e36ce525814bae98b89244b6e0ba7e93","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","","","24","0.211","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL1-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","4da1b2d04fecf7209b9851df892d9f5e4a8889f362e89ab51c30fdbc46fac639","0-137cbf3fb16704eb29ce4d7384674e9c77b556b1c311c1ffa8c0350f2e6ad114","0-81a02aa199a66cf9af735cd4abebf61d936c5c135f3cdf4ad24cd4edb2dd8dc2","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air National Guard","","","","","5","0.044","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL1-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","4da1b2d04fecf7209b9851df892d9f5e4a8889f362e89ab51c30fdbc46fac639","1-4ff582123a5619472a506089257e6b9032ca4e88711d03a56a556afe4cdc10fc","0-81a02aa199a66cf9af735cd4abebf61d936c5c135f3cdf4ad24cd4edb2dd8dc2","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
