ServiceAgencyName_val,ServiceAgencyName_@footnote,ProcQuantity_val,ProcQuantity_@footnote,AcceptedBeforeOct1_val,@SOURCE_FILENAME,@RECORDID,@ROWID,ServiceAgencySuffix_val,ComponentMonthlyDeliveryScheduleList_ComponentMonthlyDeliverySchedule,@PARENTROWID,@PARENT
"Army","","341238","","","2015-BASE_PROCUREMENT-2015-ARMY_AMMO-PROCUREMENT_JustificationBook_Army_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2015.xml","51da44a02e102264cdf564555e997255cb2a5f9c44042c0190f95ffc00dd10f7","0-d8a2985f579831ba939c34dd9017b7bb08ac4842c910f0c5a77a444da22a1e1f","","","1-11912d83549c7b172c8f5204624b3c96f712cdd215f043c376be52ca151e7ec0","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Air Force","","11902","","","2015-BASE_PROCUREMENT-2015-ARMY_AMMO-PROCUREMENT_JustificationBook_Army_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2015.xml","51da44a02e102264cdf564555e997255cb2a5f9c44042c0190f95ffc00dd10f7","1-964f3d5f2d941f91f3c83a98c815bb7d810199751e8762d17e530bcb488e32c3","","","1-11912d83549c7b172c8f5204624b3c96f712cdd215f043c376be52ca151e7ec0","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Navy Special Operations","","2977","","","2015-BASE_PROCUREMENT-2015-ARMY_AMMO-PROCUREMENT_JustificationBook_Army_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2015.xml","51da44a02e102264cdf564555e997255cb2a5f9c44042c0190f95ffc00dd10f7","2-d14c9623354b5fe4dec55a3a2cb6f41fe7ab7c3bdcf0739e51abd322ad8b2306","","","1-11912d83549c7b172c8f5204624b3c96f712cdd215f043c376be52ca151e7ec0","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Army","","125344","","","2015-BASE_PROCUREMENT-2015-ARMY_AMMO-PROCUREMENT_JustificationBook_Army_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2015.xml","51da44a02e102264cdf564555e997255cb2a5f9c44042c0190f95ffc00dd10f7","0-424a8c800babf8d7964c54936294f2049ded4b003ac5b5151cace92e74c437ba","","","0-b0a155bc0347d491156003d413f7684aaa8df7db1ee532bddf756c3b5c65c784","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Air Force","","1957","","","2015-BASE_PROCUREMENT-2015-ARMY_AMMO-PROCUREMENT_JustificationBook_Army_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2015.xml","51da44a02e102264cdf564555e997255cb2a5f9c44042c0190f95ffc00dd10f7","1-dd8f6eab7c6bead376924553be272235f0760194e1d1eb4a12f4d4eb0ebbaeea","","","0-b0a155bc0347d491156003d413f7684aaa8df7db1ee532bddf756c3b5c65c784","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Army","","48802","","","2015-BASE_PROCUREMENT-2015-ARMY_AMMO-PROCUREMENT_JustificationBook_Army_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2015.xml","51da44a02e102264cdf564555e997255cb2a5f9c44042c0190f95ffc00dd10f7","0-180bccd012c05a0c886c5b45fea84b2177fc00bccf1d807e68f389243af21b3a","","","0-5a4c397728c7d543989e87702aad1270dace36ed9a9201ef7516ecc0dd4e79a5","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Marine Corps","","15814","","","2015-BASE_PROCUREMENT-2015-ARMY_AMMO-PROCUREMENT_JustificationBook_Army_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2015.xml","51da44a02e102264cdf564555e997255cb2a5f9c44042c0190f95ffc00dd10f7","1-cb6009b8bfa5446dbf7f1dce1979aefe892ee58ccb4fa528d2fe4545f9488cf5","","","0-5a4c397728c7d543989e87702aad1270dace36ed9a9201ef7516ecc0dd4e79a5","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Army","","196989","","","2015-BASE_PROCUREMENT-2015-ARMY_AMMO-PROCUREMENT_JustificationBook_Army_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2015.xml","51da44a02e102264cdf564555e997255cb2a5f9c44042c0190f95ffc00dd10f7","0-95d49ebc8d15220dfb7c62c4fd0200af8a6ab12d78f8a7cafadd0731969d3f06","","","1-e35a048434e906e6424c00fdf18cfb13e21857a591391f0a3b99bed60676625b","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Army","","105053","","","2015-BASE_PROCUREMENT-2015-ARMY_AMMO-PROCUREMENT_JustificationBook_Army_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2015.xml","51da44a02e102264cdf564555e997255cb2a5f9c44042c0190f95ffc00dd10f7","0-75080c5a5eabd261e500092dcc77c0f591d86916bd90d4f12e255f18e553be77","","","2-e9190221ae601d3a8dec031be3edd34c44c5a185ed8479f5ca8b90c0d96e502d","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Army","","107500","","","2015-BASE_PROCUREMENT-2015-ARMY_AMMO-PROCUREMENT_JustificationBook_Army_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2015.xml","547daedf0dfffad62eb7716b293de8e5e62cd186dd4f5296a69e74e800607971","0-8f0533770ebaae54ccea3c4defbc5388388acb2598ac2c71b0b74b4631bdd0e5","","","0-7f89d15491716cb388909dc57cdb9e73c29da306c45907a2c041df4f51569b92","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Army","","48002","","","2015-BASE_PROCUREMENT-2015-ARMY_AMMO-PROCUREMENT_JustificationBook_Army_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2015.xml","547daedf0dfffad62eb7716b293de8e5e62cd186dd4f5296a69e74e800607971","0-ffa119f3fb2d8926572ff9dc34c78e0e5381555f45aa1af88bf044e6dbae239e","","","0-722268ce2d1399046a85687a2cd8140ebf760b1f96ce0c02d5408be4d30906c5","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Army","","11058","","","2015-BASE_PROCUREMENT-2015-ARMY_AMMO-PROCUREMENT_JustificationBook_Army_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2015.xml","547daedf0dfffad62eb7716b293de8e5e62cd186dd4f5296a69e74e800607971","0-a24afb693ac682d2ee0da34ce1207405e83ce4117e6bea65d946d6a0375091b9","","","1-335dc095b8b3fc601e309609a6ec0c54b7ff9ee6b892a123641019fef5bd4c1e","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Army","","1253","","","2015-BASE_PROCUREMENT-2015-ARMY_AMMO-PROCUREMENT_JustificationBook_Army_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2015.xml","c9b650f5adcb830e91b6fd7e04ebd32b89588c89d14e1fa839ccb59cc2d6caa5","0-77115211090d89055d5bced1a7560f6b05e291e859a9869cdaf5150c91594279","","","0-85103a3f21b88eff352f96f31ae1bfdbb8f17ab337d2c2e6274757cc980d9179","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Army","","5675","","","2015-BASE_PROCUREMENT-2015-ARMY_AMMO-PROCUREMENT_JustificationBook_Army_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2015.xml","c9b650f5adcb830e91b6fd7e04ebd32b89588c89d14e1fa839ccb59cc2d6caa5","0-59197ce97b4ecc9d37a294c615ae0fbdbe876ff0418ef0b6b9edc2d038c64b71","","","1-f32215e068bd3293705d17acbf339d874f338ba9bf9c8ba8637f793cf1ed2ad0","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Army","","19612976","","","2015-BASE_PROCUREMENT-2015-ARMY_AMMO-PROCUREMENT_JustificationBook_Army_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2015.xml","da608d33b79cd8fc8fd78844c2ea908228af68c578e947fa75f6ad8f1ff73ef3","0-57be968326c61f817b384e5d5b53c4d20fcb121aa5b5fd3658c669ad64780bd6","","","0-12aa6a7246e78769ab7e00b0e83fcefd0ec8f007b13a348a99d111defb6285a5","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Army","","10103591","","","2015-BASE_PROCUREMENT-2015-ARMY_AMMO-PROCUREMENT_JustificationBook_Army_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2015.xml","da608d33b79cd8fc8fd78844c2ea908228af68c578e947fa75f6ad8f1ff73ef3","0-0251f740a295f726b81e239e4b04db686b041a8527fc2e7c66e79577b2f6fa4b","","","1-5158ff39212e84fd1a9af6c24ddc3bff5fa52af0a2dfc84642b2277939743052","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Army","","7345949","","","2015-BASE_PROCUREMENT-2015-ARMY_AMMO-PROCUREMENT_JustificationBook_Army_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2015.xml","da608d33b79cd8fc8fd78844c2ea908228af68c578e947fa75f6ad8f1ff73ef3","0-9cb24f9955dd1e4a06770c7def4c6aa7bad0d1c4fe9e59329a62a9afb70bd846","","","2-0fc27ffd323dc3831d1f41a403ab39554b5178a0d49a69f1f98806f7a15455cd","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Army","","3800202","","","2015-BASE_PROCUREMENT-2015-ARMY_AMMO-PROCUREMENT_JustificationBook_Army_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2015.xml","b8faa5c1cb7739bab4b2bb3f57a836e4650dcacd21b0638c88b6eb56d6a09f4d","0-97684cc0f31dd44dd26a9d3e7f2700adab97daaba76e6abf91453cbde6e7ebfa","","","0-45b962cbbbf5740716cc1f44e5164daf99bc61f7078f5937e72312b2323dcd44","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Naval Sea Systems Command","","1476400","","","2015-BASE_PROCUREMENT-2015-ARMY_AMMO-PROCUREMENT_JustificationBook_Army_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2015.xml","b8faa5c1cb7739bab4b2bb3f57a836e4650dcacd21b0638c88b6eb56d6a09f4d","1-3315f8611b8d510ada6d4e904c56a40ce67f29e448fb01096caf296b19f848ad","","","0-45b962cbbbf5740716cc1f44e5164daf99bc61f7078f5937e72312b2323dcd44","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Air Force","","847846","","","2015-BASE_PROCUREMENT-2015-ARMY_AMMO-PROCUREMENT_JustificationBook_Army_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2015.xml","b8faa5c1cb7739bab4b2bb3f57a836e4650dcacd21b0638c88b6eb56d6a09f4d","2-ede9723235fe385170713df6aae528e1626589b0440fda3f53fb00b42ddbe1ba","","","0-45b962cbbbf5740716cc1f44e5164daf99bc61f7078f5937e72312b2323dcd44","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Navy Special Operations","","636600","","","2015-BASE_PROCUREMENT-2015-ARMY_AMMO-PROCUREMENT_JustificationBook_Army_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2015.xml","b8faa5c1cb7739bab4b2bb3f57a836e4650dcacd21b0638c88b6eb56d6a09f4d","3-9a01a6c000e543bf8778a84833feaee22ce089da627971a46e3e475eee3952bb","","","0-45b962cbbbf5740716cc1f44e5164daf99bc61f7078f5937e72312b2323dcd44","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Army","","1029387","","","2015-BASE_PROCUREMENT-2015-ARMY_AMMO-PROCUREMENT_JustificationBook_Army_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2015.xml","b8faa5c1cb7739bab4b2bb3f57a836e4650dcacd21b0638c88b6eb56d6a09f4d","0-5f7d09b13a811de72a7a324c6c59b5350afcac176827ae70d3212736d1015f48","","","1-d7ac73c089b185f7c0e8ab52aeadccb5c6ad80726f55385d0113ad9527c867cb","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Naval Sea Systems Command","","640500","","","2015-BASE_PROCUREMENT-2015-ARMY_AMMO-PROCUREMENT_JustificationBook_Army_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2015.xml","b8faa5c1cb7739bab4b2bb3f57a836e4650dcacd21b0638c88b6eb56d6a09f4d","1-f48a840f8976afdc61aa65ba8481c4047be9fbd82143f42b9e3c320d558513e6","","","1-d7ac73c089b185f7c0e8ab52aeadccb5c6ad80726f55385d0113ad9527c867cb","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Air Force","","92022","","","2015-BASE_PROCUREMENT-2015-ARMY_AMMO-PROCUREMENT_JustificationBook_Army_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2015.xml","b8faa5c1cb7739bab4b2bb3f57a836e4650dcacd21b0638c88b6eb56d6a09f4d","2-9061dcda39524de52b260c6e5aad10aff2240fca68c8678a63add751dd3aec42","","","1-d7ac73c089b185f7c0e8ab52aeadccb5c6ad80726f55385d0113ad9527c867cb","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Army","","4692654","","","2015-BASE_PROCUREMENT-2015-ARMY_AMMO-PROCUREMENT_JustificationBook_Army_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2015.xml","b8faa5c1cb7739bab4b2bb3f57a836e4650dcacd21b0638c88b6eb56d6a09f4d","0-b49d87615a2977c592e84dee092bfbca73ccf093a38e128970c53ce0b118daab","","","0-8a5bd321b5f0d705f3571efc087f3c25c3bb9ebbd027f1817a5e0a5dd54b9d04","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Naval Sea Systems Command","","2500000","","","2015-BASE_PROCUREMENT-2015-ARMY_AMMO-PROCUREMENT_JustificationBook_Army_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2015.xml","b8faa5c1cb7739bab4b2bb3f57a836e4650dcacd21b0638c88b6eb56d6a09f4d","1-41a5c182dba660721af2fd6306f3570c3a4b6b190101dcbfc5df14d84baf5701","","","0-8a5bd321b5f0d705f3571efc087f3c25c3bb9ebbd027f1817a5e0a5dd54b9d04","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Air Force","","1532345","","","2015-BASE_PROCUREMENT-2015-ARMY_AMMO-PROCUREMENT_JustificationBook_Army_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2015.xml","b8faa5c1cb7739bab4b2bb3f57a836e4650dcacd21b0638c88b6eb56d6a09f4d","2-a0db92cbfa8ec4ff377748883a33aa18580e58bf0451c9373f50bed041947094","","","0-8a5bd321b5f0d705f3571efc087f3c25c3bb9ebbd027f1817a5e0a5dd54b9d04","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Army","","658132","","","2015-BASE_PROCUREMENT-2015-ARMY_AMMO-PROCUREMENT_JustificationBook_Army_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2015.xml","b8faa5c1cb7739bab4b2bb3f57a836e4650dcacd21b0638c88b6eb56d6a09f4d","0-63eded17d553a0437d519dfdbb450aaa91e59bad8a814d84ffce341aeda976eb","","","1-45653a77c5b536d4e9ed35029b42a27da07bebc9cb43c659191c75631d7b526b","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Naval Sea Systems Command","","409500","","","2015-BASE_PROCUREMENT-2015-ARMY_AMMO-PROCUREMENT_JustificationBook_Army_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2015.xml","b8faa5c1cb7739bab4b2bb3f57a836e4650dcacd21b0638c88b6eb56d6a09f4d","1-64ffe3f769a109d2998a72b505fe856884615c6eae672299a273c26e9f691e78","","","1-45653a77c5b536d4e9ed35029b42a27da07bebc9cb43c659191c75631d7b526b","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Air Force","","58834","","","2015-BASE_PROCUREMENT-2015-ARMY_AMMO-PROCUREMENT_JustificationBook_Army_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2015.xml","b8faa5c1cb7739bab4b2bb3f57a836e4650dcacd21b0638c88b6eb56d6a09f4d","2-b009cdf301cff6ac4b93bf457bff7b13c12b9cd3241b90e8bd4620aede59572f","","","1-45653a77c5b536d4e9ed35029b42a27da07bebc9cb43c659191c75631d7b526b","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Army","","30118906","","","2015-BASE_PROCUREMENT-2015-ARMY_AMMO-PROCUREMENT_JustificationBook_Army_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2015.xml","b8faa5c1cb7739bab4b2bb3f57a836e4650dcacd21b0638c88b6eb56d6a09f4d","0-4270ff7fcb4e6b0b4cbcf04f36262f8de93b5d6b93f11e6278ca05cde34e1401","","","0-81cbdd0ae1632b421c0608845f17786758ab9117b44f1c561a9103fe000bb7c0","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Naval Sea Systems Command","","6933568","","","2015-BASE_PROCUREMENT-2015-ARMY_AMMO-PROCUREMENT_JustificationBook_Army_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2015.xml","b8faa5c1cb7739bab4b2bb3f57a836e4650dcacd21b0638c88b6eb56d6a09f4d","1-5a550cc8f52c258897a3dc3966052e13e8f2c3e26d02a8c24fed4ea7b1836b24","","","0-81cbdd0ae1632b421c0608845f17786758ab9117b44f1c561a9103fe000bb7c0","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Air Force","","1081124","","","2015-BASE_PROCUREMENT-2015-ARMY_AMMO-PROCUREMENT_JustificationBook_Army_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2015.xml","b8faa5c1cb7739bab4b2bb3f57a836e4650dcacd21b0638c88b6eb56d6a09f4d","2-982de53270cf9d9d70f7119fad6608b41c2efb95a7e34502b7576c872e710635","","","0-81cbdd0ae1632b421c0608845f17786758ab9117b44f1c561a9103fe000bb7c0","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Coast Guard","","25000","","","2015-BASE_PROCUREMENT-2015-ARMY_AMMO-PROCUREMENT_JustificationBook_Army_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2015.xml","b8faa5c1cb7739bab4b2bb3f57a836e4650dcacd21b0638c88b6eb56d6a09f4d","3-800c3c300c63d8423057c4cd91c7151b0f27848625a9a545587e6341643e34d1","","","0-81cbdd0ae1632b421c0608845f17786758ab9117b44f1c561a9103fe000bb7c0","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Army","","19594241","","","2015-BASE_PROCUREMENT-2015-ARMY_AMMO-PROCUREMENT_JustificationBook_Army_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2015.xml","b8faa5c1cb7739bab4b2bb3f57a836e4650dcacd21b0638c88b6eb56d6a09f4d","0-46133eff51458f2b14d969ec8d02b39d5ff6ec044965a33d9989f59b1f9430cb","","","1-4b775167abc7278c30a6d5d21f2524e7cf534ed8ccd77a2c78f6a5e03042ae00","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Naval Sea Systems Command","","4764900","","","2015-BASE_PROCUREMENT-2015-ARMY_AMMO-PROCUREMENT_JustificationBook_Army_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2015.xml","b8faa5c1cb7739bab4b2bb3f57a836e4650dcacd21b0638c88b6eb56d6a09f4d","1-8897c40e8207abcea907d8317ab6af7b5bb8258fa63dc193e851cb0a6b291126","","","1-4b775167abc7278c30a6d5d21f2524e7cf534ed8ccd77a2c78f6a5e03042ae00","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Air Force","","2488148","","","2015-BASE_PROCUREMENT-2015-ARMY_AMMO-PROCUREMENT_JustificationBook_Army_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2015.xml","b8faa5c1cb7739bab4b2bb3f57a836e4650dcacd21b0638c88b6eb56d6a09f4d","2-fe55e47fe54b4c8e9481495e241e548b98dfa8a19c3f7a56aae50ec6c322120b","","","1-4b775167abc7278c30a6d5d21f2524e7cf534ed8ccd77a2c78f6a5e03042ae00","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Coast Guard","","100000","","","2015-BASE_PROCUREMENT-2015-ARMY_AMMO-PROCUREMENT_JustificationBook_Army_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2015.xml","b8faa5c1cb7739bab4b2bb3f57a836e4650dcacd21b0638c88b6eb56d6a09f4d","3-b18215867f8b8ec8b103ed5b2f9e1af44099b9c76a1a6e131c8553acd3705ac4","","","1-4b775167abc7278c30a6d5d21f2524e7cf534ed8ccd77a2c78f6a5e03042ae00","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
