Name_val,Cost_BudgetYearOneBase_Quantity_val,Cost_BudgetYearOneBase_TotalCost_val,Cost_BudgetYearOne_Quantity_val,Cost_BudgetYearOne_TotalCost_val,Cost_BudgetYearTwo_Quantity_val,Cost_BudgetYearTwo_TotalCost_val,Cost_BudgetYearThree_Quantity_val,Cost_BudgetYearThree_TotalCost_val,Cost_CurrentYear_Quantity_val,Cost_CurrentYear_TotalCost_val,Cost_BudgetYearFour_Quantity_val,Cost_BudgetYearFour_TotalCost_val,Cost_BudgetYearFive_Quantity_val,Cost_BudgetYearFive_TotalCost_val,Cost_PriorYear_Quantity_val,Cost_PriorYear_TotalCost_val,Cost_AllPriorYears_Quantity_val,Cost_AllPriorYears_TotalCost_val,Cost_BudgetYearOneOCO_Quantity_val,Cost_BudgetYearOneOCO_TotalCost_val,@SOURCE_FILENAME,@RECORDID,@ROWID,@PARENTROWID,@PARENT
"Air Force Active","","","","","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL1-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","d2fe6465080c586e3806a533310d08c975c4532897c1272945b0585f326a702f","0-75e507b3e362ff5d739df0b560780f2044ac046aebe11a97036c838fe0249164","0-ae221b6ab078e8207242e03d5e79497a862b92fe1ab7ae77d1b2240707e83bd1","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","","","0","0.000","0","0.000","","","0","0.000","","","","","","","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL1-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","25e3408a33b53b91b1eb3ba022b8d323f9602320eb3b13222ae68ee041c37b7f","0-21a3be2e6b9ec9795479a9d8ce61329efbc0e5de5a75a668e897a0c1d6a9dd48","0-9b784ee5ca6e1c38e2c03e9926a3457e1f4b5c9634fe18b4f5967789dfce4c77","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Reserve","","","","","0","0.000","0","0.000","","","0","0.000","","","","","","","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL1-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","25e3408a33b53b91b1eb3ba022b8d323f9602320eb3b13222ae68ee041c37b7f","1-546b17a1d652fa3d1b8a41b6ffe8d5aa7c664e5b17c70cee10f05295b6d455bf","0-9b784ee5ca6e1c38e2c03e9926a3457e1f4b5c9634fe18b4f5967789dfce4c77","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","","","","","0","0.000","","","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL1-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","efd4b3a16a1ffed32cac69fd4596c83f77b7f9ce6eaf8ca9ed9d63f1a19eb00a","0-af23fee5306392a618cf0f95bc311a251e61c4452c49962ff26fdd0de9427223","0-ccbdbd4f06ad1facc82b989e793571f0672ce985af43ac07eae939b465fd3f6c","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","0","0.000","0","0.000","0","0.000","0","0.000","","","0","0.000","0","0.000","","","","","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL1-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","2bbb7aa503a03f656354be496b43ae71b17ff7e8013fd4a717e54c978c52a366","0-b7352b304e0fcff0b4d6e712940b5e972c7dbf0280edc23a8d3deeda95feba9f","0-4678438780fcc4e633e0cbf12497000cd373adb67eefcdff2d1c1b14503e1092","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","0","0.000","0","0.000","0","0.000","0","0.000","","","0","0.000","0","0.000","","","","","0","0.000","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL1-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","d68416fc1b1b90c06e907f94433df44293689384eb694ca2f76e44623844abb4","0-c7ae314d14b62b2facc51fe3d6663c9bfb2afa88688815a446d5c17bc7eaea64","0-fcb0a25ea6162eb9e406f54ed7048d96237a7620f6e802e24b52f9ae71cb5f55","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","0","0.000","0","0.000","0","0.000","0","0.000","","","","","","","","","","","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL1-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","a86278954e8a796b6b8777606ee66751b477413371506bc8108aee6a89d21177","0-9076c79ea87bae701eb4e886a171aec675815cddcdba5679794334999eb34346","0-0799a54bb5f58088c3ca84e316f8768955a7a0008540fb80f4d4d08eb6929181","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","","","0","0.000","0","0.000","","","0","0.000","","","","","","","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL1-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","a86278954e8a796b6b8777606ee66751b477413371506bc8108aee6a89d21177","0-95df366082f2d6dedff9fcd8700d1db7234960a1e955c538d639b1a46b03f3af","0-177c638b3f88416ff85abcdce356d7fb294897c20a05b21c4fb283187a3bb120","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","","","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL1-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","440b45d6fcd8324d3e96333d5b6bc55eec4bb9a2c719b5a938bb13b68d77e8f2","0-b44977e1ae5f53073551e26ce9bf9568335834d200e765012455ce5019935393","0-85e26a0de1121126ad00c01520f87be1e53dafb7ea889c08619ebbcded65a086","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","","","0","0.000","","","","","","","0","0.000","","","","","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL1-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","e9f3e6759edb67296a789a861eefaab251425495a506e973a5cf38f677cebac8","0-63e2e1d08bd9a69fe1c35dc8bdfe52113c857b2a9d3d94ec273bb132ee80ff85","0-36076fca7867c5903be7401bc3a83b6b0d60a951a54aa29f40d341587a226649","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","0","0.000","","","","","","","","","","","","","","","0","0.000","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL1-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","c12bf91475de8587e221f78e015697b94ee67c22df06244e916e35d3b131b713","0-12cb2c997307751b3a1442764d40487a3a6bd44811c9e245e5320bb732e5c08d","0-aace5deaa0dd1491e70b0baf8facffe9bd3c026b20aa46f70b051be867e6c355","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","0","0.000","0","0.000","0","0.000","0","0.000","","","0","0.000","0","0.000","","","","","0","0.000","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL1-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","c12bf91475de8587e221f78e015697b94ee67c22df06244e916e35d3b131b713","0-4eab67c376d1e897b18c1acceae01b2d1b26d021ae2eab25084b79083567f247","0-f66971a15348e08147cb49aa0634eec8f9bef4525ebef1f5b6d87e1122fdace2","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","","","0","0.000","0","0.000","","","0","0.000","0","0.000","","","","","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL1-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","c12bf91475de8587e221f78e015697b94ee67c22df06244e916e35d3b131b713","0-12a6a4af6276021631f7216b46abfe52ddc350ec4dc75662c2cd690c4368ccc8","0-3bf5a87c3e4a5bfec298a0ac19bbcfb56c1d7955b03c7e0faf7e81012ec79bc6","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Reserve","","","","","0","0.000","","","","","","","","","","","","","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL1-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","c12bf91475de8587e221f78e015697b94ee67c22df06244e916e35d3b131b713","1-62edf25ce6410e9277bd529293da71e7dd2cde57af5f78f601ba8037613b0957","0-3bf5a87c3e4a5bfec298a0ac19bbcfb56c1d7955b03c7e0faf7e81012ec79bc6","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Reserve","","","0","0.000","","","0","0.000","","","","","0","0.000","","","","","0","0.000","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL1-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","c12bf91475de8587e221f78e015697b94ee67c22df06244e916e35d3b131b713","0-25c6ac325cadb5488cba1a4898064b60fa179c8d045afedd7081f469f3b2ff42","0-e682045755b6ad93622881fa7e94f01354f97d84ea7846a9bd742e9065dc652f","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","0","0.000","","","","","","","","","","","","","","","0","0.000","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL1-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","c12bf91475de8587e221f78e015697b94ee67c22df06244e916e35d3b131b713","0-2f7fef4b5ed45a7d2b8966fa5632f9ea8452cd82eb329420fb04461fcd741fa6","0-dc85f7bf7def4fbd58e0f9d442310fcdd2911de09f0ee09f9f6640530f0bd1de","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL1-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","7103ccacf3bcf8885c687ca81799feb5ad6d22ee47fffa91b202a5f1d80f9896","0-6bb14d39a4779d10e590b3aff22ebe75316ec322595a6d982c27f6a7659a8c91","0-503f0c572601eb727525b243e6db3b56d8e41569cf86474d93b85a7bba24fcee","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Reserve","","","","","","","","","","","0","0.000","","","0","0.000","","","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL1-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","7103ccacf3bcf8885c687ca81799feb5ad6d22ee47fffa91b202a5f1d80f9896","1-e89c2999c4fdbe421785216128e10f567098b645977973067895f39fb752fb53","0-503f0c572601eb727525b243e6db3b56d8e41569cf86474d93b85a7bba24fcee","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","0","0.000","","","","","","","","","","","","","","","0","0.000","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL1-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","7103ccacf3bcf8885c687ca81799feb5ad6d22ee47fffa91b202a5f1d80f9896","0-95872dab77bb371215cc93a882c0f0f69e3cb6f3c33969d12e823bbdd821faa1","0-e398157326585689ce87e2645624c7dbcadcaee7d06b4f93cc6bcde8561de42f","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Reserve","","","0","0.000","","","","","","","","","","","","","","","0","0.000","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL1-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","7103ccacf3bcf8885c687ca81799feb5ad6d22ee47fffa91b202a5f1d80f9896","1-8173b741230cce573381ac9492846954ec703fd788aa15af6ce325a473d45c94","0-e398157326585689ce87e2645624c7dbcadcaee7d06b4f93cc6bcde8561de42f","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Reserve","","","0","0.000","","","","","","","","","","","","","","","0","0.000","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL1-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","7103ccacf3bcf8885c687ca81799feb5ad6d22ee47fffa91b202a5f1d80f9896","0-1f07a8eb17ae4cd0c0721b4444e83bcd4e04161cc2cf1ef88ad49f4979772646","0-76d1e6fc5fb2649e7be752da94bb1e4685856fecf3871e2be6352de664fad72a","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","0","0.000","0","0.000","0","0.000","","","","","","","","","","","","","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL1-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","7103ccacf3bcf8885c687ca81799feb5ad6d22ee47fffa91b202a5f1d80f9896","0-86d16465ca4bdce398244594013dcbe87a3b30f0ec7a748db19674c318bad0bb","0-7d3811eb533bed732d5fd24e0b638da4988daaeafcf6078a11a7a862ce8cbcc4","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air National Guard","0","0.000","0","0.000","0","0.000","0","0.000","","","","","","","","","","","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL1-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","7103ccacf3bcf8885c687ca81799feb5ad6d22ee47fffa91b202a5f1d80f9896","1-27a83401bfa790c538b08fb8fba1e22d79c39465071080542623d85d16632095","0-7d3811eb533bed732d5fd24e0b638da4988daaeafcf6078a11a7a862ce8cbcc4","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Reserve","0","0.000","0","0.000","0","0.000","0","0.000","","","","","","","","","","","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL1-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","7103ccacf3bcf8885c687ca81799feb5ad6d22ee47fffa91b202a5f1d80f9896","2-7b05a0ba452b159a0d93c2760a64b8e2077147875bafe829c9f04da077d7880f","0-7d3811eb533bed732d5fd24e0b638da4988daaeafcf6078a11a7a862ce8cbcc4","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","","","0","0.000","0","0.000","","","0","0.000","0","0.000","","","","","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL1-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","4875ce1ca161338d2d88f54c56b28abec8156d63fa0ba19e7eebcdfe679e085b","0-ef1142c8cb25c206c832b9bee97978f3798b886db168b6b1050b6dc4d46f1ef6","0-5d7165360bfbe77d18eb5929673ad1407f927e789f460e4605d30ae03d033b8c","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","","","","","0","0.000","","","0","0.000","","","","","","","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL1-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","4875ce1ca161338d2d88f54c56b28abec8156d63fa0ba19e7eebcdfe679e085b","0-617a87fc1ac2fa9fa083b98a3219b1f36c695bb5a6c5f99cdb84af283f515c7e","0-3bda98e78d9707765e206d4528084f92d1a2eecce94bdcada74a60f2b570cc4f","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","0","0.000","0","0.000","0","0.000","0","0.000","","","0","0.000","0","0.000","","","","","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL1-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","6f4271683d56e417e5d0ea0b9317ddea31ea32c55bf8af2af4b39a423bbb3567","0-fe9594dda945832098565e8ed09ff8e3a666f61cd8383a55e6157bfd30b587b5","0-52793369ca938e06215ea4bdb16e4f492fe63ce5231562455e4c78acbe820ad9","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air National Guard","","","","","0","0.000","0","0.000","","","0","0.000","0","0.000","","","","","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL1-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","6f4271683d56e417e5d0ea0b9317ddea31ea32c55bf8af2af4b39a423bbb3567","1-fc30d8175857a37bbb93b14d8473f7e07385052750e1ad7b01d5562fa36b0c57","0-52793369ca938e06215ea4bdb16e4f492fe63ce5231562455e4c78acbe820ad9","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Reserve","","","","","0","0.000","0","0.000","","","0","0.000","0","0.000","","","","","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL1-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","6f4271683d56e417e5d0ea0b9317ddea31ea32c55bf8af2af4b39a423bbb3567","2-a103b04a4ebb718ca5c504aed3aedf200f7dea20c15d25d4f6ff3233df47d188","0-52793369ca938e06215ea4bdb16e4f492fe63ce5231562455e4c78acbe820ad9","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL1-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","a625cb81ca52742dfbcc6b23120626215e271b121c3aaef4f3993e3d71e07399","0-7ea9aca89c1da9770b4fb04dcfc495369f8e2243063666523845ca21042f034d","0-f11426c3d3199579c65719e6ee9ab5327de4980a8275755f71a2dbf41c4e73ad","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","","","","","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL1-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","6f89a6b99fc532e1a96a383fde9c924189a4184de1a55ab8bb255412fb50a0bf","0-06eac3c053866cdd252bcc7080a0bcc6fa751134cf8d671c46e9d84f90c86b18","0-a74e1959541718cbad0350f42f9ec72a390b308cc839696c8b0802d78fd68d1a","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","","","","","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL1-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","6f89a6b99fc532e1a96a383fde9c924189a4184de1a55ab8bb255412fb50a0bf","0-bbeb5d29337fb2d323c39e1eb6802f9102179591b400e633c82beb3c97bc6ead","0-98f83e52a073413d2ccde941ad918f00888f28c5a2eaa21afe5b5438f9b53c7e","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","","","","","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL1-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","6f89a6b99fc532e1a96a383fde9c924189a4184de1a55ab8bb255412fb50a0bf","0-1018746fcaa5880d05ac14fd06c751c8dba1027f4d180cb17064754883245083","0-f8e92a613c7e037cfee4ad28e07085814acbbbaaccb93614c82b510008778c72","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL1-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","27c90512913156ada904e4b628c54c7caee0bf83bd3f60ef805aad556cf587ce","0-03588f8b5b9c3f8ad4003836b8f2a25459c93c5a009367e56e37d93f1c0fdd89","0-7ff79b58bd4a97b29941dae261fe3ab746004a14eb9be0cef1968d3c0dc4c106","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
