FiscalYear_val,FiscalYear_@footnote,PCOLocation_val,AwardDate_val,FirstDeliveryDate_val,Quantity_val,UnitCost_val,UnitCost_@footnote,SpecsAvailableNow_val,ContractMethod_val,ContractType_val,@SOURCE_FILENAME,@RECORDID,@ROWID,RFPIssueDate_val,FundingVehicle_val,OCO_val,RevisionsAvailableDate_val,MonthlyDeliveryScheduleList_MonthlyDeliverySchedule,ItemNameSuffix_val,MonthlyDeliveryScheduleTotal_ProcQuantity_val,MonthlyDeliveryScheduleTotal_MonthlyDeliveryList_MonthlyDelivery,@PARENTROWID,@PARENT
"2012","AN/AVS 9s include FY12 OCO for 600 each.","AFMC/WR-ALC","2012-09","2013-01","600","0.006","","true","C","FFP","2014-BASE_PROCUREMENT-2014-AIRFORCE_OTHER-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","c60d728d30ee8b4792e1d929e8002191cccb5c3a3292d566793b4bb121851608","0-b8d73116e5046128239db8f895c110c042de8fb625d39e20f2033a1978f02419","","","","","","","","","0-3d133da421ba3883928f5cc31ab3a84d5c90061d1172a3fa0b9537c7983eab98","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer"
"2013","","AFMC/WR-ALC","2013-11","2014-03","55","0.007","","true","C","FFP","2014-BASE_PROCUREMENT-2014-AIRFORCE_OTHER-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","c60d728d30ee8b4792e1d929e8002191cccb5c3a3292d566793b4bb121851608","1-99d0f5b77ddbd45fbe613cc6feec73d05139453d8c4db74fb3afe3e4d14acc73","","","","","","","","","0-3d133da421ba3883928f5cc31ab3a84d5c90061d1172a3fa0b9537c7983eab98","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer"
"2014","","AFMC/WR-ALC","2014-03","2014-07","61","0.007","","true","C","FFP","2014-BASE_PROCUREMENT-2014-AIRFORCE_OTHER-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","c60d728d30ee8b4792e1d929e8002191cccb5c3a3292d566793b4bb121851608","2-a36a7b4127017e45977402c6828245523b81465536a86de1f862d11ff969d43b","","","","","","","","","0-3d133da421ba3883928f5cc31ab3a84d5c90061d1172a3fa0b9537c7983eab98","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer"
"2013","","AFMC/AFLCMC","2013-09","2014-09","85","0.226","","true","SS","FFP","2014-BASE_PROCUREMENT-2014-AIRFORCE_OTHER-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","c60d728d30ee8b4792e1d929e8002191cccb5c3a3292d566793b4bb121851608","0-c2221eff4567ab69a7f37cac75bb1b7e49d22ced3995736f26c5997a8fb2ce02","2013-01","","","","","","","","0-01fd18ecb5701ef99e3b1f4bb25e0b16ca20ea2ff43973bd2a8c43ed65ff1bf8","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer"
"2014","","AFMC/AFLCMC","2014-09","2015-09","47","0.232","","true","SS","FFP","2014-BASE_PROCUREMENT-2014-AIRFORCE_OTHER-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","c60d728d30ee8b4792e1d929e8002191cccb5c3a3292d566793b4bb121851608","1-d6f7b231a56ae0285293f172c7dace37ecf2764dac23320371a3d918f69849d9","2014-01","","","","","","","","0-01fd18ecb5701ef99e3b1f4bb25e0b16ca20ea2ff43973bd2a8c43ed65ff1bf8","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer"
"2013","","AFMC/WR-ALC","2013-02","2013-07","2","0.009","","true","C","IDIQ","2014-BASE_PROCUREMENT-2014-AIRFORCE_OTHER-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","c60d728d30ee8b4792e1d929e8002191cccb5c3a3292d566793b4bb121851608","0-893a0e9d2cd75edaf8551aa612724e117a34cba7e37abbd0e26f7e53d6511bcf","","","","","","","","","0-69829c012b197fd6e4faabe1dca611539b275f40d619b4fa5304ed5c6d2373a1","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer"
"2013","","AFMC/WR-ALC","2013-05","2013-06","4","0.033","","true","C","IDIQ","2014-BASE_PROCUREMENT-2014-AIRFORCE_OTHER-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","c60d728d30ee8b4792e1d929e8002191cccb5c3a3292d566793b4bb121851608","0-fafc6da6c0bd3a5d0b4a74e6f0f1501666d11a7d1227db974766400047083ceb","","","","","","","","","0-5dd5aca0c1fb51f0f692ab9ebdf0b40746addadb0560914a0356fad381b7ddac","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer"
"2014","","AFMC/WR-ALC","2014-03","2014-06","20","0.017","","true","C","FFP","2014-BASE_PROCUREMENT-2014-AIRFORCE_OTHER-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","c60d728d30ee8b4792e1d929e8002191cccb5c3a3292d566793b4bb121851608","0-dce93e0f8ceb88a20020e1cdbdfdcdae9184d9e376329c77b0b324ae4a2dbf4d","","","","","","","","","0-4a0045d02167f2d3f5aa931d5c296b4813ca4fb345ea4fe5de46c099670bf525","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer"
"2013","","HQ ACC","2013-05","2013-09","80","0.186","","true","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_OTHER-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","057a56561ea40006ea6c67377c86bdf48b3bf9c4387d2fbebb26cd8f456b7ec6","0-f1cd0fb418948f33a0f4cc0c05493821abd542448c10e2f9e538783d32beca7a","","MIPR","","","","","","","0-665079cc9364993190b5dfa0f550bb16b1856594c2a27fd5210687546b777119","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer"
"2013","","HQ ACC","2013-05","2013-09","246","0.027","","true","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_OTHER-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","057a56561ea40006ea6c67377c86bdf48b3bf9c4387d2fbebb26cd8f456b7ec6","0-03567137c69cb4600e611bdb8ffa8a9207e070908344904f3c019d9ca4c1624c","","MIPR","","","","","","","0-6f431e05bc12bde87ddde10838514ed141453e627d39afecf12b99669872d2f5","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer"
"2013","","HQ ACC","2013-05","2013-09","82","0.125","","true","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_OTHER-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","057a56561ea40006ea6c67377c86bdf48b3bf9c4387d2fbebb26cd8f456b7ec6","0-650c95f98a71f05ce5dfb3a8a991d3f4d670a8fd73749427871fca6584aca545","","MIPR","","","","","","","0-15309b08f0f4ba458434d932c61deebcf4393a30e6e1a418c020147d9538d79b","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer"
"2012","","HQ ACC","2012-05","2013-05","4","0.270","","true","C","BA","2014-BASE_PROCUREMENT-2014-AIRFORCE_OTHER-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","057a56561ea40006ea6c67377c86bdf48b3bf9c4387d2fbebb26cd8f456b7ec6","0-87371d02c3b92de73accf431bdbaf9b8c9d3c6c5c0f96e87afa87860a786e8d7","","","","","","","","","0-b6e84df2a2934307beaa66ed37c2f62ca2a7f8f746ab169af0a43aa165d64e8a","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer"
"2012","","HQ ACC","2013-05","2013-08","60","0.210","","true","C","FFP","2014-BASE_PROCUREMENT-2014-AIRFORCE_OTHER-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","057a56561ea40006ea6c67377c86bdf48b3bf9c4387d2fbebb26cd8f456b7ec6","0-a92621510834e999885042c5209fdfda67e07e8789e31a5087b5adb2d7de49de","","","","","","","","","0-eb8de43b0ca19aa538d07ac2872eeb741e17fa21f50f7ad0a286a208d2830606","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer"
"2012","","HQ ACC","2012-09","2012-11","50","0.110","","true","C","IDIQ","2014-BASE_PROCUREMENT-2014-AIRFORCE_OTHER-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","057a56561ea40006ea6c67377c86bdf48b3bf9c4387d2fbebb26cd8f456b7ec6","0-71312bb45758958fb928c3d39ac370fcc0392704d0a3d3acb60ab2303e071f6f","","","","","","","","","0-25fe6fae8b553eac3cc0b4a187b40b96671416a921c8fc65e1209824b2911252","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer"
"2012","","HQ ACC","2012-05","2013-05","50","0.080","","true","C","BA","2014-BASE_PROCUREMENT-2014-AIRFORCE_OTHER-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","057a56561ea40006ea6c67377c86bdf48b3bf9c4387d2fbebb26cd8f456b7ec6","0-d015aa15823fc8cbd1dfb58c14cab8025056c7a1e007290a5743e66f1b9604ed","","","","","","","","","0-860fc73a6f9fcb8c8577b2d3dd3e223360a3f15d11a1ed356a4064cbd14f6455","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer"
"2013","","HQ ACC","2013-05","2014-05","207","0.052","","true","C","CPFF","2014-BASE_PROCUREMENT-2014-AIRFORCE_OTHER-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","057a56561ea40006ea6c67377c86bdf48b3bf9c4387d2fbebb26cd8f456b7ec6","1-1708aafc2b97bc7a1b320233ce8de8b0ae42db2b041f73f0a9ab11e9418e7cd8","","","","","","","","","0-860fc73a6f9fcb8c8577b2d3dd3e223360a3f15d11a1ed356a4064cbd14f6455","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer"
"2014","","HQ ACC","2014-05","2015-01","143","0.080","","true","C","CPFF","2014-BASE_PROCUREMENT-2014-AIRFORCE_OTHER-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","057a56561ea40006ea6c67377c86bdf48b3bf9c4387d2fbebb26cd8f456b7ec6","0-a9fe6b134bbfda6c29b9d2e3e612b1b418bed0238403f3313528a4316595e86d","","","","","","","","","1-3bee34408371892327ea5813776dd3eba698a99dfe7de562ea8d61703d4ba655","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer"
"2013","","HQ ACC","2013-07","2013-09","3","0.300","","true","C","FFP","2014-BASE_PROCUREMENT-2014-AIRFORCE_OTHER-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","057a56561ea40006ea6c67377c86bdf48b3bf9c4387d2fbebb26cd8f456b7ec6","0-0dbef818afbefa05d10a510a468d0e22e188740374433ae16690b486709bab85","","","","","","","","","0-8d1bc9bb0b2fb6781df38dc166c49d14f24731dd3d8ba9a41d06f079dd9b6b30","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer"
"2014","","HQ ACC","2013-07","2013-09","4","0.325","","true","C","FFP","2014-BASE_PROCUREMENT-2014-AIRFORCE_OTHER-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","057a56561ea40006ea6c67377c86bdf48b3bf9c4387d2fbebb26cd8f456b7ec6","1-67cabdec2e2c120c1e57b738a61da556ea5b7b8fc43607caa57ef0373feba72d","","","","","","","","","0-8d1bc9bb0b2fb6781df38dc166c49d14f24731dd3d8ba9a41d06f079dd9b6b30","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer"
"2014","","HQ ACC","2014-05","2014-09","7","0.300","","true","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_OTHER-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","057a56561ea40006ea6c67377c86bdf48b3bf9c4387d2fbebb26cd8f456b7ec6","0-c1e6b2f81e3f08969e86c822af1eacd67f87934ba519866c3a3c9481dc65c32a","","TBD","","","","","","","0-9d16e9e9d557062dc808d9678fb59ebb0f83646635829712913955e1006afc5c","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer"
"2013","","HQ ACC","2013-07","2013-09","20","0.015","","true","C","FFP","2014-BASE_PROCUREMENT-2014-AIRFORCE_OTHER-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","057a56561ea40006ea6c67377c86bdf48b3bf9c4387d2fbebb26cd8f456b7ec6","0-64cb089b6522d43ff92e9635c788e49a5d46efa355735c6ad1093be268e4a6a7","","","","","","","","","0-783e05fb8da7674610f1f14671dc6bb7d4706300f6912fcbba2fb1effe575f44","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer"
"2013","","HQ ACC","2013-07","2013-09","8","0.050","","true","C","FFP","2014-BASE_PROCUREMENT-2014-AIRFORCE_OTHER-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","057a56561ea40006ea6c67377c86bdf48b3bf9c4387d2fbebb26cd8f456b7ec6","0-3e7dfc82f18fd62f461f7b774e18a83a6d3a64e325be2103d36bee8d56384752","","","","","","","","","0-2ba3f1ed3ccf3d1d7602a7ff7a2fce95685566e813e1013f0392746b3e447a2e","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer"
"2014","","HQ ACC","2014-09","2014-12","2","0.080","","true","C","CPFF","2014-BASE_PROCUREMENT-2014-AIRFORCE_OTHER-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","057a56561ea40006ea6c67377c86bdf48b3bf9c4387d2fbebb26cd8f456b7ec6","0-5e28c35f4abe695ee7e3b79ad3a6763501d25ba7b18219a3d6b038b5c3e51aac","","","","","","","","","0-3c36bb59acb4d676ea4ca39ba14159c410d57425accea9e79a4c657ccf220c17","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer"
"2010","","HQ ACC","2011-09","2012-03","8","0.863","","true","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_OTHER-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","057a56561ea40006ea6c67377c86bdf48b3bf9c4387d2fbebb26cd8f456b7ec6","0-e220fc5f1f15706f8899ca1e975880ac09c16194806bc98aa1b264ba75a65c67","","MIPR","","","","","","","0-220a64dbd356fb75e49c1c7969c2729a5ff84346d29dc94e1a592d70dd5a3dba","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer"
"2012","","HQ ACC","2012-03","2013-03","5","0.817","","true","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_OTHER-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","057a56561ea40006ea6c67377c86bdf48b3bf9c4387d2fbebb26cd8f456b7ec6","0-8957755c225cc565a5e45ab47eb0356d549121b36276e25ae626e3ddc5734ade","","MIPR","","","","","","","1-f14f6c2516ebf63da7d2c0dd477be3264b9422fca26400bfbe2c7b970eea0cf5","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer"
"2014","","HQ ACC","2014-07","2015-09","2","5.115","","true","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_OTHER-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","057a56561ea40006ea6c67377c86bdf48b3bf9c4387d2fbebb26cd8f456b7ec6","0-9a1cae42247c2401dbf0fdb5430ac598f7bad259039e9a17e39f0bd16d62791e","","MIPR","","","","","","","0-e47d24296aab5850af5ac9e3d0495d0cf752bee05e22be2516ae2b7fa1480272","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer"
"2012","","HQ ACC","2012-09","2013-02","4","1.150","","true","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_OTHER-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","057a56561ea40006ea6c67377c86bdf48b3bf9c4387d2fbebb26cd8f456b7ec6","0-ba07988dd48b0e659a85235add03830b480fe78ee347537c8d5235d5371d4c2a","","MIPR","","","","","","","0-c39718d1babb2db4b78739b69e4d89bedd0f4636853641b2863365ac90876591","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer"
"2013","","HQ ACC","2013-07","2013-11","7","3.668","","true","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_OTHER-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","057a56561ea40006ea6c67377c86bdf48b3bf9c4387d2fbebb26cd8f456b7ec6","0-11f3ac44c1b29151f578d4e20c96cdf47c927943b2b73f3db2b89a068ffa12a6","","MIPR","","","","","","","1-d3e6bcb57b7eb24f582547ba24b218b7ffc7d1e60dd5dfa3edcba99f318bdc51","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer"
"2014","","HQ ACC","2014-07","2014-09","1","8.579","","true","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_OTHER-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","057a56561ea40006ea6c67377c86bdf48b3bf9c4387d2fbebb26cd8f456b7ec6","1-6ee5c3e03209541a268941c406f7e9ce2185fb37f04994f5f6c4fd50476ab3cf","","MIPR","","","","","","","1-d3e6bcb57b7eb24f582547ba24b218b7ffc7d1e60dd5dfa3edcba99f318bdc51","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer"
"2012","","HQ ACC","2012-03","2013-03","1","0.917","","true","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_OTHER-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","057a56561ea40006ea6c67377c86bdf48b3bf9c4387d2fbebb26cd8f456b7ec6","0-c9a8f1c422b22b0a2ee030544bf2e5e2da8826beaa29c5ed75df183739fee0ca","","MIPR","","","","","","","0-954f6e6a65a9b56adb9a870468e87be5d54603c4176032f972d6089a26a13890","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer"
"2013","","HQ ACC","2013-06","2013-09","1","0.555","","true","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_OTHER-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","057a56561ea40006ea6c67377c86bdf48b3bf9c4387d2fbebb26cd8f456b7ec6","0-cb70142c15db39dc485c7a0b345ab179dbc4f87d4b85e6256854bfc7ad7c47af","","MIPR","","","","","","","1-f07df57ce136bfed979d65866c9483174cab00a000b6a33311ccccd0c12c2403","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer"
"2012","","HQ ACC","2012-03","2013-03","1","0.560","","true","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_OTHER-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","057a56561ea40006ea6c67377c86bdf48b3bf9c4387d2fbebb26cd8f456b7ec6","0-63a3c7679e1b5ad33d4a220fc5fd1d82639a8884eb5f3bcff9ff181a6699df87","","MIPR","","","","","","","0-0579b2e59aac439edad297d8874a49a61c24d5df1c1ff55bd4b4711fadc94f86","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer"
"2012","","HQ ACC","2012-09","2013-07","1","1.017","","true","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_OTHER-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","057a56561ea40006ea6c67377c86bdf48b3bf9c4387d2fbebb26cd8f456b7ec6","0-c50bc308862e04205e9be13ae7c5895ed2a1e1b92057eeae061c46f5ee8c2cd0","","MIPR","","","","","","","0-261aaa05473e4eaaa4c5b3b59327f0048a8010f03fe75d002180ec00149449b7","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer"
"2013","","AFMC/WR-ALC","2013-05","2014-11","6","298333.330","","true","C","FFP","2014-BASE_PROCUREMENT-2014-AIRFORCE_OTHER-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","270993df25892ba4ba5f65b87c7f60be917801783baf0d1968d1ebb8f8a10092","0-5ccfa5fe15b7c5f348ec141fd0380167b131cbff4de533ae79c18fa0bbd1f52e","","","","","","","","","0-081035f5bb0f29830c61ec372bd7d171e2a9208b200b885951290ddd1994b077","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer"
"2013","","AFMC/WR-ALC","2013-05","2014-11","1","251500.000","","true","C","FFP","2014-BASE_PROCUREMENT-2014-AIRFORCE_OTHER-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","270993df25892ba4ba5f65b87c7f60be917801783baf0d1968d1ebb8f8a10092","0-118753bd1f427ce9d518c9df3d8d01a025a00649354eb901417b1907219eb898","","","","","","","","","0-11c059579783f9215955f16a40158b7b7836861a7c52deafff8c8996862fb9d5","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer"
"2012","EALS- Contract FA8533-10-D-0010. Awarded 5 August 2010 to Tactical Lighting System, Inc. Addison, IL. 2 year basic contract with 4 option years.","AFMC/WR-ALC","2012-05","2012-11","5","1180000.000","","true","C","FFP","2014-BASE_PROCUREMENT-2014-AIRFORCE_OTHER-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","270993df25892ba4ba5f65b87c7f60be917801783baf0d1968d1ebb8f8a10092","0-f21b838841df93d0bad8d7c3b54f2c24c3c8c93a862d8f03f3da3996c8ac0754","","","","","","","","","0-97db49002f7d365c314d5bbc5750e6fc56000b1712f1419a46ddc1a0e7868c33","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer"
"2013","Reference footnote (3)","AFMC/WR-ALC","2013-05","2013-11","5","1171730.200","","true","C","FFP","2014-BASE_PROCUREMENT-2014-AIRFORCE_OTHER-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","270993df25892ba4ba5f65b87c7f60be917801783baf0d1968d1ebb8f8a10092","1-a756905a80df5382c643227f9a6d67d50f64e8a5911c27eb2e92e40361bc6179","","","","","","","","","0-97db49002f7d365c314d5bbc5750e6fc56000b1712f1419a46ddc1a0e7868c33","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer"
